wv flam err
7902.253277398967 2.2374977849072454e-18 1.3322540493407214e-18
7914.367445513489 1.4744229968019151e-18 7.894152074212606e-19
7926.481613628011 1.9422475652963967e-18 7.802621294441055e-19
7938.595781742532 2.4591667627775214e-18 7.22321426655103e-19
7950.709949857054 1.518362630271598e-18 7.02161746017627e-19
7962.824117971576 7.707533506279145e-19 6.649839977368703e-19
7974.938286086098 1.1606535674682452e-18 6.663341313518614e-19
7987.05245420062 2.034126132864473e-18 6.172030205115059e-19
7999.166622315141 8.719455436194206e-19 6.018203586955785e-19
8011.280790429663 1.2452828746181475e-18 5.764982541195854e-19
8023.394958544184 1.545013106771855e-18 5.639674897937285e-19
8035.509126658706 1.5765335047300884e-18 5.426225106663162e-19
8047.623294773228 1.77775334771384e-18 5.37779430621109e-19
8059.73746288775 1.4279388572211643e-18 5.218058725573331e-19
8071.8516310022715 8.603599842543307e-19 5.277999747242076e-19
8083.965799116793 1.865968187459971e-18 5.0982280331028e-19
8096.079967231315 1.0573677820000758e-18 5.169005793417905e-19
8108.194135345837 1.154482318871443e-18 4.919695935173421e-19
8120.308303460359 1.2256113006516102e-18 4.917681696196892e-19
8132.422471574881 1.1128779701618024e-18 4.668536449159994e-19
8144.536639689402 1.5167924243710225e-18 4.824619854533825e-19
8156.650807803924 1.7476996079381442e-18 4.564091858285962e-19
8168.764975918446 1.477278765277024e-18 4.678501553039159e-19
8180.879144032968 1.501332278557074e-18 4.486671814402428e-19
8192.99331214749 8.414490449824709e-19 4.481078565940099e-19
8205.107480262011 1.1991519839743509e-18 4.2716507767336274e-19
8217.221648376533 1.3978738416913362e-18 4.3034250416136163e-19
8229.335816491055 1.3915901413330661e-18 4.064835215222491e-19
8241.449984605577 1.0170862369549122e-18 4.075081825960647e-19
8253.564152720099 1.9867155345900498e-18 3.8926575202088145e-19
8265.67832083462 1.4718098713662354e-18 3.966533359682011e-19
8277.79248894914 1.6603881267427504e-18 3.6539944316923266e-19
8289.906657063662 1.3221026524928668e-18 3.731072419661191e-19
8302.020825178184 1.4091335933246125e-18 3.5782345487134046e-19
8314.134993292708 1.1883617389117903e-18 3.551331521064864e-19
8326.249161407228 1.150205546814154e-18 3.3510414696015904e-19
8338.363329521751 1.3153644240570102e-18 3.3974317196995046e-19
8350.477497636271 1.218001936574631e-18 3.217851460846146e-19
8362.591665750793 1.2899593767208298e-18 3.273412553700392e-19
8374.705833865315 1.7243611625018407e-18 3.1195378539249335e-19
8386.820001979837 1.3809666811900395e-18 3.1900731819421183e-19
8398.934170094359 1.6963848097334187e-18 3.137253117366956e-19
8411.04833820888 1.2323976076223926e-18 3.1442094845610934e-19
8423.162506323402 1.5445373926355115e-18 2.9909924296401144e-19
8435.276674437924 1.772472921331634e-18 3.000568776550348e-19
8447.390842552446 1.5129678990915529e-18 2.9301248714598934e-19
8459.505010666968 1.5289509674005778e-18 2.9322720702329944e-19
8471.61917878149 1.4707508086456248e-18 2.85233096142947e-19
8483.733346896011 1.3286518747466744e-18 2.8544368165583905e-19
8495.847515010533 1.4483028557133234e-18 2.8207716745083864e-19
8507.961683125055 1.5350407904016575e-18 2.821479928155792e-19
8520.075851239577 1.190136652609553e-18 2.754284491980534e-19
8532.190019354099 1.004550513500842e-18 2.7685606731919424e-19
8544.30418746862 1.1382671564524394e-18 2.7226306250786243e-19
8556.418355583142 1.2622502099354395e-18 2.7797422678673e-19
8568.532523697664 1.4000081270429194e-18 2.682647354491181e-19
8580.646691812184 1.385366586581648e-18 2.659680543877081e-19
