wv flam err
7913.6542250438015 7.859925112430985e-20 1.2136119494943058e-18
7926.19136046387 1.2624719617191774e-18 1.0681618457011782e-18
7938.728495883937 8.23529255637762e-19 1.0725335270615541e-18
7951.265631304005 3.1706113651822085e-19 9.55904747471032e-19
7963.802766724073 1.5456445193000187e-18 9.781887541855972e-19
7976.339902144141 1.0040572854053345e-18 8.755004954117968e-19
7988.877037564209 7.455619462924169e-19 8.981263852613656e-19
8001.414172984277 1.4980162589083915e-19 8.223697676462294e-19
8013.951308404345 1.4836285178128568e-19 7.656175923082638e-19
8026.488443824413 8.114084954982747e-19 7.698328612312019e-19
8039.0255792444805 5.598204890486111e-19 7.271198134178712e-19
8051.5627146645475 5.539060458724796e-19 7.322779036436834e-19
8064.099850084615 1.2876856768169545e-18 7.075097553156649e-19
8076.636985504683 8.843973052550798e-19 7.422089907860793e-19
8089.174120924751 8.902569936719283e-19 6.978336766736806e-19
8101.711256344819 6.105087912018723e-19 6.816021323829512e-19
8114.248391764887 1.0237004692115608e-18 6.780464756502216e-19
8126.785527184955 2.282352187477398e-19 6.570685343075749e-19
8139.322662605022 6.874631410038124e-19 6.277861767454187e-19
8151.859798025091 9.027051110865483e-20 6.35270912090697e-19
8164.396933445158 1.388165501493839e-18 6.169470736858519e-19
8176.934068865226 1.844732419517232e-20 6.109956805475646e-19
8189.471204285293 3.252767312969397e-19 6.28253356178845e-19
8202.00833970536 1.118037829237572e-18 5.9373229141166895e-19
8214.54547512543 5.683626715730377e-19 5.649599972879716e-19
8227.082610545498 8.7508869976056e-19 5.628072649211421e-19
8239.619745965565 4.418428522939751e-19 5.3123860396497e-19
8252.156881385632 1.4748708899282654e-18 5.521177547646485e-19
8264.6940168057 3.9682782590951756e-19 5.030668204405255e-19
8277.231152225768 1.0321994448735895e-18 5.04010993725722e-19
8289.768287645837 1.373034709296178e-19 4.771559012734984e-19
8302.305423065904 2.389314211937944e-19 4.837508430476889e-19
8314.842558485972 8.364529554886477e-19 4.656000432432971e-19
8327.37969390604 2.622463557542391e-19 4.83324528411584e-19
8339.916829326108 5.056448056187496e-19 4.50680051359022e-19
8352.453964746175 6.114816536864894e-19 4.492408152602358e-19
8364.991100166244 3.1008886121186826e-19 4.822006492676425e-19
8377.528235586311 2.3774714311567917e-19 4.441520140419108e-19
8390.065371006378 9.84355489601276e-19 4.275026397942597e-19
8402.602506426447 6.173003900157103e-19 4.242345779352094e-19
8415.139641846514 7.683644158560826e-19 4.166622774338587e-19
8427.676777266583 1.0510547277974756e-18 4.1545325042427136e-19
8440.21391268665 1.8904098347879877e-19 4.0118723870430214e-19
8452.751048106718 6.490126263680557e-19 3.9942322587581344e-19
8465.288183526785 5.231611590319794e-21 3.894357503553173e-19
8477.825318946852 1.786088452040582e-18 3.8985477717851565e-19
8490.362454366921 2.4455123308566485e-19 3.7414323950617643e-19
8502.89958978699 7.170801024291772e-19 3.7824669907094336e-19
8515.436725207057 3.2083962141379313e-19 3.642603598638262e-19
8527.973860627124 7.15528296398113e-19 3.6981862956012636e-19
8540.510996047193 5.071093131477416e-19 3.5973874388856106e-19
8553.04813146726 6.494168455422443e-19 3.679618759194546e-19
8565.585266887329 5.774779840164153e-19 3.5535315934695823e-19
8578.122402307396 9.047366942177326e-19 3.758776118685762e-19
8590.659537727464 9.742164872153098e-19 3.556111383120396e-19
8603.196673147531 2.4117430344939444e-19 3.7283462521540337e-19
8615.733808567598 8.941326773520229e-19 3.5101653300891967e-19
8628.270943987667 3.940785815095616e-19 3.553816319137995e-19
8640.808079407734 2.618899000397962e-19 3.444190369715432e-19
8653.345214827803 5.474531232408919e-19 3.549482462635732e-19
8665.88235024787 6.439919712016499e-19 3.426988667900422e-19
8678.419485667939 1.048222117907951e-18 3.4533329311561754e-19
8690.956621088006 6.527800124071432e-19 3.359205788352957e-19
8703.493756508073 9.675634477996946e-19 3.371765003982023e-19
8716.030891928142 6.528225266611996e-19 3.401302381212728e-19
8728.56802734821 1.0056443445718133e-18 3.4624003279665857e-19
8741.105162768277 6.048419337683605e-19 3.1249912003461804e-19
8753.642298188344 9.00804309976597e-19 3.0982916304401356e-19
8766.179433608413 3.9747382438492147e-19 2.96222168465639e-19
8778.71656902848 1.1505142259864567e-18 3.0229556837073605e-19
8791.253704448549 4.2737063416424786e-19 2.9214916110820845e-19
8803.790839868616 5.802739605444709e-19 2.9653455335934673e-19
8816.327975288685 6.356325545390709e-19 2.8908483988727194e-19
8828.865110708752 9.650411885934645e-19 2.963590713049156e-19
8841.402246128819 8.270221110088799e-20 2.874855289626862e-19
8853.939381548887 1.3923575168816595e-18 2.840480829087816e-19
8866.476516968954 7.921113283907864e-19 2.7630921884468676e-19
8879.013652389023 8.857978606410506e-19 2.7686163659198615e-19
8891.55078780909 5.96933603319967e-19 2.706715073863945e-19
8904.087923229159 3.9563342274023454e-19 2.796079448456398e-19
8916.625058649226 4.53510914465787e-19 2.6451548930958563e-19
8929.162194069293 8.524011522325398e-19 2.8007962720492197e-19
8941.699329489362 2.864693293006704e-19 2.6150999527216876e-19
8954.23646490943 4.813317339947018e-19 2.7898254852438816e-19
8966.773600329498 6.336119432127471e-19 2.5781861130086295e-19
8979.310735749565 6.143961946399745e-19 2.6845046224632974e-19
8991.847871169633 5.369275077877497e-19 2.5726983334795035e-19
9004.3850065897 6.391047049664589e-19 2.632057566030333e-19
9016.92214200977 7.853515858754046e-19 2.468803681529303e-19
9029.459277429836 1.0288816557137958e-18 2.6275280847609595e-19
9041.996412849905 3.5234328253687755e-19 2.4720224708097134e-19
9054.533548269972 5.767064689670947e-19 2.5541715151507317e-19
9067.070683690039 4.402292249684647e-19 2.4333271311798328e-19
9079.607819110108 6.258326640271045e-19 2.5340813885984836e-19
9092.144954530177 4.771010847112516e-19 2.407695158940549e-19
9104.682089950244 1.1535416701257592e-18 2.4477396085959674e-19
9117.21922537031 7.167025725312748e-19 2.34365965714251e-19
9129.75636079038 7.542325724453028e-19 2.377149947473537e-19
9142.293496210446 6.661934425894687e-19 2.3234942955230413e-19
9154.830631630515 7.632276510606709e-19 2.51764150699246e-19
9167.367767050582 4.84650592060458e-19 2.246218819344949e-19
9179.904902470651 3.2264936314119936e-19 2.4951929094053104e-19
9192.442037890718 8.677514886275357e-19 2.2011640277172846e-19
9204.979173310785 3.537287255774491e-19 2.630695086113172e-19
9217.516308730854 8.442545833782562e-19 2.1734314060056654e-19
9230.053444150923 7.306499227393014e-19 2.412953367236964e-19
9242.59057957099 7.567062970656639e-19 2.120049556939095e-19
9255.127714991057 9.607131661806597e-19 2.389549105763146e-19
9267.664850411125 1.0567665420031655e-18 2.098372161882859e-19
9280.201985831192 3.8229712465669633e-19 2.352710211794676e-19
9292.739121251261 1.051071758093084e-18 2.0902713611638232e-19
9305.276256671328 6.969082038710495e-19 2.5569299592473957e-19
9317.813392091397 7.71553751349879e-19 2.0463153819374454e-19
9330.350527511464 8.19973747882094e-19 2.1051269287222986e-19
9342.887662931531 7.640414923665556e-19 2.1086951153319e-19
9355.4247983516 8.78072755544262e-19 2.0804866235807462e-19
9367.961933771667 7.025267184168473e-19 2.0145078641728754e-19
9380.499069191736 8.579688200980612e-19 2.1054822262937528e-19
9393.036204611803 1.0825261064176447e-18 2.0130976932182603e-19
9405.573340031871 7.334899543768117e-19 2.0350558915567234e-19
9418.110475451938 1.121604152116578e-18 1.989248629729118e-19
9430.647610872005 9.203793684178393e-19 2.0199638987972753e-19
9443.184746292074 8.561432108188797e-19 1.9612621248628956e-19
9455.721881712143 5.873130253766628e-19 2.0982506801760984e-19
9468.25901713221 7.723861038992912e-19 1.941637880949531e-19
9480.796152552277 7.542580070645043e-19 2.0102622632572345e-19
9493.333287972346 5.315537474467771e-19 1.9351624621553118e-19
9505.870423392413 8.6441556220661665e-19 1.9758096518418545e-19
9518.407558812482 8.911146131733596e-19 1.9100069007594101e-19
9530.944694232548 1.0156090876432047e-18 1.9524042848918005e-19
9543.481829652617 9.058849316979637e-19 1.8892248945326378e-19
9556.018965072684 7.08375993568917e-19 1.9247267297018484e-19
9568.556100492751 7.867190546124978e-19 1.8614874686714958e-19
9581.09323591282 9.2914092780044e-19 1.9063938529772921e-19
9593.630371332889 6.214077893870602e-19 1.8494296470005204e-19
9606.167506752956 8.476595391761464e-19 1.877185016905007e-19
9618.704642173023 3.334138451151072e-19 1.8147265965383008e-19
9631.241777593092 2.7618408484583936e-19 1.8399071873720082e-19
