wv flam err
7916.347540221428 1.59723148709313e-18 1.781886156865772e-18
7928.380982548375 7.599771126642796e-19 1.579320583376143e-18
7940.414424875322 3.928992598112691e-18 1.6382579262660327e-18
7952.447867202269 1.8062734879374566e-18 1.438764473388417e-18
7964.481309529217 3.4158072738742077e-18 1.5291294423096817e-18
7976.5147518561635 8.443554219303931e-19 1.3230422451034302e-18
7988.54819418311 4.0317096656164356e-21 1.4102639982312298e-18
8000.581636510058 1.1921593064845945e-18 1.2087682055403962e-18
8012.615078837005 0.0 1.4295946215633406e-18
8024.648521163952 1.113187847705069e-18 1.1352274207393311e-18
8036.681963490899 8.275956611419398e-19 1.2338669878128984e-18
8048.715405817847 1.3803662896470922e-18 1.1050462047806845e-18
8060.748848144794 9.49462608056168e-19 1.3904972792514408e-18
8072.782290471741 4.541232064981541e-19 1.3288193879988352e-18
8084.815732798688 5.295183258563646e-19 1.3620436970265835e-18
8096.849175125635 3.223962294330281e-18 1.3103476325414551e-18
8108.882617452582 2.6146015454993203e-18 1.3499535796642952e-18
8120.916059779529 4.253249085431783e-18 1.3334507658980618e-18
8132.949502106477 1.750435193971676e-18 1.3845707620356649e-18
8144.982944433424 3.930990175402727e-19 1.374666334473129e-18
8157.016386760371 1.1300464916584527e-18 1.2526832845949915e-18
8169.049829087318 1.5204937458454058e-18 1.2853288441958962e-18
8181.083271414265 4.25982863266313e-18 1.224753520173164e-18
8193.116713741212 2.235844915857111e-18 1.1583532414854948e-18
8205.150156068159 0.0 1.2143727031584044e-18
8217.183598395106 2.011264437153269e-18 1.0859483067710486e-18
8229.217040722053 3.074113955272085e-18 1.2681310116330686e-18
8241.250483049002 2.07277490995177e-18 1.0401849239141988e-18
8253.283925375948 3.9546186608515365e-18 1.1407104961837243e-18
8265.317367702895 2.7873180681621616e-18 9.701244692495904e-19
8277.350810029842 2.721336911330702e-18 9.900262558861251e-19
8289.38425235679 1.5676370368988898e-18 9.419123855955102e-19
8301.417694683736 2.7085844495106817e-18 9.588635883882501e-19
8313.451137010685 3.155433330169741e-18 9.27818779876365e-19
8325.484579337632 9.235224328633873e-19 9.97343296392429e-19
8337.518021664579 2.432486424823479e-18 8.937111309581324e-19
8349.551463991525 3.418629305141273e-18 9.352921148982399e-19
8361.584906318472 1.957955179318904e-18 8.633222697275533e-19
8373.61834864542 3.189807704576504e-18 9.398589771618924e-19
8385.651790972366 1.764452350413012e-18 8.441440538397852e-19
8397.685233299315 2.2643792262491382e-18 8.74225172966259e-19
8409.718675626262 1.4723264723003324e-18 8.325271965757414e-19
8421.752117953209 1.8593397902828467e-18 8.521394482264979e-19
8433.785560280156 2.0875176704355955e-18 8.519406194886697e-19
8445.819002607102 3.70496810719452e-18 8.117802717915234e-19
8457.85244493405 2.7904004046881633e-18 7.695906694003743e-19
8469.885887260996 1.8183596475471363e-18 8.117188975108986e-19
8481.919329587945 2.522501844969629e-18 7.86709994045792e-19
8493.952771914892 2.8271554463836334e-18 7.352311722041065e-19
8505.986214241839 2.0139221882441924e-18 7.063448428551325e-19
8518.019656568786 2.822433979478032e-18 7.250766696487923e-19
8530.053098895733 2.637111113397234e-18 7.107239470980024e-19
8542.08654122268 2.2415556129361154e-18 7.125304203889471e-19
8554.119983549626 1.8231782533216567e-18 7.595325587179323e-19
8566.153425876575 3.1309198701152274e-18 7.1738333230519465e-19
8578.186868203522 2.6846268493424394e-18 6.995308692650669e-19
8590.220310530469 1.641711779636618e-18 7.098670529744803e-19
8602.253752857416 1.416004186567226e-18 6.8431529946193415e-19
8614.287195184363 7.301416107066668e-19 7.224493765164078e-19
8626.32063751131 2.3131902431638676e-18 6.779457806566577e-19
8638.354079838256 2.9768770454904676e-18 6.981612887899782e-19
8650.387522165205 1.472054404292942e-18 6.771675765005507e-19
8662.42096449215 1.5906983002773149e-18 6.866313566129402e-19
8674.454406819099 2.4454981237604023e-18 6.574705726848668e-19
8686.487849146046 2.401184748935976e-18 6.705188789824658e-19
8698.521291472993 1.987807057107186e-18 6.400585348434583e-19
8710.55473379994 2.7553335774148997e-18 6.905558646768864e-19
8722.588176126887 1.437537560244013e-18 6.149382815862504e-19
8734.621618453835 1.0783634501604023e-18 6.15901684320654e-19
8746.65506078078 2.4386038849045386e-18 5.992896316338852e-19
8758.688503107729 1.5957605912939374e-18 6.034376292705748e-19
8770.721945434676 2.257097120302554e-18 5.827678383112578e-19
8782.755387761623 2.8927602620044645e-18 5.977374294301623e-19
8794.78883008857 2.694447563867054e-18 5.706188508584381e-19
8806.822272415517 2.8985015450839085e-18 5.861461570192651e-19
8818.855714742465 2.9668912584568435e-18 5.626867328990413e-19
8830.889157069412 1.6325612075946897e-18 5.696754791493228e-19
8842.92259939636 1.76069147857538e-18 5.603345956411844e-19
8854.956041723306 1.6751355067471414e-18 5.600118877920426e-19
8866.989484050253 2.5182853602900918e-18 5.444908286567825e-19
8879.0229263772 1.9503758195956047e-18 5.454382006263855e-19
8891.056368704147 2.140404561145171e-18 5.318480001805046e-19
8903.089811031095 2.4557802796237963e-18 5.6781549738892685e-19
8915.123253358042 2.7916554677963945e-18 5.300457511417509e-19
8927.15669568499 2.8423363983862157e-18 5.38818174942681e-19
8939.190138011936 2.0615264841861626e-18 5.129618015789497e-19
8951.223580338883 2.1817989576776124e-18 5.307364478005009e-19
8963.25702266583 2.658908840482901e-18 5.037195301753808e-19
8975.290464992777 2.194014652403396e-18 5.129070620886476e-19
8987.323907319726 1.931681154147089e-18 4.946777981689449e-19
8999.357349646672 3.05326333957267e-18 5.05837417494632e-19
9011.39079197362 1.9756445396594342e-18 4.851079959685019e-19
9023.424234300566 3.2503732380487296e-18 5.076339075691277e-19
9035.457676627513 2.6133956916205907e-18 4.859594838135323e-19
9047.49111895446 1.9789460747463417e-18 4.980629730221193e-19
9059.524561281407 9.472955699492082e-19 4.807396602422516e-19
9071.558003608356 2.4235092413638747e-18 4.996553942400953e-19
9083.591445935303 1.8945017950866615e-18 4.754987573520566e-19
9095.62488826225 2.077463389912233e-18 4.956367728283963e-19
9107.658330589196 2.3644350969002425e-18 4.704530108920803e-19
9119.691772916143 1.7618764922424807e-18 4.791383576680247e-19
9131.72521524309 1.6778952972231462e-18 4.600568544431764e-19
9143.758657570037 2.177515682784873e-18 4.764976172585312e-19
9155.792099896986 1.519633264387975e-18 4.502952381421432e-19
9167.82554222393 2.5543659297206933e-18 6.601233720429891e-19
9179.85898455088 2.6613248506033647e-18 4.410597294399302e-19
9191.892426877826 2.9859754284785664e-18 6.484169388840554e-19
9203.925869204773 1.8337084176112787e-18 4.398382843505369e-19
9215.95931153172 2.9309026697762993e-18 6.33250309397285e-19
9227.992753858667 2.6592752120201738e-18 5.128879188798475e-19
9240.026196185616 1.840565460552254e-18 6.219022577037448e-19
9252.059638512561 2.7024025798481733e-18 5.600407931620201e-19
9264.09308083951 7.933018730002396e-19 6.0674702301225945e-19
9276.126523166457 2.214696576262204e-18 5.570581300181259e-19
9288.159965493403 1.7326209299655622e-18 6.097910646292406e-19
