wv flam err
7908.042442378006 1.2111366598227375e-18 1.4766517736162108e-18
7920.089442598528 1.0599402512109254e-18 1.0192637439840634e-18
7932.13644281905 1.043390351487271e-18 9.924943695934977e-19
7944.183443039573 1.516999484217127e-18 9.238189819942213e-19
7956.230443260095 9.434217965518644e-19 9.094611804720091e-19
7968.277443480617 3.024530732340053e-19 8.860142292986845e-19
7980.324443701139 1.7039683808625777e-18 8.642477080239883e-19
7992.371443921661 1.3814342659635369e-18 7.876106214358163e-19
8004.418444142184 8.293399953137858e-19 7.921644860631354e-19
8016.465444362706 6.746162176036979e-19 7.427593465065977e-19
8028.512444583228 7.112518029425597e-19 7.464835468391763e-19
8040.55944480375 7.378988094475517e-19 7.030191246125281e-19
8052.606445024272 9.47238597720667e-19 7.2852553814177325e-19
8064.653445244794 9.702634417396241e-19 6.761409457583788e-19
8076.700445465316 5.144445544475607e-19 6.94761488732213e-19
8088.747445685838 4.2171929514426795e-19 6.63043508690716e-19
8100.79444590636 1.001836521584581e-18 6.700850210879011e-19
8112.841446126882 5.031743569475212e-19 6.588180048081171e-19
8124.888446347404 6.348018795892865e-19 6.94304802991812e-19
8136.935446567926 5.56628955571861e-19 6.323687727462438e-19
8148.982446788449 6.410318513276634e-19 6.5175923277718565e-19
8161.029447008971 6.438131139530023e-19 6.078854505284065e-19
8173.076447229493 1.2197243524870801e-18 6.110243132283894e-19
8185.123447450015 1.3190289643112584e-18 5.838277017199932e-19
8197.170447670538 4.382918821350792e-19 5.936350955073729e-19
8209.21744789106 5.850981060047587e-19 5.703122261036177e-19
8221.264448111582 6.777389917165882e-19 5.553649444385647e-19
8233.311448332104 1.3955606513907864e-18 5.318672841477933e-19
8245.358448552626 5.935121634745752e-19 5.262317267199135e-19
8257.405448773148 6.067922767721667e-19 4.941782355255947e-19
8269.45244899367 9.85190340747937e-19 5.012917442262582e-19
8281.499449214192 3.134675859348483e-19 4.716793679298918e-19
8293.546449434714 6.627940589975418e-19 4.908928677422885e-19
8305.593449655236 5.298447948568597e-19 4.549620250335744e-19
8317.640449875758 1.2623871342594785e-18 4.625680460609241e-19
8329.68745009628 3.699191755891764e-19 4.400381007847001e-19
8341.734450316802 8.347846208109799e-19 4.440576445449725e-19
8353.781450537324 7.647734018010199e-19 4.2847324771100885e-19
8365.828450757846 1.061675655731353e-18 4.342609220534319e-19
8377.875450978368 2.365334548566163e-19 4.1775360506540766e-19
8389.922451198892 3.7112940452949194e-19 4.228859834421447e-19
8401.969451419414 3.8844260928331034e-19 4.052112260069768e-19
8414.016451639936 9.101166916971295e-19 4.1061754642273025e-19
8426.063451860458 9.203293758557705e-19 3.994365052078354e-19
8438.11045208098 8.99207572434056e-19 4.0779311884706323e-19
8450.157452301502 4.1700132610435853e-19 3.8811414226027894e-19
8462.204452522024 4.667059604348647e-19 3.8841558051718166e-19
8474.251452742546 8.17712481133779e-19 3.7161880552642513e-19
8486.298452963068 7.611015910947183e-19 3.779629187744659e-19
8498.34545318359 8.786747102698026e-19 3.6058720948424714e-19
8510.392453404113 7.753945841131327e-19 3.7303464229276344e-19
8522.439453624635 5.416911976990504e-19 3.5424439774258754e-19
8534.486453845157 3.4849731154594286e-19 3.6450154496309786e-19
8546.533454065679 6.599984794821889e-19 3.484068766555323e-19
8558.580454286202 1.8632929707088022e-19 3.562205507629148e-19
8570.627454506724 4.404097567152137e-19 3.454560018878715e-19
8582.674454727246 8.328692183359638e-19 3.5391993759224794e-19
8594.721454947769 6.464762040354001e-19 3.5296763900466453e-19
8606.76845516829 9.428772722856733e-19 3.558145840152834e-19
8618.815455388813 2.482945558660818e-19 3.431391061773619e-19
8630.862455609335 2.7824721658925293e-19 3.523528693916797e-19
8642.909455829857 6.385254301490494e-19 3.5261804583910934e-19
8654.956456050379 5.208022402190937e-19 3.4713821234747657e-19
