wv flam err
7906.211964372528 1.4118114591362664e-18 1.578560724848007e-18
7918.322294824406 1.3548883236542583e-18 9.085170586923593e-19
7930.432625276282 2.434840938788224e-18 8.879422692938347e-19
7942.5429557281595 2.6765849079488564e-18 8.222339104932181e-19
7954.653286180037 2.1186407326933133e-18 7.97229998748047e-19
7966.763616631914 2.0570523049083735e-18 7.542521429765942e-19
7978.873947083792 2.007428204072678e-18 7.231972612429686e-19
7990.984277535668 1.6753199884338646e-18 6.901797654382445e-19
8003.094607987546 1.8124809633395794e-18 6.770683581349238e-19
8015.204938439423 2.084303731095733e-18 6.638079825779578e-19
8027.315268891301 1.8651650399746293e-18 6.328786075939978e-19
8039.425599343178 1.6966085686126269e-18 6.130494904170585e-19
8051.5359297950545 3.0015839021380915e-18 6.039927384445748e-19
8063.646260246932 2.3183467865559997e-18 5.929821906391216e-19
8075.756590698809 2.08537967351862e-18 5.912011282906973e-19
8087.866921150687 2.636753008890857e-18 5.8896138244508355e-19
8099.977251602564 2.938922575373678e-18 5.697605492138048e-19
8112.087582054441 2.01783712760123e-18 5.601963135346344e-19
8124.197912506318 2.0497119105288863e-18 5.437805873220896e-19
8136.3082429581955 2.820199683266554e-18 5.408537761001298e-19
8148.418573410073 2.7970366909225284e-18 5.256128839282353e-19
8160.52890386195 3.0579349338364548e-18 5.227514713681438e-19
8172.639234313827 2.684521296867433e-18 5.113635204552025e-19
8184.749564765704 2.734820671222849e-18 5.10509401003338e-19
8196.859895217582 2.6790043022413154e-18 4.921538551237937e-19
8208.970225669458 2.6037406383999475e-18 4.880785464950021e-19
8221.080556121336 2.023855392598608e-18 4.704820663018177e-19
8233.190886573213 2.8035609521986403e-18 4.766526238066364e-19
8245.301217025091 2.0685787385212255e-18 4.518227316434896e-19
8257.411547476968 2.840451606192726e-18 4.592436250064572e-19
8269.521877928844 2.5871771739858785e-18 4.2094474822826e-19
8281.632208380723 2.515451130505391e-18 4.2058630488826667e-19
8293.7425388326 2.2370871873461542e-18 4.010914999716234e-19
8305.852869284477 3.30530298484519e-18 4.0590874583906857e-19
8317.963199736354 2.809671728819429e-18 3.9155869406085195e-19
8330.07353018823 2.679130802052954e-18 4.010188206868241e-19
8342.183860640109 3.2699793109277857e-18 3.800265175316396e-19
8354.294191091985 3.2131818917497185e-18 3.8799606710306523e-19
8366.404521543864 2.2694597137358833e-18 3.719361290355904e-19
8378.51485199574 3.0916310302527572e-18 3.919978205393425e-19
8390.625182447617 2.4730591292244558e-18 3.62301342872908e-19
8402.735512899495 2.5726209686384837e-18 3.709068795333099e-19
8414.845843351372 2.6149037216937975e-18 3.5236078784888694e-19
8426.956173803248 2.761260358763081e-18 3.556892932420803e-19
8439.066504255126 3.3451658544255308e-18 3.4276570264860325e-19
8451.176834707003 2.6756940340440144e-18 3.434044033600017e-19
8463.287165158881 3.2414233203790347e-18 3.3145169771525816e-19
8475.397495610758 2.2304487988092056e-18 3.302711998284697e-19
8487.507826062636 3.1421473378493655e-18 3.2035287813502914e-19
8499.618156514513 3.2257897227250065e-18 3.214430683755792e-19
8511.728486966389 3.1436731476025936e-18 3.194466486583706e-19
8523.838817418267 3.360247888412929e-18 3.2312695928308584e-19
8535.949147870144 3.278621864517599e-18 3.061703498338938e-19
8548.059478322022 3.06784030454694e-18 3.1650079707048847e-19
8560.169808773899 3.258502673691041e-18 3.020405219879747e-19
8572.280139225775 3.1805288599846537e-18 3.0549687849134647e-19
8584.390469677652 3.102693036232261e-18 2.978770610657896e-19
8596.50080012953 3.909273618093681e-18 3.042686105634027e-19
8608.611130581407 3.2472369182120966e-18 3.0328186180726288e-19
8620.721461033285 3.57028171179296e-18 3.0435941017832467e-19
8632.831791485161 3.788203635189644e-18 2.9749985419620375e-19
8644.94212193704 3.891911964272234e-18 3.0401220297094657e-19
8657.052452388916 3.869208462121938e-18 2.990199728847494e-19
8669.162782840795 3.149434940498659e-18 2.9570799686403893e-19
8681.273113292671 3.2002262520228724e-18 2.976829175460786e-19
8693.383443744548 3.150223883707103e-18 2.9125711377067833e-19
8705.493774196424 3.121909918234474e-18 2.8083878345650233e-19
8717.604104648302 3.127216244414148e-18 2.7755723880732485e-19
8729.714435100179 3.382283787971903e-18 2.7363776017873846e-19
8741.824765552057 3.028014267714113e-18 2.7147341820828877e-19
8753.935096003934 3.027148717683816e-18 2.667266471600463e-19
8766.04542645581 3.170040981472448e-18 2.641920238150949e-19
8778.155756907689 3.1738067592641076e-18 2.605761480781334e-19
8790.266087359565 3.1274880768446385e-18 2.625558425763129e-19
8802.376417811443 3.3670106995786503e-18 2.569536718561243e-19
8814.48674826332 3.209800504134728e-18 2.587883832872945e-19
8826.597078715196 3.248468187957729e-18 2.5088653114212084e-19
8838.707409167075 3.51489265150935e-18 2.4716297556577873e-19
8850.817739618951 3.553087712833211e-18 2.4838844336575993e-19
8862.92807007083 3.06188552860309e-18 2.385190947061666e-19
8875.038400522706 3.4186535200484648e-18 2.385360036164576e-19
8887.148730974583 3.2940651644555437e-18 2.3310214042397695e-19
8899.25906142646 3.595606164052777e-18 2.3963844638001112e-19
8911.369391878337 3.488684818181071e-18 2.327402066448166e-19
8923.479722330216 3.332631276578216e-18 2.3218590429480733e-19
8935.590052782092 3.4485547078745673e-18 2.289869007837629e-19
8947.700383233969 3.480954646541893e-18 2.2726389107054205e-19
8959.810713685847 3.670731985618201e-18 2.215283289831049e-19
8971.921044137724 3.7463077416488915e-18 2.222701583041451e-19
8984.031374589602 3.467385493029533e-18 2.169159343924279e-19
8996.141705041478 4.0511260724749374e-18 2.248449565138353e-19
9008.252035493355 3.5788373604715e-18 2.1494415111344288e-19
9020.362365945233 3.526274806578375e-18 2.2080320376791775e-19
9032.47269639711 3.740172130500439e-18 2.1336014267377306e-19
9044.583026848988 3.4696997108791334e-18 2.1579303402147147e-19
9056.693357300865 3.778443837290701e-18 2.1327204327284117e-19
9068.803687752741 3.7156096535147254e-18 2.1552962239194754e-19
9080.91401820462 3.831380194389609e-18 2.215886464724392e-19
9093.024348656496 3.412355498172433e-18 2.155442971449065e-19
9105.134679108374 3.467458372939747e-18 2.088303428427423e-19
9117.24500956025 3.565570262321604e-18 2.0929498005837584e-19
9129.355340012127 3.900758638855078e-18 2.0817673006528404e-19
9141.465670464006 3.481630491644662e-18 2.0735361309257487e-19
9153.576000915882 3.5000005681611926e-18 2.0474081716009237e-19
9165.68633136776 3.3863553950726566e-18 2.0269886755112138e-19
9177.796661819637 3.209197704469897e-18 2.0016085427421294e-19
9189.906992271513 3.1299087123284707e-18 1.993249630241622e-19
9202.017322723392 2.978401738209195e-18 1.9555375883472608e-19
9214.127653175268 3.2688997990621957e-18 1.9389673021352857e-19
9226.237983627147 3.2410615278810183e-18 1.927874898736864e-19
9238.348314079023 3.3673509628779552e-18 1.916610477692148e-19
9250.4586445309 3.289319346111437e-18 1.9055730282675554e-19
9262.568974982778 2.9691510540289035e-18 1.8728640903182843e-19
9274.679305434654 3.0443310629439596e-18 1.8671610457850074e-19
9286.789635886533 3.2454201292318952e-18 1.8572192929980327e-19
9298.89996633841 3.2520128859628776e-18 1.8619439267109036e-19
9311.010296790286 3.0661308893881996e-18 1.8351950346786847e-19
9323.120627242164 2.905747045582937e-18 1.8224492812174167e-19
9335.23095769404 3.3784816903638476e-18 1.8136358256363159e-19
9347.341288145919 3.7194906048591865e-18 1.8219377099572224e-19
9359.451618597795 3.645542651237319e-18 1.801353591324805e-19
9371.561949049672 3.320284198131206e-18 1.818389393329026e-19
9383.67227950155 3.211798733029662e-18 1.7797686551164698e-19
9395.782609953427 3.5496336927693825e-18 1.81624665220903e-19
9407.892940405305 3.640542359996362e-18 1.7733844231220827e-19
9420.003270857182 3.420862158568597e-18 1.775002774788403e-19
9432.113601309058 3.8484442664005945e-18 1.7403707360601914e-19
9444.223931760936 3.837419923065639e-18 1.753753676109281e-19
9456.334262212813 3.4356454138920356e-18 1.7236100631641494e-19
9468.444592664691 3.518848321534629e-18 1.728201444453867e-19
9480.554923116568 3.405210580146797e-18 1.6813656224846898e-19
9492.665253568444 3.656348307193886e-18 1.7090621089554054e-19
9504.775584020323 3.7285315500255294e-18 1.6730525870856872e-19
9516.8859144722 3.7342999951191244e-18 1.7093885659843366e-19
9528.996244924077 3.730086983548998e-18 1.6453909521140108e-19
9541.106575375954 3.711972921232437e-18 1.6809675296459084e-19
9553.21690582783 3.3699746562964e-18 1.621141335756134e-19
9565.327236279707 3.4800893133789755e-18 1.6556805360879335e-19
9577.437566731585 3.6364188592918026e-18 1.6113584253922755e-19
9589.547897183462 3.691334026041081e-18 1.6363490353172362e-19
9601.65822763534 3.6898140753843765e-18 1.6187356257551146e-19
9613.768558087217 3.5600284126228806e-18 1.6212417057058034e-19
9625.878888539095 3.90350791305556e-18 1.6055298027530494e-19
9637.989218990971 3.3719246493559547e-18 1.6166549585378034e-19
9650.09954944285 3.388099780384053e-18 1.575761950594506e-19
9662.209879894726 3.513229028794664e-18 1.600966260375485e-19
9674.320210346603 3.503115388335036e-18 1.574431876696406e-19
9686.43054079848 3.529609539377765e-18 1.5958440616061478e-19
9698.540871250358 3.4424853080275083e-18 1.604271082530186e-19
9710.651201702236 3.497529314158887e-18 1.6057044776983045e-19
9722.761532154113 3.343473587694777e-18 1.549102956854193e-19
9734.871862605989 3.7276627893237145e-18 1.5532668235616294e-19
9746.982193057866 3.736106519290208e-18 1.5415302005653879e-19
9759.092523509744 3.639887045434425e-18 1.5348290621026612e-19
9771.20285396162 3.578378143267976e-18 1.5273278000495692e-19
9783.313184413499 3.653524332964531e-18 1.5555435120991993e-19
9795.423514865375 3.265726989376156e-18 1.5320691330280127e-19
9807.533845317254 3.695140204287918e-18 1.5309142220036035e-19
9819.64417576913 3.824726119689272e-18 1.559551696869334e-19
9831.754506221008 3.437711550934021e-18 1.544085951271636e-19
9843.864836672885 3.72570279951246e-18 1.5157131214643965e-19
9855.975167124761 3.8552564870664485e-18 1.5048612864785304e-19
9868.085497576638 3.8290985884328365e-18 1.536823841915226e-19
9880.195828028516 3.6589930807159064e-18 1.529371135422173e-19
9892.306158480395 3.6926705453277174e-18 1.5080797091894557e-19
9904.416488932271 3.807669313361875e-18 1.5144347059012065e-19
9916.526819384148 3.536962053628856e-18 1.51487023468174e-19
9928.637149836024 3.798190600926208e-18 1.5186889977037448e-19
9940.747480287902 3.4583744911075818e-18 1.5123877363686254e-19
9952.857810739779 3.61820178987812e-18 1.4770400466274018e-19
9964.968141191657 3.6485866092614574e-18 1.4835882016539307e-19
9977.078471643534 3.600283056605797e-18 1.4439124042392388e-19
9989.18880209541 3.616110858529088e-18 1.4586739212172559e-19
10001.299132547289 3.5453356484180606e-18 1.42384389488721e-19
