wv flam err
7906.57840685769 2.651613874832826e-18 1.1970263997012417e-18
7919.16683836263 2.446971075844994e-18 9.309480963269002e-19
7931.75526986757 2.12601745483402e-18 8.558921514836996e-19
7944.343701372509 6.9973121899750005e-19 8.567710295863789e-19
7956.932132877448 1.0961183787939705e-18 7.758590378826641e-19
7969.520564382387 9.08098798780647e-19 7.511555865014376e-19
7982.108995887326 1.4540270920659626e-18 6.944664430681505e-19
7994.697427392266 1.0905976683667327e-18 6.968969625642963e-19
8007.285858897205 2.2612878572290846e-18 6.545434792289859e-19
8019.874290402144 1.549763585427226e-18 6.585706576797679e-19
8032.4627219070835 3.2923128576136107e-18 6.504914956693253e-19
8045.051153412022 1.8622172683446973e-18 6.5873412318413465e-19
8057.639584916962 1.4687652238421786e-18 6.280458843899431e-19
8070.228016421901 1.9497255723654213e-18 6.279107837485677e-19
8082.81644792684 1.1839852814294864e-18 6.026104275398299e-19
8095.40487943178 1.1622677047449385e-18 5.931975719918204e-19
8107.993310936719 1.0618916316011666e-18 5.700144658181993e-19
8120.581742441658 8.988637088312877e-19 5.858645681377553e-19
8133.170173946597 8.39676774149615e-19 5.442103909115957e-19
8145.758605451537 1.882921117695231e-18 5.490137244890197e-19
8158.347036956476 1.8273222142783693e-18 5.152099740293351e-19
8170.935468461415 2.2150792648278267e-18 5.140132217525325e-19
8183.523899966354 2.4378919381295094e-18 4.900223361861011e-19
8196.112331471293 2.04418949883202e-18 4.961161323845659e-19
8208.700762976234 1.991435672491946e-18 4.834514624526704e-19
8221.289194481173 1.7272238382521682e-18 4.756154956407925e-19
8233.877625986112 1.6821139105482278e-18 4.476470766691561e-19
8246.46605749105 2.135585085326486e-18 4.446138711825272e-19
8259.05448899599 2.059053106486305e-18 4.213865226881981e-19
8271.64292050093 1.798526076965921e-18 4.224051108319223e-19
8284.231352005869 2.1551123733184468e-18 4.0737458836592203e-19
8296.819783510808 1.6958709588751989e-18 4.094644696646901e-19
8309.408215015746 1.3939317494518515e-18 3.892783085493083e-19
8321.996646520685 2.180395393410517e-18 3.925416655227597e-19
8334.585078025626 2.438216080032567e-18 3.7722369993298337e-19
8347.173509530565 1.4644173612658156e-18 3.786213175500331e-19
8359.761941035504 2.421597688806066e-18 3.647764305594978e-19
8372.350372540444 1.9902747734932524e-18 3.7869743743224227e-19
8384.938804045383 2.116580821643985e-18 3.5723419934676288e-19
8397.527235550322 2.5189043862427387e-18 3.68115273882439e-19
8410.115667055261 2.124021046788794e-18 3.4619548265603886e-19
8422.7040985602 2.485644879582555e-18 3.5382624144763623e-19
8435.29253006514 1.919312955790736e-18 3.333108030736941e-19
8447.88096157008 1.8909316799401795e-18 3.429313729401478e-19
8460.469393075018 2.0622222766323455e-18 3.2506322431521585e-19
8473.057824579957 1.642605649813484e-18 3.277102235362977e-19
8485.646256084896 2.386753441238291e-18 3.2830797977284335e-19
8498.234687589837 1.377192282906313e-18 3.2560449104499414e-19
8510.823119094775 1.3887155465340999e-18 3.112600040772076e-19
8523.411550599714 2.009752700616754e-18 3.097942511218263e-19
8535.999982104653 1.780904857839374e-18 3.0169918847440944e-19
8548.588413609592 1.636972000154842e-18 3.0665534785011164e-19
8561.176845114533 1.7758568205522645e-18 2.947864025102035e-19
8573.765276619471 2.126165896068553e-18 3.0343083491219057e-19
8586.35370812441 1.9467513411036453e-18 2.935085942010703e-19
8598.942139629351 2.192583127827306e-18 3.0934096850958404e-19
8611.530571134288 1.933900356011885e-18 2.9124680260291435e-19
8624.119002639229 1.858010051483133e-18 3.029557595117837e-19
8636.707434144168 1.7732121656655794e-18 2.9793491594205026e-19
8649.295865649106 2.0227289221397897e-18 3.0281401906260594e-19
8661.884297154047 1.7956580692528013e-18 2.9043257892640687e-19
8674.472728658986 1.986104512775451e-18 3.0302085007682694e-19
8687.061160163925 1.624237792777819e-18 2.7945497557047527e-19
8699.649591668864 1.7672073771286427e-18 2.94729724258031e-19
8712.238023173803 1.3662855246340666e-18 2.685345488186219e-19
8724.826454678743 1.433162759637644e-18 2.746663977571128e-19
8737.414886183682 1.4712072405861874e-18 2.784997953425063e-19
8750.00331768862 1.6331562116194961e-18 2.6305228737234083e-19
8762.59174919356 1.7768870221777828e-18 2.585324145156263e-19
8775.180180698499 1.6972649139212373e-18 2.561679481097498e-19
8787.76861220344 1.5875173643141969e-18 2.5145038077487636e-19
8800.357043708378 1.576081693958371e-18 2.5668294174013334e-19
8812.945475213317 1.8492875345093506e-18 2.446106616992044e-19
8825.533906718256 1.3343651475962183e-18 2.5444152883124703e-19
8838.122338223195 1.839863674331504e-18 2.4195940241374845e-19
8850.710769728135 1.719555143100867e-18 2.4541337456030887e-19
8863.299201233074 1.5191211370738559e-18 2.316764009635942e-19
