wv flam err
7910.4879788521575 2.091375326825605e-18 1.0953684768500946e-18
7922.828025563174 1.2816592461691647e-18 1.0647501546886608e-18
7935.168072274191 6.721378292001792e-19 1.0005313635555755e-18
7947.508118985207 1.3316883179871125e-18 9.838089374128883e-19
7959.848165696224 1.042976459551583e-18 9.14772145064509e-19
7972.18821240724 1.0822488915814109e-18 9.312036948922576e-19
7984.528259118258 9.319958792963147e-19 8.934904476490712e-19
7996.868305829274 1.0167430458425308e-18 8.294172844949056e-19
8009.20835254029 1.308359665535434e-18 7.672886621103992e-19
8021.548399251307 1.5355830389738758e-18 7.582316760545447e-19
8033.888445962324 2.1015135721372067e-18 7.104815449019534e-19
8046.228492673341 1.5892202439225866e-18 7.67581985327564e-19
8058.568539384357 2.4200609029672857e-18 6.776884307132439e-19
8070.908586095374 1.3127830349416505e-18 7.156909395859748e-19
8083.248632806391 2.650004438628855e-18 6.977786215472661e-19
8095.588679517407 1.0696189606874614e-18 7.415968930586262e-19
8107.928726228423 1.2064775654429706e-18 6.492638761496046e-19
8120.26877293944 1.506826930973944e-18 6.850773930347887e-19
8132.608819650457 1.0189653636065465e-18 6.406883192365344e-19
8144.948866361474 1.8278125169589857e-18 6.903319260312167e-19
8157.288913072491 1.861085842860622e-18 5.965964335090862e-19
8169.628959783507 1.8845017945638093e-18 6.148227350425719e-19
8181.9690064945235 1.5870615452812147e-18 6.027159095589153e-19
8194.30905320554 2.1815198777958614e-18 5.975337089089379e-19
8206.649099916556 2.0424218764537723e-18 5.70394842072452e-19
8218.989146627573 2.2595461052861694e-18 5.668560026464567e-19
8231.32919333859 2.034227704886032e-18 5.755491376334875e-19
8243.669240049607 9.37990113564178e-19 5.610765590261589e-19
8256.009286760624 1.3492669219592378e-18 5.11562914996592e-19
8268.34933347164 1.942134092444332e-18 4.900340979389058e-19
8280.689380182657 1.5236195075106785e-18 4.356509629512042e-19
8293.029426893674 1.6177014955877532e-18 4.675178159552185e-19
8305.369473604691 9.427672577186593e-19 4.1404236005458116e-19
8317.709520315708 8.303223837215753e-19 4.430391934480394e-19
8330.049567026723 1.10516564724266e-18 3.993728606095036e-19
8342.38961373774 6.930113264028183e-19 4.1662245897274163e-19
8354.729660448756 1.600052803169669e-18 3.864839618554755e-19
8367.069707159773 1.4983991879072024e-18 3.9551401001362376e-19
8379.40975387079 1.42478946564163e-18 3.689929094189208e-19
8391.749800581807 1.8628336094739707e-18 3.8260155243356983e-19
8404.089847292824 1.7741493136292586e-18 3.5612732559311467e-19
