wv flam err
7901.121514609573 1.9681899771341867e-18 2.3450343262231273e-18
7913.163251544793 1.9208294934575633e-18 9.987056363902546e-19
7925.204988480012 1.6049358758242455e-18 9.269097730375708e-19
7937.246725415231 1.4659603741478386e-18 8.95962993747028e-19
7949.288462350451 2.4045595930162688e-18 8.399123783756262e-19
7961.33019928567 1.5552160305712959e-18 7.996534183780911e-19
7973.3719362208885 1.7857010477578772e-18 7.608015445471718e-19
7985.413673156108 1.5181103088511095e-18 7.316818562614417e-19
7997.455410091327 1.665115232539915e-18 6.987168522478334e-19
8009.497147026546 2.2813188269553612e-18 6.939274933743763e-19
8021.538883961765 1.2186413374007457e-18 6.495677222736621e-19
8033.580620896984 1.2862108245106834e-18 6.489544042925938e-19
8045.622357832204 1.1313578150077508e-18 6.265946416031494e-19
8057.664094767424 8.410795504754984e-19 6.153547986973877e-19
8069.705831702643 1.4290263841782713e-18 5.980072229996418e-19
8081.747568637862 7.392972361201501e-19 6.122920921824724e-19
8093.789305573082 6.10597091089505e-19 5.970871257391453e-19
8105.831042508301 8.4086377434028e-19 6.022762476371769e-19
8117.87277944352 1.311218810998134e-18 5.86540127154702e-19
8129.914516378739 1.0218034724076559e-18 5.780267375218076e-19
8141.956253313958 2.0887337812674187e-18 5.666931090516529e-19
8153.997990249178 2.0460779224291238e-18 5.904658965762607e-19
8166.039727184397 1.6370817759051436e-18 5.340244792597459e-19
8178.081464119616 2.1062897386733037e-18 5.362347476162254e-19
8190.123201054836 1.532913510986338e-18 5.127638982531986e-19
8202.164937990055 1.2795727802733131e-18 5.227528401933984e-19
8214.206674925274 7.880467817439159e-19 4.871854781251309e-19
8226.248411860493 9.285870789410207e-19 4.988437473531315e-19
8238.290148795712 1.3604096682819837e-18 4.650418924585092e-19
8250.331885730931 5.639072953502991e-19 4.757514646481355e-19
8262.373622666151 4.670918784767992e-19 4.415249062466516e-19
8274.415359601371 1.1503025779952479e-18 4.408730481610179e-19
8286.45709653659 1.2067610831145065e-18 4.237292666787882e-19
8298.49883347181 1.1903077611495894e-18 4.524943868867861e-19
8310.540570407027 6.007078171759784e-19 4.0826808047158774e-19
8322.582307342247 1.8464666047412193e-18 4.213369228175616e-19
8334.624044277467 1.0517056385654587e-18 4.009956478681666e-19
8346.665781212685 1.0645415183050882e-18 4.059645530742973e-19
8358.707518147905 9.262332839641252e-19 3.872358037043705e-19
8370.749255083125 8.246252686559234e-19 3.925720016313778e-19
8382.790992018343 7.739880510182872e-19 3.781192318058659e-19
8394.832728953563 4.924178255332739e-19 3.8438874214775896e-19
8406.87446588878 1.12446116240257e-18 3.7247149293128084e-19
8418.916202824 1.0848000908414291e-18 3.779977717891238e-19
8430.95793975922 8.18052918791338e-19 3.5880829365522747e-19
8442.999676694439 7.1287756019336e-19 3.6290972280984553e-19
8455.041413629659 1.1155495367720894e-18 3.4013052773020635e-19
8467.083150564878 9.298545878784138e-19 3.3439454379806996e-19
8479.124887500097 8.363617960373334e-19 3.2203021364574622e-19
8491.166624435316 6.028366914924342e-19 3.2398241588826377e-19
8503.208361370536 6.123910690837269e-19 3.1322515499103856e-19
8515.250098305754 7.94125704576233e-19 3.17743137132964e-19
8527.291835240974 7.071269557003653e-19 3.1264096443016427e-19
8539.333572176194 6.659336533937387e-19 3.1627149286248e-19
8551.375309111412 8.241830192662997e-19 3.1055301559291863e-19
8563.417046046632 9.23753070734902e-19 3.054607797863303e-19
8575.458782981852 1.0294416400447074e-18 3.069423715640411e-19
8587.50051991707 9.649721791677378e-19 3.081292759123435e-19
8599.54225685229 8.691854006491275e-19 3.0514548879951843e-19
8611.58399378751 1.1382784280908188e-18 3.1125102749541407e-19
8623.625730722728 1.5246823824779638e-18 3.075334257157836e-19
8635.667467657948 1.6739648932771577e-18 3.142667217462295e-19
8647.709204593168 1.5769139289183365e-18 3.0680374311826527e-19
8659.750941528386 9.256568622708417e-19 3.0060193828219467e-19
8671.792678463606 1.233481990774377e-18 2.96663366396189e-19
8683.834415398826 1.117859474543023e-18 2.9086424219144656e-19
8695.876152334044 1.2206304866311042e-18 2.864785303495644e-19
8707.917889269263 1.0873494270593087e-18 2.81351612278832e-19
8719.959626204483 1.2556272019049015e-18 2.782373712360391e-19
8732.001363139701 1.262454504282019e-18 2.7056733835263317e-19
8744.043100074921 1.359537983134139e-18 2.7033954731787067e-19
8756.084837010141 1.0742468684851177e-18 2.696427007617089e-19
8768.12657394536 9.336712798801768e-19 2.609107219565399e-19
8780.16831088058 5.660166173968941e-19 2.553265860656009e-19
8792.210047815797 1.0355363119311112e-18 2.5933900634534946e-19
8804.251784751017 9.972260001005696e-19 2.5817128219656684e-19
8816.293521686237 1.095002349452492e-18 2.5723845471290627e-19
8828.335258621455 8.671605842458501e-19 2.4985112310557205e-19
8840.376995556675 9.868323493469032e-19 2.5507962809963376e-19
8852.418732491893 1.3487731671787276e-18 2.447047289821549e-19
8864.460469427113 9.315490847178977e-19 2.4414866329908227e-19
8876.502206362333 1.0345069665921542e-18 2.397802640175374e-19
8888.54394329755 8.30598769642158e-19 2.4054161396204086e-19
8900.58568023277 7.59857546278307e-19 2.374928552964277e-19
8912.62741716799 9.630246773957042e-19 2.345334793907048e-19
8924.669154103209 1.2354201878553852e-18 2.30095188301337e-19
8936.710891038429 1.3164103224964503e-18 2.31226977283124e-19
8948.752627973648 8.271886447883125e-19 2.2460861070563935e-19
8960.794364908867 1.188704420170032e-18 2.2702466739130653e-19
8972.836101844086 1.0218507198797588e-18 2.2270328821199824e-19
8984.877838779306 8.345990508938885e-19 2.2505463988409035e-19
8996.919575714524 8.713401711834736e-19 2.234780287463522e-19
9008.961312649744 8.216386348910194e-19 2.1734555287919506e-19
9021.003049584964 1.194998940425312e-18 2.180347286362255e-19
9033.044786520182 6.847012765106441e-19 2.166340229646768e-19
9045.086523455402 8.22994636405551e-19 2.1551975639745025e-19
9057.128260390622 1.3363608926293558e-18 2.1713763346055397e-19
9069.16999732584 1.2526912262740073e-18 2.1677669550464016e-19
9081.21173426106 1.1809552623039648e-18 2.1337747849275343e-19
9093.25347119628 1.2810858145750027e-18 2.140311056918727e-19
9105.295208131498 1.0794236179529846e-18 2.1358770263486597e-19
9117.336945066718 1.085536557938816e-18 2.0991294332695825e-19
9129.378682001938 1.391120948569072e-18 2.1064512952014283e-19
9141.420418937156 1.3955635032448536e-18 2.1478163536599314e-19
9153.462155872376 1.3110370046195853e-18 2.0389897778365826e-19
9165.503892807596 1.308692309103865e-18 2.0607196654041102e-19
9177.545629742814 1.2485159151374893e-18 1.9645765467000383e-19
9189.587366678034 1.1287415971150482e-18 1.9463684811525757e-19
9201.629103613253 1.230628381452143e-18 1.9168122374992614e-19
9213.670840548471 1.1644617991015817e-18 1.9098427063901004e-19
9225.712577483691 1.2063011561602793e-18 1.9041946448785106e-19
9237.754314418911 1.1367363993324622e-18 1.94039959465419e-19
9249.79605135413 1.1832428327213361e-18 1.8839763094050684e-19
9261.83778828935 1.0472355467557994e-18 1.9269131167895753e-19
9273.879525224567 1.2511626158029497e-18 1.8288910075846986e-19
9285.921262159787 1.0781625668616153e-18 1.8678325918146248e-19
9297.962999095005 1.312182832699464e-18 1.8039132957819288e-19
9310.004736030225 1.1384291403144503e-18 1.8752616297781068e-19
9322.046472965445 1.3015247955778654e-18 1.799630119284083e-19
9334.088209900663 1.1456111785511337e-18 1.86605897079176e-19
9346.129946835883 1.0257470426353015e-18 1.7922358725142187e-19
9358.171683771103 1.145387398669335e-18 1.8297472169589946e-19
9370.21342070632 1.3549093099981242e-18 1.8203058711986733e-19
9382.25515764154 1.1082732293369425e-18 1.8385337212318868e-19
9394.29689457676 9.108061436439676e-19 1.8424157075177476e-19
9406.338631511979 1.4023596482830756e-18 1.887287498090336e-19
9418.380368447199 1.314251534817482e-18 1.7399782229713307e-19
9430.422105382419 8.904184196653963e-19 1.7428642180422472e-19
9442.463842317637 1.1703619820400198e-18 1.693086849163935e-19
9454.505579252856 1.4009090065124875e-18 1.739897795942729e-19
9466.547316188076 1.3788797874558855e-18 1.711758465585402e-19
9478.589053123294 1.520423591636884e-18 1.7822289817370325e-19
9490.630790058514 1.2436691261982258e-18 1.6896336765035789e-19
9502.672526993734 1.514984587190908e-18 1.767119571295441e-19
9514.714263928952 1.1585802536800191e-18 1.6417101775055514e-19
9526.756000864172 1.2180964018234613e-18 1.6690182039900258e-19
9538.797737799392 1.1629926303360149e-18 1.6274748208274919e-19
9550.83947473461 1.2640311120588653e-18 1.713202197376929e-19
9562.88121166983 1.1993272110200252e-18 1.6452841143335974e-19
9574.92294860505 1.3761021604901589e-18 1.627796630668958e-19
9586.964685540268 1.228821996479491e-18 1.6176580642185943e-19
9599.006422475488 1.2923860032448243e-18 1.61328495981652e-19
9611.048159410708 1.2778010816152547e-18 1.5870503008031666e-19
9623.089896345926 1.160792614143397e-18 1.6012926237186275e-19
9635.131633281146 1.3866866521533838e-18 1.5785688086679484e-19
9647.173370216364 1.3285276066760767e-18 1.583542946903343e-19
9659.215107151584 1.4522744923327491e-18 1.59024707167328e-19
9671.256844086802 1.4424315823037019e-18 1.571669474162921e-19
9683.298581022023 1.4470995749701833e-18 1.5602767114765096e-19
9695.340317957241 1.3818016014509595e-18 1.5554683820875097e-19
9707.382054892461 1.5584690275596619e-18 1.5710547503435707e-19
9719.423791827681 1.2094599887988919e-18 1.5710676642075103e-19
9731.4655287629 1.1862583069673358e-18 1.529433935755982e-19
9743.50726569812 1.3872642034362947e-18 1.5265164689254636e-19
9755.549002633337 1.2900652012555241e-18 1.513053311662933e-19
9767.590739568557 1.272611897804848e-18 1.5278853733406578e-19
9779.632476503775 1.4010952166611662e-18 1.5131825340844525e-19
9791.674213438997 1.5656166346534779e-18 1.5206675400817681e-19
9803.715950374215 1.0735343340041515e-18 1.5226891858479124e-19
9815.757687309435 1.2578435109871664e-18 1.5173569000623882e-19
9827.799424244653 1.217666813050017e-18 1.5059293835740446e-19
9839.841161179873 1.3342998616095304e-18 1.4824842620404747e-19
9851.882898115091 1.290104752187925e-18 1.4887639725267985e-19
9863.92463505031 1.3750993377536916e-18 1.4782122121738643e-19
9875.96637198553 1.4600752492689414e-18 1.5326198532447013e-19
9888.008108920749 1.3012549665586734e-18 1.4849820704809475e-19
9900.049845855969 1.114683856191153e-18 1.5207529185376778e-19
9912.091582791189 1.4160789613148798e-18 1.46119357353869e-19
9924.133319726407 1.3579321301772485e-18 1.4979719684875066e-19
9936.175056661627 1.4605793852430532e-18 1.4486640585282582e-19
9948.216793596846 1.4309822013196094e-18 1.4653094976220148e-19
9960.258530532064 1.4460530011555162e-18 1.4514613734383801e-19
9972.300267467284 1.3585647107112996e-18 1.4567203885260032e-19
9984.342004402504 1.3062941385360014e-18 1.4166515739654603e-19
9996.383741337722 1.163560922736162e-18 1.4272265676158565e-19
10008.425478272942 1.3963735790165068e-18 1.411150971031781e-19
10020.467215208162 1.4708716316821545e-18 1.4185554476600666e-19
10032.50895214338 1.4274635426389743e-18 1.4553201743321016e-19
10044.5506890786 1.3150492709553207e-18 1.4071657199550832e-19
10056.59242601382 1.4344927064048936e-18 1.4282111141923864e-19
10068.634162949038 1.3660150875315381e-18 1.396886830875782e-19
10080.675899884258 1.1490162222043556e-18 1.3795494672759678e-19
10092.717636819478 1.1938230523690501e-18 1.3865929474667222e-19
10104.759373754696 1.3953464522465827e-18 1.381568569389641e-19
10116.801110689916 1.2204241687613672e-18 1.3854999360746505e-19
