wv flam err
7908.897804886358 2.9890023249982732e-18 1.8341663568519797e-18
7921.367141410693 0.0 1.0494454197056009e-18
7933.836477935029 8.023177012309717e-19 1.0305315940544288e-18
7946.305814459364 4.2876120716108527e-19 9.467632253375435e-19
7958.775150983699 3.5092016674934475e-20 9.233990769041358e-19
7971.244487508035 6.29647855202133e-19 8.613049628557274e-19
7983.713824032369 4.0188938887594867e-19 8.832072393981327e-19
7996.183160556705 6.330277414768534e-19 7.894140849321908e-19
8008.652497081041 5.049620908876256e-20 7.839223687302238e-19
8021.121833605375 1.5371655505036515e-19 7.4006529637761e-19
8033.591170129711 3.6410892991188356e-19 7.502796613842852e-19
8046.060506654047 4.715396347480507e-19 7.093940713586121e-19
8058.529843178381 3.5091803471443304e-19 7.092055843882359e-19
8070.999179702717 5.54983543278228e-19 6.8418997043758535e-19
8083.4685162270525 9.389086511610226e-19 7.094859852562764e-19
8095.937852751387 5.834186493860663e-19 6.569018543405652e-19
8108.407189275723 7.4639708089869e-19 6.672241524304196e-19
8120.8765258000585 7.476883038524892e-19 6.401016005813268e-19
8133.345862324393 1.830236553708996e-19 6.70904331344755e-19
8145.815198848729 4.309123875569466e-19 6.178392182904153e-19
8158.2845353730645 9.13388219808449e-19 6.195542518675162e-19
8170.753871897399 5.705809594832009e-19 5.901853845087225e-19
8183.223208421734 4.325373934539453e-19 5.994434503918592e-19
8195.692544946069 6.751213797193271e-20 5.682829210999724e-19
8208.161881470405 2.8889770139531038e-19 5.880186716301657e-19
8220.63121799474 4.6071193396088295e-19 5.526580998351959e-19
8233.100554519075 1.0981048713830512e-19 5.562180244370606e-19
8245.569891043411 0.0 5.133685262094463e-19
8258.039227567746 4.167183706039249e-19 5.182302855200803e-19
8270.50856409208 8.245154605852851e-20 4.850516053212487e-19
8282.977900616417 2.8302261332561697e-19 4.947085017423175e-19
8295.447237140752 9.204089805609845e-19 4.659176909645792e-19
8307.916573665087 8.512407703446753e-20 4.731948248217864e-19
8320.385910189423 3.491881861743195e-19 4.440498986827584e-19
8332.855246713758 1.8771255085019698e-19 4.574009187973642e-19
8345.324583238093 1.340250376724912e-19 4.335188759708713e-19
8357.79391976243 4.487547505869575e-20 4.537807725755356e-19
8370.263256286764 5.744597224696651e-19 4.259190117290204e-19
8382.732592811099 1.0839202166954256e-18 4.384059178612406e-19
8395.201929335435 9.93667308337125e-19 4.217230876025871e-19
8407.67126585977 2.8098081254147122e-21 4.3057653055424933e-19
8420.140602384105 8.627505194307074e-19 3.963484285803822e-19
8432.609938908441 4.656360347530175e-19 4.573746293225132e-19
8445.079275432776 2.5865584830830255e-19 3.8106893399643225e-19
8457.54861195711 1.722971501533616e-19 4.058415772422468e-19
8470.017948481447 1.8649339177800229e-19 3.67851521413812e-19
8482.487285005782 8.775008510512003e-19 3.8584651481115357e-19
8494.956621530117 7.647690683510334e-19 3.600925165225058e-19
8507.425958054453 4.2089651655661175e-19 3.7506674688179933e-19
8519.895294578788 6.9094616794376405e-19 3.5244475221428495e-19
8532.364631103123 0.0 3.7360726747059264e-19
8544.833967627457 1.9841485254948591e-19 3.606125861202807e-19
8557.303304151794 1.7901553116684405e-19 3.6576968565662647e-19
8569.772640676129 4.185892767579064e-20 3.383376593624853e-19
8582.241977200463 4.068441961343747e-19 3.6667815158439226e-19
8594.7113137248 1.331462015224102e-19 3.432428689414177e-19
8607.180650249134 5.608245695480862e-19 3.633435946934147e-19
8619.64998677347 2.261191627386627e-19 3.407961353348837e-19
8632.119323297804 2.3972029594723453e-19 3.731873031395819e-19
8644.58865982214 1.4064829943198895e-19 3.3957582867327835e-19
8657.057996346475 2.501981990277376e-19 3.6474013996175065e-19
8669.52733287081 2.455524797835111e-19 3.256166532048366e-19
8681.996669395146 1.8685181634586834e-21 3.4289515633421926e-19
8694.466005919481 0.0 3.12489617980486e-19
8706.935342443816 8.88851905439362e-21 3.277821144737589e-19
8719.404678968152 5.557317050801148e-20 3.016532454724699e-19
8731.874015492487 8.208602827058604e-20 3.176610129387332e-19
8744.343352016822 1.8500461597503622e-19 2.9171316336954655e-19
8756.812688541158 3.8397409384444734e-19 3.074763359345038e-19
8769.282025065493 1.2758096477326016e-19 2.8727057331096765e-19
8781.751361589828 1.3506710196090467e-21 3.0223951570000993e-19
8794.220698114164 1.23324399784448e-19 2.932738135834658e-19
8806.6900346385 1.337978482428041e-19 3.0327650508972615e-19
8819.159371162834 4.2425494808488066e-19 2.770970288698869e-19
8831.62870768717 1.0408231371415736e-19 2.904829056632354e-19
8844.098044211505 5.764719723463056e-19 2.731687197607697e-19
8856.56738073584 7.080579435994274e-19 2.85461729055273e-19
8869.036717260176 1.9666190408798378e-19 2.7398949439435317e-19
8881.506053784511 3.663559036854305e-19 2.848398224917607e-19
8893.975390308846 2.4705556823896703e-19 2.6477055792882126e-19
8906.444726833182 5.799469427891304e-19 2.796161050477316e-19
8918.914063357517 3.3975719986317575e-19 2.62052175229887e-19
8931.383399881852 5.825266107498881e-19 2.7128101860044924e-19
8943.852736406187 6.546890366120274e-19 2.5537777289111176e-19
8956.322072930523 5.860694747848431e-19 2.675850033813695e-19
8968.791409454858 2.9456618841197554e-19 2.5878172353518325e-19
8981.260745979193 1.0471282123244672e-19 2.594587025272042e-19
8993.730082503527 3.8620261513866455e-19 2.431429131915866e-19
9006.199419027864 1.943168987307108e-19 2.4985440642598756e-19
9018.668755552198 4.569864523805468e-19 2.3957534167408764e-19
9031.138092076533 2.5797650851405476e-19 2.485624051628128e-19
9043.60742860087 5.526327126276202e-19 2.3834050368566666e-19
9056.076765125204 2.0245890617763933e-19 2.515433382779869e-19
9068.54610164954 4.0983442566030115e-19 2.3706654666780413e-19
