wv flam err
7908.5726314213025 2.895366176238319e-18 1.5233079316887986e-18
7921.230677411988 9.68692188776847e-19 1.4307616775023937e-18
7933.888723402673 6.903147467907562e-19 1.3528024369680606e-18
7946.546769393359 2.0359284778059308e-18 1.3055065095738274e-18
7959.204815384044 1.5300902117639464e-18 1.2302472282370826e-18
7971.86286137473 0.0 1.1627748185641053e-18
7984.520907365415 2.2673317028469765e-19 1.1234347677857896e-18
7997.1789533561005 4.419661969558248e-19 1.0809801743182092e-18
8009.836999346786 0.0 1.0385771763290009e-18
8022.495045337471 0.0 1.0105918759972954e-18
8035.153091328157 2.558917724364011e-19 9.846629278590442e-19
8047.811137318842 9.584099194214898e-19 9.65105348503997e-19
8060.469183309528 1.0949777732513713e-18 9.476936382520901e-19
8073.127229300213 9.34929241415575e-19 9.448984924575203e-19
8085.7852752908975 1.1004777403576965e-18 9.310478863839793e-19
8098.443321281583 1.512941932499694e-19 9.178217999957254e-19
8111.101367272268 4.296425301823491e-19 9.167684791177875e-19
8123.759413262954 0.0 9.522791875873604e-19
8136.417459253639 0.0 8.526407329317629e-19
8149.075505244324 0.0 8.438578565580267e-19
8161.733551235009 0.0 8.17843637832619e-19
8174.391597225695 3.24325703990658e-22 8.087456215520217e-19
8187.04964321638 4.5899232823210435e-20 7.916142566219947e-19
8199.707689207065 1.794741015667185e-19 7.7761837515769215e-19
8212.36573519775 3.303500192169099e-19 7.577316711088096e-19
8225.023781188436 1.4867870442505665e-18 7.460534657469366e-19
8237.681827179122 1.803516693402002e-19 7.192714674529793e-19
8250.339873169807 9.292196033435347e-19 7.223717198698245e-19
8262.997919160493 3.494888416278976e-19 7.633519467860982e-19
8275.655965151178 1.7899616931023764e-18 6.835775826823015e-19
8288.314011141863 1.0006433829917571e-18 6.543823059470289e-19
8300.972057132549 1.0095769667451738e-18 6.411594001190403e-19
8313.630103123234 8.555267156048802e-19 6.309657301123582e-19
8326.28814911392 1.1422295470418853e-18 6.1919330432253895e-19
8338.946195104605 1.3513230801197667e-18 6.103751876230736e-19
8351.60424109529 3.4446061634067017e-19 5.996965080111372e-19
8364.262287085976 4.414427155032918e-19 5.904973055937812e-19
8376.920333076661 1.5955870447140861e-18 5.92214324623028e-19
8389.578379067347 9.152629672720485e-19 5.8113970897776275e-19
8402.236425058032 3.4487699833832864e-19 6.063019882358998e-19
8414.894471048716 9.08018254694713e-19 5.597047386121098e-19
8427.552517039403 7.422782253005353e-19 5.583321810453483e-19
8440.210563030087 8.073229606032174e-19 5.419938346875721e-19
8452.868609020772 1.5511864595362343e-18 5.404717856896578e-19
8465.526655011457 4.961892440945597e-19 5.233193845341281e-19
8478.184701002143 9.797971697332654e-19 5.168140401541693e-19
8490.842746992828 2.2888282965169273e-19 5.043666725879376e-19
8503.500792983514 1.3080173818557868e-18 5.0696059684166665e-19
8516.1588389742 1.3949091801983817e-18 4.975068533243125e-19
8528.816884964885 4.952935900099257e-19 4.969375337146781e-19
8541.47493095557 1.4501239855387133e-18 4.955994850357954e-19
8554.132976946255 6.624158325279242e-19 4.995547575806666e-19
8566.79102293694 1.4699071560673874e-18 4.854684646310659e-19
8579.449068927626 7.671893805515905e-19 4.827592207489218e-19
8592.107114918312 7.487331463246088e-19 4.792864830654095e-19
8604.765160908997 1.4701462116235146e-18 4.861217480082745e-19
8617.423206899683 1.4307350091431763e-18 4.8418733490065645e-19
8630.081252890368 9.65454307970483e-19 4.819590855000827e-19
8642.739298881053 9.769319210232863e-19 4.773091639213605e-19
8655.397344871739 4.073675278555978e-19 4.683432152057042e-19
8668.055390862424 4.0793680606757295e-19 4.608897726539394e-19
8680.71343685311 7.983786610025752e-20 4.508784145419971e-19
8693.371482843795 5.587353886590417e-19 4.49600954786227e-19
8706.029528834479 1.0001900591723654e-18 4.764510308884284e-19
8718.687574825166 1.4068869700845822e-18 4.429105762210153e-19
8731.34562081585 1.3448253181393419e-18 4.261213554898317e-19
8744.003666806537 6.915303727500857e-19 4.1740352880800923e-19
8756.66171279722 9.28816127802697e-19 4.106427244499307e-19
8769.319758787906 1.2587070426207435e-18 4.0756816950403754e-19
8781.977804778591 1.0326188762749866e-18 4.1052470950940235e-19
8794.635850769277 4.383841247700292e-19 4.0208089154319136e-19
8807.293896759962 9.178904146536255e-19 2.9711248031185735e-19
8819.951942750648 9.707591664506822e-19 2.628177057084914e-19
8832.609988741333 1.054896443969602e-18 3.1105972175812394e-19
8845.268034732018 7.864320954439298e-19 2.640132422767785e-19
8857.926080722704 1.074491930415161e-18 2.8863703113289106e-19
8870.58412671339 9.103318667838524e-19 2.5424610865693254e-19
8883.242172704075 1.2262259284306965e-18 2.8242520297552904e-19
8895.90021869476 1.189735955412296e-18 2.55075817731268e-19
8908.558264685445 1.3317438819678036e-18 2.773269571522562e-19
8921.21631067613 1.0317847530087647e-18 2.4456419337743464e-19
8933.874356666816 9.193475820903446e-19 2.6738393086853465e-19
8946.532402657502 1.3240755909689466e-18 2.411867985646433e-19
8959.190448648187 1.0114316586448703e-18 2.631531555893223e-19
8971.848494638873 1.161894693161619e-18 2.35946346102204e-19
8984.506540629558 8.308018278011178e-19 2.0020948611085974e-19
8997.164586620242 8.584485630634761e-19 2.30691870332083e-19
9009.822632610929 1.0254055235091051e-18 1.9642902734681047e-19
9022.480678601612 8.587217377237855e-19 2.279542541846485e-19
9035.1387245923 7.970602657177209e-19 1.976802920536548e-19
9047.796770582983 7.943496198431668e-19 2.285614577207012e-19
9060.45481657367 9.553911398588673e-19 1.9463590187867697e-19
9073.112862564354 1.0850056345684205e-18 1.8330101148082095e-19
9085.77090855504 1.0331724075357264e-18 1.9400300820377448e-19
9098.428954545725 6.325062836694296e-19 1.812997354016555e-19
9111.08700053641 7.69498801479318e-19 1.8938411457571647e-19
9123.745046527096 1.002031598331058e-18 1.8142932055956256e-19
9136.403092517781 1.1804435291666244e-18 1.9106260801856664e-19
9149.061138508467 1.1302440137622207e-18 1.7390351884042407e-19
9161.719184499152 1.0233831660725844e-18 1.8324259443381293e-19
9174.377230489838 7.883763330217657e-19 1.700230137543925e-19
9187.035276480523 1.08490438888635e-18 1.9614423527978555e-19
9199.693322471208 9.63112673567361e-19 1.6905478403605809e-19
9212.351368461894 1.178414638835608e-18 1.7620771967435666e-19
9225.00941445258 8.264657274969856e-19 1.625063222947583e-19
9237.667460443265 6.873065429881212e-19 1.7156597065123574e-19
9250.32550643395 9.736461718058527e-19 1.6146560157142892e-19
9262.983552424635 8.039096412349255e-19 1.7172781318391077e-19
9275.641598415321 1.073252625769402e-18 1.5971556140079002e-19
9288.299644406005 7.57975222513348e-19 1.6829100958771976e-19
9300.957690396692 9.34981558616905e-19 1.8746288220646543e-19
9313.615736387375 1.2262860575794267e-18 2.0631537953750255e-19
9326.273782378063 6.961855967301841e-19 1.8680189829828077e-19
9338.931828368746 7.456118408492062e-19 2.0297970894236966e-19
9351.589874359433 1.1608481947666888e-18 2.352806067867307e-19
9364.247920350117 9.950089413513494e-19 2.0263379814434961e-19
9376.905966340802 9.732207020693726e-19 1.8458259566081056e-19
9389.564012331488 1.1385344740942884e-18 2.0166164319447895e-19
9402.222058322173 9.55526985195115e-19 1.8472802607148111e-19
9414.880104312859 1.0252696818781442e-18 2.000007993122244e-19
