gid,ra,dec,x_pos,y_pos
40811,53.130033,-27.719552,767.9240365471014,1411.1916366526093
40819,53.125032,-27.719807,1033.5481635215074,1395.9019166088874
40836,53.122554,-27.719722,1165.1647155464452,1401.0030402876982
40845,53.087674,-27.719537,3017.786539847755,1411.83779974535
40849,53.08233,-27.719086,3301.637560603558,1438.8108731718658
40859,53.110505,-27.717713,1805.1480781411592,1521.5109677919372
40878,53.112897,-27.719904,1678.0863438163578,1390.06209157989
40904,53.111227,-27.719268,1766.7902618999524,1428.2144721661953
40968,53.136503,-27.719181,424.2730150812713,1433.4223416022996
40976,53.098682,-27.719087,2433.111130374513,1438.9782278386447
40984,53.104293,-27.718357,2135.0929397759774,1482.829765204715
40987,53.122978,-27.71838,1142.644204269387,1481.523203014156
40998,53.116237,-27.718518,1500.6900799920113,1473.2340487574056
41042,53.117257,-27.71894,1446.5120034895535,1447.9166368522328
41082,53.12506,-27.718372,1032.0593523902407,1482.002065699773
41091,53.112248,-27.718717,1712.5634033038132,1461.279389201327
41092,53.125306,-27.718527,1018.9933242435873,1472.7017883240387
41110,53.123933,-27.718508,1091.9197225085554,1473.84289688613
41111,53.128113,-27.718575,869.900637690087,1469.816991192958
41121,53.138147,-27.718095,336.94489072947,1498.572147012028
41122,53.128333,-27.718413,858.2149788943043,1479.536492397432
41130,53.137873,-27.718025,351.49784521675974,1502.773958701615
41137,53.130522,-27.717963,741.945187274081,1506.5302475394765
41139,53.129122,-27.718296,816.307114708994,1486.5544738698754
41147,53.081634,-27.717718,3338.6326530924744,1520.878821437018
41148,53.127925,-27.718885,879.8869703137625,1451.2173796541574
41159,53.122984,-27.718106,1142.3254847759363,1497.963236901618
41160,53.130804,-27.717711,726.9657878671933,1521.649317620746
41171,53.127467,-27.718322,904.2121013114229,1484.998426493532
41181,53.107013,-27.718224,1990.6218901123648,1490.8298350028344
41190,53.11603,-27.718284,1511.6855809992649,1487.2734874958514
41204,53.081728,-27.718393,3333.6263111414646,1480.38039480714
41212,53.091404,-27.71761,2819.7002120746874,1527.5114670369803
41218,53.093567,-27.717725,2704.810602476844,1520.6396785287616
41262,53.110969,-27.717771,1780.5023632861266,1518.0333639577766
41281,53.103659,-27.717727,2168.773555975975,1520.6247135401663
41318,53.080785,-27.717581,3383.730147637656,1529.0836330818656
41319,53.1246,-27.716981,1056.4908681188444,1565.4626556555995
41341,53.124786,-27.717099,1046.6115207583189,1558.3824846040934
41349,53.109039,-27.717642,1883.0152105934922,1525.7627728102161
41350,53.120436,-27.717696,1277.6625908841743,1522.5621452615633
41352,53.0931,-27.717036,2729.6253090679093,1561.9738467567804
41383,53.09524,-27.717264,2615.9553245634834,1548.320188228623
41417,53.133831,-27.716577,566.1804066756449,1589.6769790782128
41454,53.132954,-27.716649,612.763146669382,1585.3609935014356
41461,53.079996,-27.716621,3425.65803317658,1586.6693555078928
41470,53.109567,-27.71719,1854.9733590677351,1552.8858928850568
41480,53.133657,-27.71621,575.4205659280506,1611.6978523958423
41571,53.079785,-27.716199,3436.8742811924712,1611.985515843844
41584,53.115053,-27.716524,1563.5853250180844,1592.870677128938
41603,53.097803,-27.716064,2479.8355099274577,1620.3493353289414
41610,53.124897,-27.716568,1040.7151609625653,1590.2424537883708
41615,53.12751,-27.71541,901.9213977209984,1659.7187183388414
41632,53.121448,-27.715717,1223.911417749474,1641.303193446609
41647,53.103166,-27.716057,2194.975247970331,1620.820823448652
41652,53.124669,-27.716277,1052.8252458388597,1607.7026918732554
41654,53.120903,-27.715388,1252.8599450024012,1661.0428674986215
41659,53.096114,-27.716302,2569.545094867073,1606.0505200371354
41683,53.080628,-27.715695,3392.108029653369,1642.2410512631213
41748,53.100815,-27.715987,2319.851378845411,1624.9997888652797
41757,53.139,-27.715291,291.6156588910162,1666.8066981936572
41759,53.142118,-27.71537,126.0,1662.0427474458556
41761,53.121673,-27.715381,1211.9604904487733,1661.463354142992
41764,53.112596,-27.71565,1694.0947523011455,1645.3013371432644
41781,53.090538,-27.715299,2865.734257813461,1666.1599169310211
41802,53.102163,-27.714881,2248.262279544513,1691.372298058026
41839,53.123156,-27.715555,1133.1892255860093,1651.0235458468178
41857,53.11985,-27.714785,1308.7921365937382,1697.2218715305862
41861,53.140256,-27.71509,224.8999552820569,1678.8575864228296
41865,53.140493,-27.715398,212.3140547652074,1660.375743358767
41873,53.095973,-27.714756,2577.0546369015738,1698.8091102142062
41886,53.09765,-27.715282,2487.9718243265925,1667.2677919610505
41902,53.092748,-27.714919,2748.352950925033,1688.9896115703705
41923,53.124951,-27.714585,1037.844787339196,1709.2226698588893
41927,53.11213,-27.714599,1718.8522856289292,1708.3593934729834
41977,53.095822,-27.714157,2585.0831072642723,1734.7474469536937
41980,53.107597,-27.713981,1959.6342574377413,1745.4142928001475
41982,53.134887,-27.714042,510.07530484979543,1741.7720388161943
42038,53.13529,-27.713804,488.6677610979714,1756.0499286739723
42054,53.105639,-27.713715,2063.6393116771615,1761.360711479363
42059,53.116284,-27.714202,1498.2073257029715,1732.1947505965036
42064,53.089243,-27.713868,2934.543204548767,1752.0017748795253
42089,53.103724,-27.714088,2165.354900469123,1738.965739911937
42110,53.107881,-27.713642,1944.5515289726754,1765.7561788648745
42145,53.09273,-27.713773,2749.3258522385295,1757.7495427219328
42148,53.106427,-27.713424,2021.785436272432,1778.8264326351418
42159,53.098079,-27.713709,2465.203915745229,1761.6526171189362
42160,53.100186,-27.713236,2353.2915982956547,1790.0541404065461
42166,53.117185,-27.713408,1450.3512844252,1779.8371992821667
42196,53.129005,-27.713425,822.5066608121579,1778.815443849806
42235,53.134819,-27.713359,513.6832235861875,1782.7524901933139
42248,53.113713,-27.712837,1634.7765407471707,1814.08635061311
42258,53.08822,-27.712635,2988.9026266641467,1825.966953313835
42266,53.088676,-27.712801,2964.678266649418,1816.0136721576819
42287,53.137001,-27.712848,397.777996112256,1813.4001845338607
42329,53.107385,-27.713246,1970.9005506637295,1789.5130025015642
42338,53.106869,-27.713002,1998.310933541543,1804.149561832899
42347,53.112,-27.713277,1725.7643819436016,1787.6789802172498
42353,53.112508,-27.713275,1698.7808483070476,1787.8012795032355
42363,53.118374,-27.712934,1387.1960101261975,1808.2798153151634
42370,53.107316,-27.712587,1974.5706081046828,1829.0526395982015
42390,53.091788,-27.711987,2799.3890590797,1864.897423950264
42393,53.105645,-27.712842,2063.3279044476476,1813.740881077836
42402,53.091672,-27.712096,2805.5490750465724,1858.3558561125174
42409,53.107697,-27.712806,1954.3312110047718,1815.9151118415793
42442,53.117976,-27.712311,1408.3381799080562,1845.659120077018
42445,53.104973,-27.712014,2099.030005610579,1863.4159491773862
42463,53.090208,-27.712227,2883.311449789733,1850.475758477678
42471,53.122445,-27.712005,1170.95530185415,1864.0240594477473
42472,53.122068,-27.712458,1190.9805733997819,1836.8439131193227
42487,53.116396,-27.712701,1492.2629082242402,1822.2552728513292
42488,53.098135,-27.711703,2462.2534845074915,1882.0135072562935
42504,53.123503,-27.711823,1114.756568694429,1874.9439844256685
42520,53.126369,-27.711246,962.5195873387511,1909.5613700993053
42576,53.125352,-27.711913,1016.541647148606,1869.5426348109013
42580,53.085711,-27.711342,3122.1979249765554,1903.5084428669325
42610,53.121846,-27.711214,1202.7732329336577,1911.4840199279279
42614,53.0923,-27.712163,2772.1901013399765,1854.3441754283085
42615,53.127414,-27.712062,907.0129238933514,1860.5993842563475
42625,53.091862,-27.71162,2795.4638756514905,1886.918466354804
42632,53.083777,-27.711256,3224.930106283464,1908.6367672139622
42652,53.126815,-27.711208,938.8287933796437,1911.8406372349418
42677,53.099149,-27.71082,2408.402027045282,1935.0041805673918
42680,53.096509,-27.711098,2548.6310861109596,1918.295773631211
42685,53.089607,-27.710888,2915.256887515263,1930.8074542410104
42686,53.11088,-27.711428,1785.2663814210628,1898.6137883019655
42704,53.103403,-27.711297,2182.4317774069477,1906.4234918737857
42705,53.089465,-27.711547,2922.788983759834,1891.2653189044195
42706,53.122824,-27.711195,1150.8236146253348,1912.6241981567728
42711,53.126478,-27.710848,956.7289786287038,1933.4412571101748
42719,53.084208,-27.71063,3202.047941981182,1946.2040676000834
42751,53.094371,-27.710985,2662.199542219674,1925.0506181346082
42758,53.112179,-27.711037,1716.2679688962926,1922.0801310021743
42761,53.097938,-27.710655,2472.730430305892,1944.8915679473303
42762,53.120572,-27.710841,1270.4462402749596,1933.8632288573208
42798,53.119858,-27.710493,1308.373270167178,1954.742500796252
42828,53.117389,-27.710776,1439.522280277868,1937.7580647182604
42869,53.110866,-27.71038,1786.0161193206313,1961.493874717511
42874,53.085092,-27.710092,3155.1010676164333,1978.4986734873073
42884,53.091414,-27.709955,2819.2862405104515,1986.8127163110476
42890,53.107847,-27.710649,1946.379298220485,1945.336400760567
42937,53.110509,-27.710233,1804.9803483687592,1970.3120405905993
42956,53.129288,-27.710163,807.4640942691021,1974.5351440869672
42957,53.086057,-27.709565,3103.8508895220803,2010.1342240606064
42958,53.119303,-27.709312,1337.8560660710245,2025.6019236901957
42972,53.116509,-27.710251,1486.268101885551,1969.2559432273574
42981,53.131458,-27.709355,692.1930082164617,2023.0081386391284
43005,53.108524,-27.710149,1910.4215507457375,1975.3407282783483
43018,53.127035,-27.709548,927.1393108239827,2011.4404937541985
43021,53.116763,-27.709383,1472.7784937447232,2021.3367465603023
43028,53.13053,-27.70957,741.4883752979731,2010.111402853916
43038,53.115635,-27.709109,1532.697805999036,2037.7736032957364
43048,53.131798,-27.709743,674.1342195950983,1999.726777288868
43071,53.122589,-27.707908,1163.3066582524625,2109.8447026037757
43084,53.096056,-27.707294,2572.7432725138206,2146.531212315389
43101,53.119698,-27.708928,1316.8745754257834,2048.642537239397
43105,53.096849,-27.708788,2530.600097732906,2056.8999577175964
43268,53.112044,-27.708739,1723.450959182146,2059.959866255238
43286,53.109684,-27.708973,1848.8113179410811,2045.9077358839895
43352,53.129559,-27.707407,793.0597524888508,2139.8947993433576
43390,53.091059,-27.708212,2838.1704135940236,2091.388175120679
43417,53.130644,-27.707884,735.4263062420305,2111.271284212886
43419,53.09809,-27.707647,2464.692654359802,2125.373668341894
43435,53.115233,-27.707139,1554.0589780536648,2155.972650758671
43462,53.115767,-27.706706,1525.694263347983,2181.954391048668
43501,53.110023,-27.707858,1830.8108025842757,2112.8097987201836
43548,53.129374,-27.707344,802.8867632071579,2143.6753451441837
43552,53.091815,-27.707127,2798.0283199417863,2156.4985607943963
43553,53.090118,-27.706727,2888.179719544167,2180.4753775487698
43581,53.122975,-27.706583,1142.8022575952236,2189.344913389319
43596,53.12862,-27.707294,842.9391822644629,2146.677383408198
43615,53.093057,-27.707368,2732.0495049150304,2142.0547506739604
43633,53.085607,-27.70638,3127.8122462673,2201.227595670047
43645,53.089898,-27.706544,2899.8691491810678,2191.4523036408173
43651,53.123191,-27.706865,1131.3282943970607,2172.4248359907942
43659,53.126007,-27.706056,981.7401221094915,2220.9627269092343
43674,53.090472,-27.706532,2869.3781649506855,2192.1803634910902
43696,53.109293,-27.706332,1869.5983320521282,2204.3659294984354
43700,53.10538,-27.706723,2077.4559447952124,2180.879863932474
43770,53.099517,-27.706164,2388.907292456839,2214.3686471026776
43771,53.098016,-27.706165,2468.6414383943775,2214.293128513982
43935,53.095719,-27.704773,2590.67804904104,2297.787741245709
43953,53.10448,-27.706082,2125.270039870553,2219.3330576510707
43959,53.096555,-27.70545,2546.2599185551317,2257.177213712981
44042,53.10457,-27.705421,2120.49504467356,2258.9938771467387
44048,53.096748,-27.704334,2536.0217329981133,2324.139580297284
44050,53.125394,-27.703379,1014.2996784115749,2381.58396720123
44066,53.104854,-27.705218,2105.4104406740316,2271.176120284297
44075,53.116632,-27.703882,1479.753540205369,2351.3973146337885
44085,53.128724,-27.704,837.4050774376446,2344.317674442933
44094,53.116272,-27.703951,1498.8771699801837,2347.2563251056345
44113,53.114961,-27.704642,1568.5171768584078,2305.792173259193
44133,53.110407,-27.703706,1810.4378123887764,2361.9325757864317
44187,53.112569,-27.70389,1695.5873767724515,2350.9030393042194
44270,53.110316,-27.703856,1815.2709930215588,2352.932063362743
44275,53.102048,-27.703098,2254.4898313192534,2398.353150501778
44322,53.110658,-27.70385,1797.103367963784,2353.2938723019615
44333,53.115378,-27.70414,1546.3673488063068,2335.913623148379
44385,53.110497,-27.703399,1805.6586801647154,2380.353107303228
44400,53.116883,-27.703595,1466.4207909715678,2368.6180135569666
44402,53.127122,-27.703426,922.5048835676662,2378.761346797408
44405,53.106193,-27.702732,2034.3013275030462,2420.346501817916
44409,53.115925,-27.702159,1517.3163982619772,2454.775650017764
44496,53.118688,-27.702327,1370.5382050581302,2444.7021033948513
44505,53.10941,-27.702672,1863.4070729080631,2423.967241633003
44519,53.109747,-27.702673,1845.5048201329955,2423.909154817844
44523,53.114021,-27.701331,1618.4654401822372,2504.4494189706493
44556,53.108062,-27.702029,1935.0206726710148,2462.539215715129
44570,53.105441,-27.702086,2074.2548082288267,2459.1011307463887
44615,53.115128,-27.701933,1559.6559856631047,2468.3332094680045
44619,53.117612,-27.701438,1427.700311081695,2498.040132085476
44643,53.119551,-27.702401,1324.6933203446351,2440.263440812665
44711,53.12902,-27.70217,821.6754375768505,2454.1172199177417
44748,53.109465,-27.701501,1860.4929410618188,2494.2277713356016
44767,53.123451,-27.701469,1117.5151601598664,2496.185712107952
44783,53.113641,-27.701446,1638.6516862739663,2497.547936751169
44784,53.126835,-27.701268,937.7465990179298,2508.2422604145904
44805,53.127918,-27.701282,880.2143418372416,2507.4000987258114
44810,53.118526,-27.701049,1379.1466973267852,2521.382048564421
44816,53.115235,-27.701832,1553.972221942904,2474.3935770426397
44858,53.112847,-27.701649,1680.8303589629922,2485.3646458071744
44909,53.110344,-27.700628,1813.8031458521364,2546.6128012141853
44996,53.125789,-27.699776,993.311123437783,2597.7641461788153
44997,53.114076,-27.700426,1615.5475076179937,2558.7497943898597
45024,53.109697,-27.699464,1848.1814024358846,2616.449473020599
45032,53.108689,-27.700099,1901.7259923852762,2578.3434611880584
45095,53.109852,-27.699826,1839.9449077045992,2594.7302703622263
45171,53.106081,-27.698971,2040.281658207352,2646.006407034114
45250,53.114406,-27.698987,1598.0226221796765,2645.0912801016893
45313,53.115987,-27.698486,1514.0349303985986,2675.1565253088993
45337,53.111706,-27.698998,1741.4578816187768,2644.419996309225
45357,53.112225,-27.699076,1713.8860275035076,2639.742393674638
45361,53.109234,-27.698282,1872.785600466319,2687.3670525911475
45402,53.107355,-27.698644,1972.6038844607574,2665.635274316719
45414,53.114293,-27.698459,1604.02783734052,2676.7709739797247
45472,53.110329,-27.698062,1814.6155670369262,2700.573216651963
45474,53.113336,-27.697715,1654.8713576022528,2721.4074352558673
45492,53.121131,-27.698076,1240.7631557756413,2699.7658993583755
45532,53.118599,-27.697674,1375.275550000415,2723.8828297441105
45592,53.10833,-27.697398,1920.8164097362715,2740.4017864134403
45597,53.111515,-27.695987,1751.6211275081241,2825.0796822315388
45647,53.113113,-27.696047,1666.7260439424244,2821.486857451506
45650,53.124096,-27.697595,1083.2482936391298,2728.6261704217177
45657,53.119496,-27.69678,1327.6239965941331,2777.524440867208
45717,53.127348,-27.697062,910.4850156662378,2760.602113313238
45738,53.11826,-27.697201,1393.2859059395996,2752.2622929373683
45787,53.127347,-27.696028,910.5358193981847,2822.6423256593844
45788,53.12704,-27.695165,926.8435818053604,2874.423092237743
45795,53.115091,-27.695807,1561.644449646079,2835.8942795500443
45802,53.118688,-27.696464,1370.54984138689,2796.4832309270787
45972,53.115984,-27.693568,1514.210560470272,2970.2375280518427
46064,53.117533,-27.695402,1431.9124127987725,2860.201139769575
46129,53.12153,-27.694728,1219.5684228286227,2900.6468263814677
46186,53.118898,-27.694766,1359.3966982524107,2898.363940826708
46216,53.116811,-27.694081,1470.273176399347,2939.459682282737
46231,53.114142,-27.692526,1612.0745796024348,3032.751652527466
46379,53.11499,-27.69282,1567.02147396896,3015.114579001085
46394,53.121747,-27.693347,1208.0406991907912,2983.507225134377
46432,53.112446,-27.692631,1702.178033561133,3026.444717923674
46486,53.111472,-27.692787,1753.9231615174303,3017.0801541277688
46532,53.111925,-27.692528,1729.857900060948,3032.622368536562
46654,53.114279,-27.692097,1604.7979083126356,3058.4922514587997
46718,53.111638,-27.691552,1745.1107470314728,3091.1812287934918
46744,53.116854,-27.691568,1467.9959720241695,3090.240341148856
46866,53.112106,-27.691181,1720.24885443518,3113.443506162028
47047,53.113554,-27.690477,1643.322665557871,3155.689856194218
47185,53.115584,-27.689827,1535.4743930457043,3194.6971624590224
