gid,ra,dec,x_pos,y_pos
20164,53.137179,-27.81566,2439.768444045273,679.6191733558335
20178,53.136342,-27.816533,2484.19148677441,627.2442489042751
20199,53.16775,-27.816694,817.4735276741312,617.1865835269291
20253,53.168174,-27.816962,794.9791866969672,601.0982981566558
20254,53.163171,-27.812405,1060.3813239989222,874.6110994836399
20356,53.17117,-27.814708,635.938382532263,736.277545993802
20398,53.162519,-27.816542,1095.0625505583348,626.4024057265706
20404,53.164449,-27.81534,992.6191709496343,698.4884274686319
20442,53.134087,-27.815748,2603.8527146914284,674.3563887943183
20454,53.160713,-27.816299,1190.8966565167966,641.0127413320079
20490,53.154283,-27.815927,1532.1110906922013,663.4293023724676
20547,53.164358,-27.815685,997.455313819758,677.7900659927527
20549,53.169667,-27.815214,715.710714299842,705.9485086546101
20566,53.145091,-27.815394,2019.8978372375668,695.5163075219989
20604,53.13711,-27.815095,2443.426117930162,713.5195975004171
20612,53.143115,-27.815496,2124.759902666231,689.4145429801592
20614,53.148045,-27.815449,1863.1376103529083,692.1859011763063
20623,53.157828,-27.814752,1343.96815855357,733.8782713817018
20634,53.150111,-27.815225,1753.4975560010816,705.6023924017991
20644,53.147288,-27.815153,1903.306014936562,709.9540506178946
20651,53.149882,-27.813995,1765.6336937972965,779.4050808555694
20659,53.14485,-27.815123,2032.6841392542892,711.7786197851092
20671,53.156407,-27.810806,1419.3124226380705,970.6593569121433
20698,53.164811,-27.814367,973.3887908038487,756.8618743344578
20701,53.143999,-27.814985,2077.843120418497,720.0665899762007
20734,53.151936,-27.814652,1656.6413461971852,739.9600894476553
20778,53.132375,-27.814234,2694.6965694402707,765.2041283336766
20788,53.165278,-27.814061,948.5997483182737,775.2133380326577
20798,53.157858,-27.814398,1342.3700581049643,755.1178149849602
20805,53.135304,-27.814488,2539.2622583494694,749.9500944939045
20883,53.159154,-27.813746,1273.58255789725,794.2177861533473
20898,53.134305,-27.812622,2592.266431613366,861.915279888357
20915,53.135996,-27.813545,2502.533258421802,806.5262277398797
20948,53.142142,-27.813765,2176.3779726627645,793.2828873265644
20970,53.146131,-27.812309,1964.6725769239538,880.6060085851368
20976,53.159597,-27.81345,1250.068040732639,811.9707732534043
21002,53.163096,-27.813604,1064.3851140923298,802.6724112914962
21141,53.168167,-27.812929,795.2611812185141,843.0784373607021
21185,53.162231,-27.812001,1110.258210285635,898.8673270329837
21260,53.15312,-27.812084,1593.771093287437,894.0248371843427
21319,53.169405,-27.810325,729.502965233386,999.2938079391661
21362,53.139273,-27.811589,2328.612869171823,923.8651307964592
21422,53.164303,-27.810822,1000.27530396779,969.5710454306809
21445,53.151653,-27.810872,1671.606138958624,966.7636167505352
21502,53.132295,-27.810917,2698.9265370587736,964.2244248995321
21676,53.151188,-27.809534,1696.2648919059711,1047.0493679259835
21690,53.151033,-27.809451,1704.4896261924796,1052.0312668117094
21710,53.127306,-27.810118,2963.688574196879,1012.1796142093499
21740,53.145083,-27.809846,2020.2618540988196,1028.3963384633244
21749,53.138257,-27.809325,2382.514017686927,1059.712138792409
21761,53.138049,-27.80966,2393.555142554297,1039.6135266495585
21774,53.150603,-27.809497,1727.3104552531104,1049.2764824090427
21797,53.154928,-27.809393,1497.7801241626612,1055.4603862470794
21799,53.155213,-27.808757,1482.6450117749218,1093.6164019272692
21817,53.13237,-27.809059,2694.937593147958,1075.704093773924
21823,53.131463,-27.809069,2743.0725101575326,1075.1076861636338
21829,53.157141,-27.808805,1380.3257347759527,1090.7085541588258
21843,53.15365,-27.808939,1565.5970775487813,1082.717800231616
21849,53.145934,-27.808531,1975.0843548536313,1107.2879578347947
21880,53.1288,-27.808948,2884.398677545506,1082.37617781046
21890,53.174773,-27.799323,444.3445316576508,1659.2993822202661
21909,53.13772,-27.808552,2411.0071141633953,1106.0956664961996
21946,53.131027,-27.808424,2766.2086052567693,1113.8092791232211
21986,53.133759,-27.807906,2621.2165741377967,1144.877890563641
22005,53.164729,-27.807903,977.6078071047459,1144.703349371197
22078,53.159984,-27.80805,1229.4323981887346,1135.96455568063
22113,53.137538,-27.808167,2420.6631957338514,1129.1968324696554
22172,53.168035,-27.807413,802.1442144080693,1174.0410194131855
22252,53.162206,-27.805447,1111.4586199274645,1292.1077294529678
22276,53.159803,-27.807143,1239.0218206925665,1190.387456324721
22278,53.137958,-27.806403,2398.360330479097,1235.0340918057773
22288,53.146045,-27.806442,1969.1697385602702,1232.6268242176902
22291,53.17051,-27.806593,670.7737391570363,1223.1912664008414
22309,53.138139,-27.806011,2388.751402067276,1258.5528911862075
22369,53.134092,-27.806786,2603.537730639843,1212.0762700453997
22488,53.151188,-27.805563,1696.209730984424,1285.3093373830397
22547,53.161232,-27.804883,1163.1403448668816,1325.9641266981143
22568,53.130324,-27.805616,2803.5069435932646,1282.2916537647397
22569,53.17216,-27.805843,583.1874097489999,1268.1566284512155
22614,53.171701,-27.80456,607.5167890235416,1345.1463826366908
22679,53.149637,-27.804792,1778.5144928278214,1331.5878687791792
22714,53.140535,-27.804567,2261.5785498481446,1345.1757049234911
22723,53.170752,-27.804688,657.8857315831583,1337.48625953171
22730,53.14875,-27.804296,1825.583514351215,1361.357998730984
22760,53.140741,-27.803986,2250.6404842869424,1380.0341068517173
22793,53.141613,-27.804077,2204.3617498194753,1374.567165509874
22812,53.136279,-27.804126,2487.452705937224,1371.6644900805477
22819,53.140753,-27.804472,2250.0078831397177,1350.8740185578172
22843,53.142546,-27.803715,2154.8412704906686,1396.2793701689661
22858,53.137842,-27.803616,2404.4961054901805,1402.2548209837332
22865,53.153548,-27.803631,1570.9304154701213,1401.1991225529873
22868,53.154451,-27.804024,1523.0115052037918,1377.606933444711
22942,53.14984,-27.803298,1767.7210029285243,1421.225489423694
23102,53.148965,-27.799671,1814.1136482565116,1638.855535422832
23110,53.164176,-27.802734,1006.8514772855424,1454.8532982025517
23118,53.173331,-27.802236,520.9509534584804,1484.5513369236742
23206,53.161611,-27.802786,1142.9860692178981,1451.7777853546668
23208,53.166383,-27.801824,889.6987962850135,1509.4127433422964
23237,53.163407,-27.799544,1047.6016701537355,1646.2669238723756
23322,53.176802,-27.799653,336.66364464410344,1639.4528907152799
23370,53.14973,-27.80118,1773.5311473261763,1548.3067571360752
23421,53.13776,-27.802087,2408.8368883598587,1493.9953377713828
23430,53.142431,-27.800892,2160.917531447706,1565.660323082091
23553,53.157272,-27.798454,1373.1989439496201,1711.76654526725
23577,53.12691,-27.80084,2984.6854077979433,1568.8602505343551
23613,53.169848,-27.800124,705.7583469639294,1611.3448302888082
23620,53.154591,-27.801089,1515.5356513544457,1553.7049922054794
23650,53.138553,-27.799455,2366.7290238388296,1651.9100323407692
23664,53.152543,-27.800368,1624.2213794296395,1596.9922536354006
23684,53.129638,-27.799642,2839.894310326791,1640.7337275774553
23702,53.165906,-27.799709,914.9704985445615,1636.3216818496949
23763,53.157578,-27.798985,1356.9668388839882,1679.90196416252
23765,53.168155,-27.799836,795.6076141564708,1628.6586588732862
23777,53.150461,-27.799457,1734.7105265527834,1651.6781080286146
23779,53.162935,-27.800492,1072.6717204140996,1589.3951691522343
23799,53.157827,-27.799091,1343.7528911365907,1673.5382048710653
23802,53.180233,-27.798925,154.54270154067763,1683.0502334008852
23816,53.12534,-27.799176,3068.0101708924476,1668.7025199940017
23821,53.147885,-27.799691,1871.4349110840876,1637.6675147412807
23828,53.151559,-27.79958,1676.4357734170253,1644.2847039394746
23905,53.173286,-27.799236,523.2652175079738,1664.5523245087097
23917,53.129053,-27.798406,2870.939394136195,1714.8953804903958
23938,53.153965,-27.799039,1548.728922764235,1676.7135055676245
23967,53.157818,-27.797497,1344.2032643487155,1769.178333577407
23985,53.178965,-27.798669,221.83528979316452,1698.4413759216313
24013,53.172247,-27.798351,578.3890033382859,1717.6747761536735
24021,53.147959,-27.798287,1867.4900723015826,1721.9066987448423
24108,53.135704,-27.797699,2517.928920266887,1757.287710456756
24110,53.16689,-27.798732,862.723622543489,1694.9231256582007
24131,53.124751,-27.799209,3099.271525778343,1666.7231042269323
24133,53.134464,-27.797556,2583.7423095441018,1765.8743155992252
24193,53.167894,-27.797948,809.4185429931576,1741.9437624098573
24207,53.151193,-27.798695,1695.8489505363386,1697.3892237976106
24282,53.162305,-27.798632,1106.072796436948,1701.006014492361
24289,53.140305,-27.79752,2273.724825986298,1767.9973901092453
24293,53.169936,-27.79729,701.0224426883224,1781.3830387631351
24296,53.166857,-27.797702,864.4529223655436,1756.7237535656877
24312,53.148395,-27.796901,1844.331708741981,1805.061899088727
24315,53.162991,-27.797654,1069.6437562841447,1759.6741878473895
24325,53.168404,-27.797871,782.3481306544127,1746.5537601302622
24365,53.148584,-27.796938,1834.3007418775296,1802.8397978806133
24423,53.1308,-27.796198,2778.2075918456003,1847.3699416686395
24435,53.158356,-27.794918,1315.6034760195025,1923.9101105523987
24446,53.172098,-27.796964,586.263845930941,1800.8979595986548
24491,53.15178,-27.797387,1664.675087625109,1775.8619278682727
24505,53.173193,-27.796683,528.1383098103579,1817.7343583276615
24519,53.156736,-27.795575,1401.5996797882553,1884.5144629329989
24569,53.158798,-27.797153,1292.1826442414958,1789.8032786344993
24587,53.169681,-27.797012,714.5504996803675,1798.0682227686502
24615,53.140584,-27.79561,2258.899966251586,1882.595240296925
24622,53.155441,-27.791487,1470.2691439157452,2129.8130961032493
24628,53.152679,-27.795639,1616.9340887053795,1880.730468789192
24644,53.173618,-27.797356,505.59752128450873,1777.3450565690782
24658,53.174615,-27.795375,452.6303935588994,1896.1829396847497
24681,53.140962,-27.796642,2238.846042127828,1820.6723065921615
24695,53.172504,-27.796354,564.7000195503833,1837.4892702494108
24763,53.15161,-27.796426,1673.6844830504278,1833.524047299772
24779,53.180695,-27.795422,129.92271144550978,1893.2187371038235
24803,53.161322,-27.795794,1158.1925739898388,1871.3025941615415
24817,53.142238,-27.795407,2171.108681950079,1894.7619060303477
24838,53.141929,-27.794767,2187.5035089645926,1933.164481279513
24850,53.159769,-27.795673,1240.618839991289,1878.587949059336
24851,53.167472,-27.795187,831.756246096892,1907.61195290435
24857,53.176183,-27.796131,369.4251739233232,1850.7872755012486
24864,53.155708,-27.795427,1456.1604756060015,1893.409325979006
24904,53.1822,-27.793988,50.0,1979.2205884238883
24914,53.156738,-27.794581,1401.47702334322,1944.1544293927054
24932,53.158495,-27.795903,1308.2429235137997,1864.8079721236663
24947,53.155855,-27.794896,1448.3495561832815,1925.267226089767
24976,53.156625,-27.794301,1407.470148609108,1960.9560845169417
25003,53.164592,-27.794312,984.6007547576019,1960.1657978692165
25053,53.172516,-27.788097,563.862377987788,2332.909044633705
25054,53.161291,-27.795471,1159.8318776530605,1890.683109608388
25063,53.152564,-27.79384,1623.011743336744,1988.6719428965262
25067,53.169276,-27.794408,735.9872338753694,1954.31640023402
25197,53.163584,-27.793526,1038.087343443135,2007.3437961808559
25231,53.166203,-27.793924,899.0844309145277,1983.4161200105646
25304,53.171323,-27.792941,627.302571021125,2042.2943595128781
25435,53.152261,-27.792491,1639.0748910132215,2069.6158185389704
25452,53.178062,-27.792733,269.6021141234369,2054.6231618036036
25458,53.169197,-27.791729,740.1195833664815,2115.0579913792826
25465,53.151254,-27.792403,1692.523740729127,2074.908435197345
25487,53.161965,-27.792552,1124.0020134858778,2065.8117850811486
25547,53.145272,-27.791862,2010.033772277916,2107.434352866021
25632,53.154635,-27.793238,1513.0781037096176,2024.7643432597415
25641,53.149147,-27.79298,1804.3677218617713,2040.3134207236526
25652,53.167322,-27.79186,839.6453934472884,2107.234848214248
25654,53.166892,-27.792198,862.4765851058337,2086.963086327114
25659,53.156617,-27.791215,1407.843718357136,2146.1161914269196
25703,53.172744,-27.791493,551.8429132850151,2129.14411517227
25737,53.161241,-27.792862,1162.4366779937309,2047.2239358606785
25745,53.16756,-27.792508,827.026811733148,2068.3502530431797
25778,53.144423,-27.791111,2055.089747472427,2152.502451460745
25787,53.154043,-27.790901,1544.464653322727,2164.992411958372
25799,53.157186,-27.791271,1377.6426227685379,2142.7477983046338
25832,53.168555,-27.791547,774.1921724164722,2125.9907825760274
25843,53.137636,-27.791926,2415.3441623555054,2103.656041965696
25856,53.136902,-27.790675,2454.2953499113837,2178.7206354955106
25858,53.160644,-27.791741,1194.1037036716034,2114.493782781834
25884,53.169464,-27.791938,725.9522829220759,2102.5126189032944
25900,53.155006,-27.790429,1493.3418469519029,2193.2991943463403
25909,53.161555,-27.792257,1145.7586079379716,2083.518693201844
25991,53.142745,-27.790014,2144.14592253146,2218.3375443354453
26018,53.155831,-27.790464,1449.551796152372,2191.18755363108
26021,53.160412,-27.790364,1206.3926757656473,2197.1175669681925
26042,53.176488,-27.789699,353.0679223335419,2236.7002519365833
26053,53.16059,-27.789735,1196.9328859805764,2234.8546643249247
26065,53.15144,-27.791103,1682.6329088306475,2152.9061318711356
26071,53.149943,-27.790457,1762.0838944912366,2191.6841955825585
26087,53.166171,-27.787512,900.6469240695542,2368.136730502745
26102,53.16254,-27.789653,1093.4255285879226,2239.7419733212973
26175,53.153718,-27.790601,1561.7108888729626,2182.9967808901856
26182,53.17958,-27.789577,188.94144383630464,2243.946422399773
26231,53.143562,-27.789128,2100.7707757351372,2271.4903398912375
26233,53.16801,-27.789666,803.0786418387288,2238.861505597668
26272,53.150826,-27.790601,1715.2166549266558,2183.033656914131
26278,53.144313,-27.78913,2060.907593814157,2271.3634676567635
26316,53.153269,-27.789672,1585.52971271966,2238.7427401207096
26387,53.173864,-27.78849,492.3194199008676,2309.2996759923262
26406,53.145069,-27.789426,2020.7822174474704,2253.596305058225
26549,53.147173,-27.788475,1909.0905117881057,2310.635063430016
26550,53.149287,-27.788522,1796.8789758781068,2307.791799821467
26556,53.165525,-27.788125,934.9500379248302,2331.3687530932857
26558,53.147981,-27.787681,1866.1916946982046,2358.2663968658035
26559,53.149841,-27.787443,1767.4581211673403,2372.525380972518
26571,53.174404,-27.789401,463.6789362073496,2254.62768591241
26578,53.161047,-27.788335,1172.6491920320268,2318.847150637066
26639,53.142116,-27.786695,2177.5016770131942,2417.4828745240957
26698,53.164094,-27.787291,1010.8916311028361,2381.43474961454
26726,53.135019,-27.786807,2554.2206899980674,2410.811354723828
26739,53.147117,-27.787105,1912.0467127140537,2392.835648703134
26746,53.174022,-27.788002,483.92047911982536,2338.5761858612077
26802,53.161161,-27.787844,1166.5887955139597,2348.3052626729695
26915,53.165159,-27.785866,954.3307662749403,2466.9154931799076
26972,53.139398,-27.786771,2321.7774067401633,2412.9440117361646
26983,53.160473,-27.786293,1203.079807713052,2441.3765759505914
27016,53.136197,-27.786669,2491.6900187454403,2419.0848128045145
27029,53.16166,-27.787428,1140.093568503963,2373.2569313703625
27178,53.173717,-27.787104,500.0877474613417,2392.4629260651054
27194,53.172297,-27.786457,575.4473571862791,2431.3137520415385
27202,53.160948,-27.786498,1177.8698919867102,2429.0687883065802
27231,53.160341,-27.784005,1210.0445612385438,2578.658728569304
27370,53.149046,-27.785051,1809.6267836836241,2516.0545414747867
27482,53.138215,-27.784346,2384.5542819163993,2558.452205762449
27533,53.166974,-27.7847,857.962160680273,2536.8415457439405
27535,53.170324,-27.785262,680.1493655421364,2503.0551380911947
27549,53.144713,-27.785441,2039.635952907468,2492.699694282135
27564,53.157226,-27.785258,1375.418196491427,2503.5271991947393
27573,53.135725,-27.784927,2516.7333815657194,2523.6074981616184
27629,53.15051,-27.783867,1731.898449081481,2587.0774530026447
27867,53.146087,-27.782972,1966.6731876972854,2640.8262513731443
27881,53.143467,-27.783209,2105.753494682979,2626.63117299276
27965,53.161624,-27.780244,1141.8680696410875,2804.2975657898587
28037,53.162343,-27.782307,1103.7402014555382,2680.5053714722144
28111,53.1383,-27.782298,2380.026714269069,2681.3316322687115
28119,53.162051,-27.782712,1119.2483606341857,2656.210343427203
28151,53.150752,-27.782558,1719.034522212235,2665.6145402954917
28188,53.151832,-27.782859,1661.7087508368704,2647.5412284244794
28207,53.152776,-27.782692,1611.5957317439252,2657.5491809136583
28218,53.146885,-27.781773,1924.298681340103,2712.7580723871615
28353,53.149017,-27.781951,1811.126391873483,2702.0548709163722
28362,53.151843,-27.781978,1661.1123155021733,2700.401091808615
28424,53.170688,-27.781969,660.7503812811856,2700.627658233583
28445,53.158163,-27.781091,1325.608222649892,2753.533072347771
28448,53.165886,-27.781535,915.6490609041812,2726.7620898252226
28495,53.144953,-27.780812,2026.8460785447905,2770.4374026629284
28680,53.139281,-27.780661,2327.9385846148025,2779.5448366377095
28704,53.152862,-27.780118,1606.9927067703347,2811.988071796419
28785,53.156509,-27.779654,1413.3856241190888,2839.7777820173615
28794,53.154514,-27.779714,1519.2907279532,2836.2060041512214
28878,53.155643,-27.779271,1459.3509062116818,2862.770246197326
28975,53.149204,-27.778798,1801.1590027371903,2891.232751076215
29047,53.144489,-27.779026,2051.4581947381876,2877.601808391164
29053,53.147071,-27.778422,1914.385292916836,2913.8161347547502
29054,53.16489,-27.77873,968.4628746277822,2895.0804524739324
29122,53.157197,-27.778517,1376.8441506975823,2907.9876579990087
29155,53.145233,-27.7779,2011.9505154299904,2945.154709176162
29256,53.152328,-27.777942,1635.3084286033454,2942.5549643724426
29257,53.147471,-27.777637,1893.1416557966413,2960.9119031702176
29293,53.158284,-27.777448,1319.1218144245204,2972.1112433470025
29313,53.147766,-27.776944,1877.4728830497907,3002.488739253282
29323,53.146623,-27.777496,1938.156751714031,2969.380800171075
29349,53.148891,-27.777502,1817.7581257294887,2968.9963114300444
29360,53.144267,-27.777155,2063.223422114451,2989.863888561187
29385,53.151041,-27.777304,1703.6208205707107,2980.8510472884172
29431,53.148504,-27.777284,1838.2996054481164,2982.080648409368
29442,53.153822,-27.776325,1555.9739506453197,3039.5554138159005
29530,53.157463,-27.776442,1362.6882621791092,3032.4837031726074
29606,53.160587,-27.776123,1196.8405461854918,3051.574776659807
29617,53.160077,-27.776351,1223.9188320731146,3037.9030499518394
29649,53.148414,-27.775778,1843.05846203706,3072.44165696438
29686,53.151791,-27.775507,1663.7808715079345,3088.661777552117
29717,53.151679,-27.775377,1669.724758527661,3096.4631802761087
29728,53.136388,-27.77499,2481.473679887872,3119.8236948711547
