 gid ra dec x_pos y_pos
39 11617 189.130115 62.199718 1604.7899530836385 514.2971939940053
40 11619 189.114989 62.199571 2028.0830021486272 506.17035272952216
41 11630 189.112317 62.199062 2102.909977213998 475.76309825749377
42 11633 189.160914 62.199578 742.9364568340588 504.7913685704116
43 11683 189.124094 62.200194 1773.2321706849234 543.1212453637127
44 11750 189.12448 62.200244 1762.4259062714173 546.1038443313082
45 11753 189.173372 62.20017 394.2866514205616 539.9804773798251
46 11759 189.155835 62.199867 885.0455818843366 522.2855067200089
47 11791 189.087507 62.20111 2796.9262954057904 600.0225335457635
48 11807 189.090536 62.200653 2712.226865114242 572.4198950780856
49 11817 189.174798 62.201504 354.3163062789499 619.9868781161458
50 11839 189.123584 62.200011 1787.5213143103847 532.1643400355533
51 11851 189.094243 62.200841 2608.472080807549 583.4817047394026
52 11855 189.142095 62.201035 1269.44265162408 592.838323835289
53 11883 189.152027 62.200819 991.5384723693205 579.5283696099596
54 11886 189.130879 62.201117 1583.2838877285958 598.204757367801
55 11892 189.171941 62.200843 434.2950293096201 580.3950749043597
56 11903 189.119189 62.201058 1910.4011824563459 595.1879034999674
57 11910 189.0685 62.201368 3328.7444890839197 616.7392759984814
58 11930 189.153448 62.201137 951.7532851311316 598.5617797981358
59 11932 189.153348 62.203654 954.3759318813372 749.5849858764468
60 11961 189.170216 62.200863 482.56360943234176 581.6379574715356
61 11969 189.093895 62.201292 2618.1536483726486 610.5618975590987
62 11997 189.169804 62.20138 494.064177674476 612.6683875712242
63 12078 189.166744 62.202054 579.6501910331826 653.1881594240967
64 12097 189.087646 62.202357 2792.8738748237647 674.8339516527458
65 12098 189.12667 62.202391 1700.9403943053421 674.8262620668456
66 12133 189.170697 62.201488 469.0705303054565 619.1258684432833
67 12141 189.102596 62.201765 2374.62723125123 638.4517879796276
68 12241 189.088155 62.202122 2778.6621417331608 660.7030297108249
69 12246 189.171475 62.20294 447.223787419156 706.2265237244465
70 12276 189.091081 62.203177 2696.654675781405 723.8272318111412
71 12299 189.133478 62.203127 1510.3810670910989 718.6964012077697
72 12300 189.147456 62.202348 1119.3311647472674 671.424105831411
73 12343 189.145677 62.206731 1168.7725063201524 934.4670521008993
74 12355 189.113352 62.203537 2073.468489146766 744.2110759706757
75 12364 189.131014 62.203153 1579.322144349344 720.3589855004739
76 12435 189.13745 62.203809 1399.1857422794583 759.4565319987714
77 12436 189.148348 62.203831 1094.261786436662 760.3729678832005
78 12451 189.164341 62.203273 646.8166200753258 726.3936301431459
79 12460 189.165539 62.203922 613.2584505164141 765.3006667090449
80 12568 189.141361 62.204726 1289.683152086016 814.3257741694924
81 12587 189.098241 62.204428 2496.165096347495 798.4727841978438
82 12641 189.172879 62.204168 407.8757765072114 779.8722820723697
83 12713 189.118505 62.205109 1929.127643454538 838.280132587548
84 12725 189.130474 62.205136 1594.2511348205335 839.361738480311
85 12737 189.083555 62.205397 2906.9354253838774 857.4864158069413
86 12748 189.109797 62.205442 2172.7272795273366 858.6907065747637
87 12769 189.123481 62.205756 1789.8438513262136 876.8687532132317
88 12797 189.150984 62.205841 1020.3628501141266 880.8830150987869
89 12849 189.090317 62.205115 2717.7831935432696 840.1525793846668
90 12878 189.162421 62.205493 700.4023414268358 859.6477126665541
91 12897 189.149147 62.205962 1071.7491160773388 888.2053478542293
92 12904 189.166836 62.205957 576.8524512394488 887.365663452516
93 12936 189.08329 62.20632 2914.2253369025348 912.8829433010651
94 12979 189.089786 62.207469 2732.336891506455 981.4241464098977
95 12984 189.104026 62.20656 2334.0600113443816 926.0740362700999
96 13093 189.124456 62.206454 1762.4980736833004 918.7046426589586
97 13108 189.124752 62.206704 1754.1927589534043 933.6913307053601
98 13174 189.151362 62.207876 1009.6415587987631 1002.9703192953584
99 13197 189.133373 62.206913 1512.9848355103586 945.860574256023
100 13211 189.125199 62.206832 1741.6747858279796 941.351311984783
101 13272 189.104676 62.20765 2315.749706265671 991.4390645124877
102 13288 189.092444 62.210376 2657.6091856900875 1155.6860052657375
103 13296 189.179742 62.207808 215.68874474985387 998.1171783619629
104 13344 189.186038 62.207625 39.55931738302206 987.0128116428732
105 13379 189.119388 62.208394 1904.0901610097317 1035.3381177603878
106 13384 189.127395 62.208116 1680.117175486199 1018.2941887970701
107 13393 189.165756 62.207929 606.9534605799236 1005.714711702256
108 13409 189.168744 62.208508 523.3295063083478 1040.3754948995302
109 13411 189.165551 62.208193 612.6730796376814 1021.560283310082
110 13429 189.164886 62.208471 631.260435487995 1038.2584906858501
111 13436 189.160079 62.208703 765.7231734578854 1052.3158121150282
112 13442 189.082683 62.208211 2930.951835579641 1026.3809319355623
113 13453 189.155796 62.208239 885.5719550774247 1024.6065867008128
114 13466 189.149418 62.208677 1063.9679034914025 1051.0959881309482
115 13480 189.100111 62.208898 2443.3119232389945 1066.5678656005712
116 13502 189.154256 62.208555 928.6325359989878 1043.6155340002279
117 13509 189.171034 62.208451 459.26908808299413 1036.8974012119543
118 13520 189.090443 62.208958 2713.765838064466 1070.7246996219383
119 13523 189.176732 62.209033 299.8374822342048 1071.6826743808888
120 13555 189.136491 62.212213 1425.3007572759361 1263.734175542686
121 13564 189.166143 62.208778 596.077654661929 1056.6442221768248
122 13573 189.170407 62.20941 476.7579078319832 1094.4530693324123
123 13589 189.16088 62.209405 743.2710297430713 1094.4122224318216
124 13607 189.153539 62.209218 948.644671250473 1083.4186593508584
125 13608 189.166616 62.209355 582.8122986645467 1091.2514966194667
126 13629 189.103301 62.20967 2353.982245483967 1112.7129323896334
127 13636 189.129889 62.2101 1610.1643524893534 1137.226392122584
128 13685 189.117691 62.21045 1951.353074306262 1158.7786845721912
129 13686 189.140775 62.209555 1305.6856369842226 1104.0877741423228
130 13697 189.17343 62.20992 392.16498828319527 1124.9790249157104
131 13752 189.157354 62.209776 841.8845338458104 1116.778067824378
132 13767 189.105605 62.209815 2289.513123907469 1121.2893540289388
133 13774 189.179829 62.211733 213.07737290530895 1233.615307347145
134 13775 189.092862 62.211575 2645.765401887915 1227.6013452442658
135 13813 189.115851 62.211313 2002.7341257693115 1210.6475205598017
136 13820 189.16418 62.210381 650.8969724599265 1152.8780000887964
137 13821 189.11075 62.210648 2145.49548414329 1171.001639030943
138 13851 189.058264 62.211046 3613.639326321876 1198.1485983177663
139 13856 189.154849 62.210296 911.9241873294177 1148.056519226997
140 13858 189.059694 62.210588 3573.7097442983086 1170.563887619137
141 13886 189.167614 62.211944 554.7473598343549 1246.5649393914282
142 13905 189.173849 62.210796 380.3994199720564 1177.5290631785901
143 13909 189.10952 62.210832 2179.8823496101923 1182.104572785809
144 13925 189.180333 62.210798 199.0211600458788 1177.5047508464213
145 13926 189.108105 62.210475 2219.5042119053924 1160.757821197436
146 13934 189.119945 62.210951 1888.250357017072 1188.7317564854511
147 13943 189.094056 62.211137 2612.4209182669438 1201.2516826169922
148 13962 189.05746 62.210951 3636.144621756079 1192.5079101716074
149 13970 189.085479 62.210578 2852.4182034083115 1168.226126574924
150 13981 189.132807 62.211268 1528.4330254640445 1207.1837407929197
151 13992 189.136186 62.210922 1433.9427590205323 1186.2863872402813
152 14007 189.098952 62.211104 2475.4697950622813 1198.9923044027928
153 14076 189.184129 62.211218 92.81761504600581 1202.628688309449
154 14082 189.182703 62.211544 132.6929576583134 1222.216527339473
155 14098 189.131834 62.212038 1555.5814449376758 1253.4241747941487
156 14136 189.172475 62.211738 418.7855729564235 1234.0819617193592
157 14140 189.18383 62.212455 101.13013958841293 1276.854441885329
158 14178 189.108059 62.211744 2220.649218928098 1236.9001230221202
159 14187 189.162468 62.212529 698.6560545076445 1281.8062384145323
160 14277 189.174405 62.21212 364.7798085629802 1256.9559584592917
161 14281 189.144534 62.212046 1200.3360168281251 1253.4081110552725
162 14293 189.1198 62.212619 1892.138245714339 1288.8184669115308
163 14372 189.110915 62.214474 2140.462572839673 1400.552972099138
164 14424 189.13845 62.213317 1370.411617014919 1329.8970071960975
165 14454 189.058766 62.213011 3599.287633567461 1316.01142440874
166 14506 189.112153 62.213329 2105.9595776330534 1331.7904509372147
167 14515 189.150814 62.213391 1024.5747126550232 1333.8885120616978
168 14516 189.146956 62.213177 1132.5021796562596 1321.1813781935543
169 14533 189.082861 62.214341 2925.144207302217 1394.1690551893116
170 14573 189.084137 62.213646 2889.547693962095 1352.3891571171825
171 14582 189.132069 62.213679 1548.8611961814204 1351.8742841432868
172 14597 189.17671 62.214556 300.18725092235036 1403.0630969847953
173 14627 189.094788 62.213684 2591.6289174372287 1354.0290196491896
174 14666 189.107722 62.214131 2229.808461314038 1380.1375153496483
175 14693 189.138987 62.214017 1355.3331301128383 1371.8761269816387
176 14694 189.103929 62.214516 2335.8544972605723 1403.4386389716183
177 14697 189.13984 62.214525 1331.4327578678458 1402.3232419128399
178 14714 189.082536 62.215293 2934.105544458489 1451.3094303973994
179 14716 189.082373 62.214429 2938.781581954425 1399.4798168022025
180 14746 189.104411 62.216846 2322.1049059569323 1543.2125410924873
181 14754 189.133114 62.214401 1519.5681147547602 1395.1509091388107
182 14797 189.089075 62.214678 2751.2957967302245 1414.006182237932
183 14813 189.062099 62.214682 3505.8021051743144 1416.0290755651567
184 14842 189.06348 62.214998 3467.127794992366 1434.8901249110968
185 14850 189.113839 62.216056 2058.5107076012846 1495.3260665009584
186 14884 189.155007 62.215541 907.1465622565829 1462.7513435733217
187 14901 189.113151 62.216302 2077.7265763669984 1510.120255253756
188 14982 189.094973 62.216615 2586.0913830681275 1529.8780574892462
189 14994 189.08985 62.216769 2729.35049179825 1539.4193919335903
190 15120 189.131589 62.216411 1562.0413911847627 1515.8142115918818
191 15133 189.116489 62.216507 1984.3478457605706 1522.2561915974784
192 15144 189.150474 62.216435 1033.8643449633346 1516.5398609600488
193 15204 189.167115 62.218225 568.3474640952791 1623.4380069218278
194 15206 189.138698 62.216856 1363.179949145193 1542.2272076833742
195 15226 189.095711 62.216613 2565.45141045964 1529.7155802783818
196 15379 189.087985 62.217603 2781.4014353291404 1589.5718222260075
197 15459 189.090958 62.21807 2698.1963915746837 1617.41312325328
198 15489 189.065216 62.218134 3418.098301970911 1622.9265213195722
199 15493 189.094121 62.21838 2609.699946145467 1635.8272170233413
200 15503 189.142306 62.218296 1262.1577864568935 1628.4898456503415
201 15549 189.088242 62.218475 2774.1005199791925 1641.8761354668604
202 15555 189.157341 62.218824 841.6505563486098 1659.6582203366052
203 15578 189.083111 62.218656 2917.5699105238946 1653.0528453701718
204 15627 189.170113 62.219221 484.45048024551033 1683.1202960484825
205 15631 189.130639 62.219137 1588.3634601221365 1679.4140689539308
206 15726 189.1651 62.219628 624.6169847762412 1707.6723673303022
207 15761 189.11433 62.219854 2044.376029814246 1723.1815071647125
208 15812 189.113435 62.219928 2069.396610815853 1727.6658460261588
209 15834 189.106813 62.220344 2254.5319767356286 1752.964657333634
210 15836 189.170089 62.220321 485.0619862696931 1749.120876966941
211 15876 189.143116 62.22013 1239.3598216714108 1738.4997164309589
212 15908 189.14277 62.220616 1248.9968870805878 1767.6724961588097
213 15930 189.090445 62.220475 2712.2352268413724 1761.7434273436193
214 15940 189.160283 62.220298 759.2819816910032 1748.0094875721588
215 15950 189.084923 62.220833 2866.6058478393315 1783.5594502585209
216 15976 189.140654 62.220373 1308.188696935218 1753.171917964597
217 16029 189.16216 62.221188 706.7380224667268 1801.3548328446723
218 16039 189.154723 62.221087 914.7099179670968 1795.5202084949979
219 16041 189.171367 62.220696 449.3036340573908 1771.5889192868617
220 16057 189.125084 62.22122 1743.5116877409782 1804.6356452746022
221 16061 189.11971 62.221288 1893.780774353545 1808.9621379881446
222 16072 189.13997 62.222201 1327.1661151909211 1862.877914987388
223 16093 189.162683 62.220948 692.1277458228742 1786.9398895222002
224 16102 189.117892 62.22093 1944.6550683714395 1787.568374746288
225 16107 189.136863 62.221294 1414.123078631097 1808.5789789893952
226 16129 189.112417 62.221442 2097.7016585668607 1818.5565899936464
227 16132 189.101889 62.221273 2392.1192100073367 1808.9688063757585
228 16178 189.064856 62.221854 3427.6016633142917 1846.1514157528782
229 16189 189.112236 62.221632 2102.742526247068 1829.9656646487347
230 16202 189.150506 62.222083 1032.5605340095335 1855.4185740335888
231 16222 189.090883 62.222272 2699.757545951603 1869.5371466045035
232 16233 189.066087 62.222106 3393.1413684013914 1861.1846575876752
233 16257 189.176571 62.222037 303.7142118363372 1851.9260797126917
234 16287 189.151194 62.222194 1013.3142139206793 1862.0554657112662
235 16331 189.175139 62.222604 343.7288042378441 1885.9786945138949
236 16345 189.102814 62.222755 2366.0802350780887 1897.8382397850655
237 16391 189.111981 62.223228 2109.7006206926108 1925.7383700464707
238 16425 189.12239 62.223141 1818.6563050071654 1920.0175304965705
239 16427 189.124762 62.224212 1752.2279851123894 1984.1698747075025
240 16436 189.147413 62.223542 1118.9394535740885 1943.0649059676452
241 16499 189.091297 62.223137 2688.0709839725587 1921.4124701911496
242 16500 189.131755 62.223548 1556.7580767984637 1944.0268751941094
243 16533 189.123607 62.223616 1784.5806456196442 1948.4619963968107
244 16558 189.089586 62.223941 2735.8099192973295 1969.7544693677755
245 16607 189.15833 62.224085 813.649751702409 1975.2878198531835
246 16608 189.141889 62.224076 1273.355161360616 1975.3051645858723
247 16640 189.097786 62.224645 2506.4444736650403 2011.516649669018
248 16694 189.10483 62.224289 2309.5326934496934 1989.7694692148289
249 16698 189.086445 62.224555 2823.554478294687 2006.7850927469171
250 16705 189.130039 62.224942 1604.6124327862726 2027.7392015833775
251 16730 189.154998 62.224562 906.7828375318786 2004.0113263044514
252 16744 189.146421 62.224932 1146.5712581397638 2026.4998422916851
253 16758 189.162357 62.22484 701.0049534054397 2020.4690771063815
254 16774 189.186069 62.225176 38.0 2040.0720326510545
255 16817 189.129931 62.224792 1607.6458383644167 2018.7438099424235
256 16834 189.124201 62.22515 1767.8232014826553 2040.4750393324339
257 16843 189.123865 62.224889 1777.2430563919825 2024.8302294246932
258 16849 189.152106 62.228027 987.3987214801327 2212.0049274976645
259 16872 189.146803 62.225573 1135.8419064286554 2064.9462882153766
260 16879 189.175375 62.225403 336.99160832326925 2053.913192798671
261 16893 189.160579 62.225266 750.6912831514037 2046.0806159126296
262 16895 189.155197 62.226233 901.1050186042376 2104.264947603686
263 16931 189.100741 62.225702 2423.696422665018 2074.7715049109374
264 16965 189.164387 62.22589 644.1832997365418 2083.411854923954
265 17024 189.091689 62.225685 2676.786671253485 2074.2689914323873
266 17107 189.146356 62.22661 1148.260746998607 2127.18207632516
267 17127 189.093216 62.226815 2633.950926672742 2141.979097672749
268 17162 189.091174 62.226695 2691.0571065121385 2134.899388650201
269 17170 189.107458 62.226892 2235.7597979853963 2145.8102723757347
270 17171 189.12673 62.226679 1696.9683048142251 2132.1023034822865
271 17179 189.099809 62.2268 2449.62348138137 2140.703047383473
272 17190 189.113594 62.226398 2064.2605784292573 2115.8574510119943
273 17194 189.16039 62.227507 755.8339899372077 2180.546101379099
274 17204 189.168773 62.226327 521.5300033099938 2109.5143555900413
275 17216 189.085876 62.226599 2839.19358212364 2129.459858830827
276 17293 189.105218 62.227458 2298.3215705958864 2179.888484844285
277 17324 189.10371 62.227647 2340.4599537712 2191.3093027717223
278 17339 189.15731 62.22783 841.92236886924 2200.01886923022
279 17412 189.150561 62.227508 1030.6301664158946 2180.916502550079
280 17414 189.101078 62.228295 2413.9676550741133 2230.332679481022
281 17426 189.154916 62.228129 908.8319687225267 2218.0338012170196
282 17436 189.171078 62.227726 457.0103756468543 2193.3959045912434
283 17437 189.161251 62.227522 731.7614714689626 2181.4208972846573
284 17441 189.104706 62.228391 2312.528795874705 2235.8957367215426
285 17477 189.153532 62.229407 947.4357039131337 2294.758204929747
286 17481 189.158328 62.228516 813.4170483906946 2241.147726485953
287 17489 189.158865 62.228597 798.3990285318978 2245.9914890736527
288 17502 189.178483 62.228353 249.9559402562336 2230.843759496973
289 17532 189.113408 62.228413 2069.2457719611266 2236.7665379998307
290 17533 189.11594 62.228952 1998.4027452741084 2268.981935643984
291 17541 189.105731 62.234692 2283.155466159591 2613.9005658944334
292 17550 189.113308 62.228645 2072.0166664166773 2250.6914959939622
293 17553 189.170647 62.228187 469.0352929401706 2221.0666397417663
294 17596 189.095996 62.229561 2555.889307083451 2306.57796633434
295 17599 189.121464 62.228903 1843.976719325894 2265.7797962738114
296 17646 189.144836 62.229137 1190.5615166641091 2278.8564459885947
297 17727 189.13813 62.22982 1377.9784395118877 2320.0886886393764
298 17792 189.15642 62.229484 866.693795062476 2299.286379962501
299 17829 189.15264 62.229668 972.3540261351609 2310.447282789959
300 17856 189.120792 62.229651 1862.6886785472507 2310.690929625882
301 17862 189.173386 62.230408 392.3471857299519 2354.2596451507707
302 17886 189.178181 62.230621 258.2929227294717 2366.9302627626075
303 17898 189.179817 62.229871 212.59275529766637 2321.8952329901585
304 17926 189.101041 62.230164 2414.7811031739293 2342.4745404071255
305 17927 189.103116 62.230177 2356.7725022712402 2343.1411808903904
306 17940 189.147867 62.230544 1105.7210198511075 2363.1687285907956
307 17963 189.153467 62.230994 949.1423179216454 2389.980249631599
308 17971 189.106541 62.230628 2260.9748790541253 2370.018098042585
309 18036 189.164063 62.231271 652.9201720166075 2406.2806928123155
310 18132 189.172782 62.234117 409.0400982968058 2576.8140251726436
311 18136 189.144446 62.231614 1201.2712203367937 2427.490468575983
312 18176 189.121067 62.231174 1854.8490682810825 2402.058036571072
313 18180 189.097958 62.231762 2500.773568495364 2438.5262403055785
314 18251 189.162042 62.231824 709.3815230224991 2439.5178809543413
315 18294 189.1423 62.23273 1261.1710055677522 2494.5293894689803
316 18436 189.170218 62.232874 480.77521884039015 2502.2972839042795
317 18442 189.171059 62.232888 457.2662251677775 2503.1162329506915
318 18452 189.162471 62.233276 697.3003791445917 2526.6255409892747
319 18473 189.119645 62.232754 1894.4405202599464 2496.9243842271208
320 18505 189.14283 62.233476 1246.2966842233782 2539.2696632774696
321 18518 189.147536 62.233646 1114.7410083063678 2549.300151450052
322 18530 189.172697 62.233107 411.4683233009109 2516.2161036040234
323 18539 189.161268 62.233545 730.9102754619362 2542.8001967302953
324 18642 189.146777 62.233435 1135.9725871522478 2536.6668526817666
325 18650 189.178159 62.234131 258.7437973453798 2577.530656107916
326 18736 189.174363 62.234064 364.8513153786098 2573.596457130672
327 18753 189.153118 62.234287 958.6680312621356 2587.5714646431206
328 18754 189.124957 62.234068 1745.8288598695108 2575.52048975877
329 18777 189.12479 62.234273 1750.477055084688 2587.8279550907864
330 18805 189.177228 62.234684 284.74037071450584 2610.731109344577
331 18815 189.074049 62.235507 3168.583032443932 2664.697763804603
332 18817 189.168815 62.234326 519.9124308423325 2589.4530374583082
333 18869 189.169071 62.234843 512.7283468005044 2620.4664269987097
334 18991 189.147364 62.235698 1119.3942435739355 2672.4260841995256
335 19017 189.135925 62.235488 1439.1335676496037 2660.2555644272143
336 19033 189.140822 62.235343 1302.2727370781577 2651.3648025247985
337 19149 189.13612 62.236489 1433.5974562771607 2720.307713845985
338 19160 189.07633 62.235873 3104.776835828434 2686.5066438500144
339 19212 189.144299 62.236712 1204.9820962071844 2733.375568342786
340 19235 189.13854 62.236447 1365.9634773678936 2717.6923538928186
341 19270 189.136021 62.236948 1436.3250580783952 2747.8516430121726
342 19368 189.140885 62.237545 1300.3328338744668 2783.482301801012
343 19442 189.123036 62.23746 1799.1920314581766 2779.1270138856016
344 19501 189.078166 62.237298 3053.262102750812 2771.8864933229706
345 19605 189.115092 62.238502 2021.105045184815 2842.0225982618576
346 19613 189.122456 62.238393 1815.3103565311576 2835.133454306935
347 19686 189.128499 62.238401 1646.4222305770654 2835.3444194915137
348 19698 189.114338 62.238708 2042.1556457226197 2854.4196525055377
349 19789 189.144594 62.239114 1196.5500609813262 2877.484733346064
350 19794 189.123372 62.239077 1789.6436395424807 2876.131613049274
351 19801 189.124508 62.239335 1757.8709884276432 2891.5602677314128
352 19806 189.125372 62.238859 1733.7705531827978 2862.9616348439267
353 19952 189.129432 62.24021 1620.180846792513 2943.844173255291
354 20032 189.09569 62.241972 2562.9149664536108 3051.2542285963245
355 20044 189.125343 62.241088 1734.3676980264809 2996.702777762588
356 20148 189.130348 62.241349 1594.4786569495973 3012.1450687633806
357 20183 189.123503 62.241218 1785.7740344388185 3004.5855177108115
358 20190 189.12308 62.241304 1797.5863533537176 3009.764741508334
359 20216 189.08082 62.241321 2978.535513830633 3013.095152425718
360 20328 189.131265 62.242034 1568.7914146663443 3053.2063142397146
361 20333 189.136666 62.241821 1417.8827533280546 3040.2056804471304
362 20350 189.079446 62.242147 3016.8175916415476 3062.7431039623243
363 20393 189.133935 62.242429 1494.1456512423629 3076.795640930377
364 20415 189.139185 62.242363 1347.4458071402241 3072.6270483464796
365 20456 189.128589 62.242653 1643.5128048740917 3090.460261094311
366 20567 189.103741 62.244092 2337.6902334218958 3178.006116190487
367 20624 189.133421 62.243516 1508.4129067127342 3142.0366391895113
368 20699 189.137512 62.243642 1394.0880214965528 3149.4321598700735
369 20751 189.127861 62.244281 1663.7037821819995 3188.1717007555053
370 21142 189.132653 62.245577 1529.6897399709578 3265.7281991460277
