 gid ra dec x_pos y_pos
102 33007 189.240576 62.308991 2265.2953498256575 1640.9098397607268
103 33015 189.282226 62.314258 1104.2633604398234 1957.5185148381934
104 33024 189.25793 62.309545 1781.442681469165 1674.304164173369
105 33036 189.258292 62.309209 1771.3402724976986 1654.1487389149916
106 33081 189.289003 62.309941 915.097237871054 1698.6646335622136
107 33095 189.275498 62.310079 1291.6404179479923 1706.6325636261354
108 33115 189.246243 62.310027 2107.3038327747618 1703.1060331722147
109 33123 189.235106 62.310109 2417.817710307436 1707.9681972713279
110 33136 189.256834 62.309815 1812.0080692546544 1690.4906020852886
111 33156 189.217975 62.310158 2895.4494737596033 1710.9235585709139
112 33161 189.263201 62.311016 1634.5254475226739 1762.6368294741187
113 33163 189.225248 62.310441 2692.669202750856 1727.8816150425664
114 33169 189.205232 62.313468 3250.6668425460484 1909.6172739034664
115 33175 189.227391 62.310412 2632.9205572775572 1726.1394874783546
116 33191 189.237266 62.310437 2357.597020438365 1727.655264925892
117 33204 189.233429 62.310996 2464.578376834981 1761.1841903555978
118 33225 189.292196 62.310616 826.1119632704285 1739.2499468680544
119 33226 189.282444 62.31161 1098.054034635963 1798.6433637751034
120 33232 189.27022 62.310739 1438.8227830079904 1746.1320045189677
121 33240 189.215365 62.311551 2968.2020855033225 1794.5171139293489
122 33249 189.207722 62.311096 3181.2964294105823 1767.2733155011047
123 33268 189.246283 62.311625 2106.2147370928233 1798.9864679670955
124 33307 189.243589 62.311654 2181.3232137585874 1800.707532417713
125 33322 189.271156 62.312063 1412.778747076789 1825.5890704388657
126 33324 189.200738 62.311933 3375.990469458993 1817.5667822465948
127 33379 189.278103 62.312874 1219.138077436657 1874.3868460312551
128 33395 189.275693 62.312269 1286.299113207062 1838.0366701521107
129 33406 189.214824 62.312574 2983.271993827593 1855.9003546917174
130 33422 189.249693 62.312612 2011.1640275513746 1858.2350069250642
131 33429 189.240057 62.312342 2279.8017238767134 1841.9675001205196
132 33453 189.264307 62.314325 1603.7992347347881 1961.1938427688565
133 33465 189.204551 62.312902 3269.6644204957793 1875.6641873143635
134 33475 189.27316 62.313666 1356.9746854476562 1921.806788922915
135 33495 189.214175 62.312728 3001.3633261108353 1865.1443169227423
136 33496 189.214589 62.313231 2989.8149879701905 1895.3218213660366
137 33504 189.233602 62.313143 2459.764987296894 1890.0047411516534
138 33511 189.23455 62.314768 2433.3452356902144 1987.5071182492775
139 33515 189.209033 62.313727 3144.697664765956 1925.122105720713
140 33521 189.260059 62.313623 1722.201371969355 1919.0123556566432
141 33548 189.210406 62.313253 3106.4294290619764 1896.6708822496694
142 33549 189.210627 62.313485 3100.2644669965193 1910.5891789020388
143 33552 189.293883 62.313454 779.2488701219318 1909.576955983477
144 33560 189.22417 62.313331 2722.7128475741574 1901.2836811122343
145 33563 189.296874 62.313926 695.8954476387626 1937.9830169826564
146 33571 189.197207 62.31418 3474.3674818410746 1952.432078932954
147 33577 189.273017 62.31424 1360.984834742907 1956.244096059785
148 33587 189.242215 62.314222 2219.6623168786828 1954.7793041076802
149 33596 189.266958 62.313593 1529.8706225256665 1917.3160545370447
150 33609 189.286939 62.313736 972.8493597821198 1926.3121101342113
151 33611 189.264819 62.314024 1589.5159826987656 1943.1417455245883
152 33617 189.225002 62.313941 2699.5161562463345 1937.8822901389321
153 33654 189.239288 62.313886 2301.2560107947393 1934.603975734948
154 33673 189.196043 62.31421 3506.8158600237766 1954.2481277130755
155 33677 189.216564 62.314375 2934.7426185637196 1963.9508250096915
156 33680 189.246824 62.314478 2091.179911211755 1970.170898230739
157 33707 189.213513 62.315507 3019.7801449003364 2031.8887850466144
158 33715 189.205991 62.315426 3229.4663410462836 2027.0899267178447
159 33724 189.189152 62.316946 3698.8187037341377 2118.5153217595453
160 33726 189.247262 62.314544 2078.9708742636576 1974.1343806820296
161 33732 189.252959 62.315028 1920.166206771175 2003.2271710025634
162 33749 189.210208 62.31491 3111.921050146506 1996.0925944938845
163 33761 189.194893 62.315188 3538.8442614605465 2012.9446402296016
164 33767 189.266945 62.314784 1530.2753320894735 1988.7759409549835
165 33780 189.202025 62.317153 3339.9809367089856 2130.7521462221375
166 33792 189.262986 62.315629 1640.6666166681644 2039.414023635789
167 33833 189.199915 62.315345 3398.844514996472 2022.2971115980363
168 33840 189.249024 62.315093 2029.861882633435 2007.0892512749615
169 33845 189.232961 62.315531 2477.644616090529 2033.2836756887154
170 33870 189.26266 62.315787 1649.7591922685006 2048.8892342644394
171 33875 189.190428 62.315809 3663.2906641889094 2050.27387187318
172 33913 189.263898 62.31656 1615.2740945654532 2095.2877905349014
173 33935 189.204875 62.31588 3260.5662323067245 2054.3411182760756
174 33943 189.253823 62.315899 1896.1011599059348 2055.496472286217
175 33961 189.191181 62.316554 3642.2742782572186 2094.961671302688
176 33991 189.317004 62.316904 134.96287195272726 2117.3424338594486
177 33993 189.25659 62.31686 1818.9937306199154 2113.188255856403
178 34023 189.212401 62.317224 3050.7526309960394 2134.916456431227
179 34077 189.21093 62.317701 3091.748306620111 2163.5472493834895
180 34117 189.27391 62.317217 1336.2153124045071 2134.881605592218
181 34140 189.208152 62.318105 3169.174976279337 2187.810124892796
182 34148 189.234242 62.317937 2441.9478115097027 2177.6466638190213
183 34157 189.206826 62.321196 3206.073148215839 2373.2825232403993
184 34162 189.230551 62.31784 2544.830245953006 2171.8206503666843
185 34171 189.201134 62.318162 3364.7915379813658 2191.3026255737914
186 34172 189.276536 62.318479 1263.0727108025621 2210.6544421966883
187 34173 189.257038 62.317671 1806.5271276146177 2161.853775964297
188 34174 189.274987 62.317815 1306.22008773808 2170.782923274379
189 34179 189.213222 62.317853 3027.858631757148 2172.650927990162
190 34193 189.217344 62.318489 2912.9554018881336 2210.7873080655754
191 34211 189.257192 62.318667 1802.2608771776886 2221.6157655632633
192 34213 189.21575 62.318288 2957.387998738024 2198.7355784410975
193 34225 189.216747 62.318453 2929.596217780072 2208.6302814107876
194 34311 189.257793 62.318956 1785.5168759694516 2238.963269974134
195 34313 189.210297 62.318999 3109.3705906170344 2241.432293238413
196 34314 189.200972 62.318867 3369.2890147270045 2233.6046206518367
197 34315 189.21815 62.319392 2890.480679626786 2264.9636275787416
198 34353 189.25244 62.31947 1934.7322099887442 2269.7422232522094
199 34470 189.260238 62.320501 1717.4127398117234 2331.6954439164183
200 34479 189.280823 62.320899 1143.6964846417104 2355.9471204962992
201 34493 189.2707 62.320561 1425.8230939912264 2335.4615177591186
202 34504 189.204136 62.321539 3281.0380622832326 2393.889375245788
203 34529 189.245731 62.321116 2121.7548462252435 2368.4432557859327
204 34548 189.218521 62.321751 2880.117880128486 2406.5022440790453
205 34558 189.280142 62.321456 1162.7033391618988 2389.3519615716286
206 34570 189.246752 62.320968 2093.2961040008468 2359.570989282516
207 34592 189.281079 62.321987 1136.6143555119215 2421.232999382859
208 34633 189.205612 62.322524 3239.880094798995 2452.974387374794
209 34640 189.263197 62.321598 1634.9760185951473 2397.557747836334
210 34644 189.218966 62.321518 2867.7176468849793 2392.5203241699637
211 34658 189.208338 62.321625 3163.924297720112 2399.0088676478063
212 34674 189.265026 62.32206 1584.0164280808985 2425.3057598307278
213 34682 189.245259 62.322332 2134.9286899287326 2441.3999622038446
214 34708 189.267293 62.323335 1520.8806271308931 2501.8425575707915
215 34726 189.245701 62.322361 2122.6106802708073 2443.1431754320292
216 34736 189.240448 62.322356 2269.010746937196 2442.810469590966
217 34739 189.295867 62.324531 724.6290554838397 2574.2545097390503
218 34779 189.258793 62.323394 1757.7679929179485 2505.2565319800487
219 34802 189.20964 62.323731 3127.599872730141 2525.3580998990947
220 34809 189.231002 62.324564 2532.2739069539966 2575.2618278386944
221 34819 189.211654 62.323044 3071.4834303679236 2484.1224259349765
222 34826 189.320574 62.323363 36.0 2505.0215393244634
223 34836 189.283043 62.323122 1081.934611103603 2489.378326165246
224 34838 189.26752 62.323766 1514.5699210840048 2527.7063983731423
225 34867 189.232867 62.32544 2480.303961353873 2627.824598676718
226 34903 189.225795 62.323886 2677.383164450779 2534.5822441267337
227 34911 189.26178 62.324553 1674.5593406205608 2574.8374084934367
228 34937 189.211415 62.32412 3078.127008206424 2548.684312556361
229 34953 189.247715 62.323991 2066.5097203126134 2540.9590574952454
230 34971 189.267639 62.325343 1511.3105874111643 2622.328577067061
231 34985 189.271893 62.324355 1392.7245551305405 2563.1238552854884
232 34993 189.277619 62.324866 1233.1758110779429 2593.8977003978544
233 34999 189.249288 62.326163 2022.7144793642492 2671.2927939678175
234 35011 189.237767 62.3248 2343.750438737643 2589.4386514346515
235 35017 189.252015 62.325148 1946.7011078419891 2610.4185449274664
236 35039 189.219021 62.325335 2866.150808419361 2621.5405508470612
237 35042 189.216335 62.328086 2940.970400956332 2786.6135667412527
238 35045 189.295568 62.324871 732.9826187117105 2594.645902427572
239 35075 189.25716 62.325262 1803.327231968833 2617.31610362008
240 35084 189.244892 62.325667 2145.2072048551745 2641.49776120933
241 35090 189.210713 62.329482 3097.601491192223 2870.4103113316487
242 35102 189.22796 62.325682 2617.0469805983103 2642.3408406294257
243 35107 189.277046 62.325642 1249.1787032082648 2640.445765654513
244 35135 189.250327 62.326058 1993.7592938450161 2665.0022621735443
245 35145 189.217547 62.326361 2907.2163204211993 2683.1072436565737
246 35166 189.248414 62.326296 2047.072054792785 2679.265195168986
247 35198 189.253917 62.32641 1893.727221296669 2686.15864575446
248 35204 189.278387 62.32653 1211.850318326089 2693.7542257543428
249 35207 189.249835 62.326984 2007.4877590414926 2720.557832097169
250 35209 189.216641 62.326622 2932.460114342446 2698.77177541516
251 35236 189.235386 62.326812 2410.1156927860575 2710.1507476323713
252 35241 189.235319 62.327134 2411.984692431093 2729.4705954277524
253 35256 189.211891 62.327689 3064.806423335489 2762.8212831154124
254 35269 189.272953 62.326918 1363.2898059246527 2716.924152893187
255 35288 189.29339 62.327058 793.8092510412498 2725.8043497196304
256 35289 189.199134 62.328756 3420.2494665205395 2826.968392447565
257 35311 189.223169 62.327211 2750.5487816506666 2734.0873452826563
258 35326 189.245983 62.327544 2114.8347810950636 2754.1259041016674
259 35330 189.253024 62.327619 1918.6389516326763 2758.689242426608
260 35355 189.211206 62.3276 3083.895298594216 2757.4863083854834
261 35364 189.237809 62.327647 2342.6042413914092 2760.2591816719723
262 35400 189.202114 62.328101 3337.2311781190074 2787.6323726487317
263 35416 189.254326 62.328448 1882.378547951772 2808.4434007101263
264 35440 189.214177 62.329166 3001.0875509913476 2851.426134872665
265 35448 189.243962 62.328526 2171.1639239988235 2813.0318014275035
266 35452 189.255861 62.328424 1839.6064404251083 2807.020899113588
267 35468 189.245447 62.3289 2129.7915685805237 2835.4821387222746
268 35469 189.2206 62.329662 2822.1165652791387 2881.155130765048
269 35501 189.219512 62.329178 2852.435645256948 2852.1190772141163
270 35506 189.277657 62.329729 1232.337820223729 2885.679083591358
271 35518 189.237108 62.330553 2362.1604003453904 2934.6169127643116
272 35540 189.265153 62.329288 1580.7216148164443 2858.98862100549
273 35545 189.234893 62.329841 2423.871081336929 2891.889772536164
274 35547 189.227739 62.329312 2623.2025621078174 2860.141395207116
275 35553 189.272779 62.330807 1368.297554012881 2950.261330549667
276 35568 189.21004 62.330476 3116.3363184652135 2930.0557376410434
277 35573 189.271632 62.330786 1400.254411197251 2948.979797720618
278 35596 189.23038 62.329941 2549.616424820111 2897.8819817357034
279 35612 189.247854 62.33 2062.7431217591493 2901.5009802866225
280 35636 189.243518 62.330197 2183.55865120646 2913.2891399968576
281 35666 189.217352 62.33111 2912.6006192793066 2968.048827624323
282 35725 189.25641 62.331781 1824.3954447829765 3008.4478653829865
283 35728 189.256083 62.331426 1833.4969845086434 2987.1439244532194
284 35740 189.236842 62.33095 2369.5747754626645 2958.4360124806717
285 35789 189.221425 62.331757 2799.115581925218 3006.8527267145673
286 35804 189.272403 62.331857 1378.8162591613855 3013.2543524259127
287 35814 189.271841 62.33174 1394.4694607421588 3006.22380770752
288 35817 189.258421 62.331858 1768.3689357199783 3013.092814266496
289 35822 189.213316 62.332165 3025.035496048682 3031.3720760019514
290 35836 189.228085 62.332518 2613.5602433850145 3052.501750789086
291 35841 189.216013 62.332274 2949.893842254867 3037.895881734872
292 35852 189.252732 62.335409 1926.9495637616437 3226.087305362358
293 35861 189.243058 62.332427 2196.4052578559367 3047.086555666625
294 35895 189.243089 62.332905 2195.547991370013 3075.7668197084386
295 35904 189.226307 62.332839 2663.095346308264 3071.7628900188774
296 35912 189.236837 62.33325 2369.7315956715756 3096.4363341168028
297 35936 189.233255 62.334276 2469.529524412217 3157.986580508179
298 35942 189.227611 62.333846 2626.7648300842047 3132.182109904512
299 35963 189.269809 62.333009 1451.1316875284665 3082.3270522368093
300 36011 189.215536 62.333643 2963.1667611695557 3120.038725988221
301 36052 189.240216 62.334514 2275.607177742835 3172.2909420444994
302 36054 189.269319 62.334618 1464.8437400571893 3178.8586461138093
303 36060 189.250785 62.334068 1981.1610029078183 3145.6076990301844
304 36065 189.250048 62.334323 2001.6981218089022 3160.9008204799666
305 36112 189.229405 62.33491 2576.786253144128 3196.0221883301037
306 36135 189.252079 62.335155 1945.1351336947682 3210.840577534922
307 36191 189.246652 62.33613 2096.336550611166 3269.292251701627
308 36224 189.266191 62.335688 1552.0222288657133 3243.0060933711866
309 36246 189.218573 62.33681 2878.528404697274 3310.044099670129
310 36290 189.242412 62.336717 2214.4579550235194 3304.483296107319
311 36376 189.267009 62.338068 1529.319489336127 3385.8198451314183
312 36406 189.262919 62.337886 1643.241698177586 3374.8358100927417
313 36417 189.264773 62.339521 1591.6525159857265 3472.964200327302
314 36418 189.260594 62.339262 1708.0463275021266 3457.3628642887397
315 36474 189.249118 62.338647 2027.6888668483607 3420.333121815802
316 36506 189.260448 62.339122 1712.1089042675103 3448.9608353847216
317 36536 189.232585 62.33937 2488.2136126672813 3463.626177538157
318 36624 189.258856 62.340283 1756.4854447750513 3518.5997613429026
319 36645 189.245363 62.340386 2132.310319596234 3524.6433168677067
320 36695 189.263881 62.341038 1616.5477691893811 3563.970745169787
