 gid ra dec x_pos y_pos
109 37432 189.255652 62.352931 3021.166090658784 1163.8485027092847
110 37435 189.266528 62.353618 2718.3862594803395 1205.2206587232486
111 37444 189.27006 62.353326 2620.041181789353 1187.7609094585077
112 37451 189.280278 62.354315 2335.608012949877 1247.3058533888125
113 37454 189.270588 62.355285 2605.417256928411 1305.310825591716
114 37458 189.290522 62.35348 2050.365140751366 1197.4560343257235
115 37460 189.337676 62.353484 737.5527210857035 1199.4309755693812
116 37462 189.310945 62.354153 1481.820401939688 1238.470096654275
117 37464 189.288541 62.353941 2105.543699245529 1225.0641935347358
118 37468 189.348826 62.353619 427.1411437140723 1208.0811511971206
119 37469 189.278142 62.354876 2395.1004192310447 1280.9194660519297
120 37472 189.252134 62.353669 3119.128508254964 1208.0903997728255
121 37473 189.281906 62.353917 2290.264519342345 1223.4625354781292
122 37484 189.329496 62.354296 965.3676379624594 1247.7815394287227
123 37486 189.268327 62.353695 2668.303412106243 1209.8707259053099
124 37494 189.276526 62.355222 2440.1046987140817 1301.6456604639116
125 37495 189.311897 62.354409 1455.3361520854487 1253.8640760835278
126 37503 189.276323 62.354551 2445.7264276443675 1261.3813336652875
127 37506 189.300648 62.354587 1768.5213788792553 1264.1681320149892
128 37508 189.321632 62.35516 1184.3774793293042 1299.2935603455135
129 37510 189.267865 62.354648 2681.2005063596825 1267.0430895461996
130 37511 189.269561 62.354586 2633.981699791366 1263.3523428939825
131 37513 189.306456 62.354931 1606.8518123952108 1284.9955237160775
132 37516 189.317451 62.354899 1300.7525523279637 1283.4698895719212
133 37521 189.307064 62.355103 1589.9378251642393 1295.3360075919645
134 37522 189.340999 62.355606 645.258210947095 1326.9096959587532
135 37525 189.309988 62.356479 1508.6389889204183 1377.9968541831531
136 37532 189.333798 62.355395 845.7061957643673 1313.912509272146
137 37533 189.272803 62.356556 2543.8052446544116 1381.6121837758492
138 37541 189.347144 62.355105 474.1326205915084 1297.15497011984
139 37542 189.341029 62.355333 644.3946044777294 1310.531100225262
140 37551 189.318168 62.356127 1280.8934236816876 1357.177655522808
141 37553 189.265562 62.355922 2745.359386320639 1343.4456223530888
142 37555 189.267325 62.356712 2696.308073899907 1390.874507357903
143 37558 189.265885 62.356384 2736.383436279626 1371.1708883458905
144 37567 189.276062 62.356454 2453.0763216643427 1375.5564199098026
145 37576 189.298907 62.356714 1817.1292524527125 1391.7352620033798
146 37582 189.301799 62.356823 1736.6292322672307 1398.364572668872
147 37584 189.285037 62.356546 2203.2331480830053 1381.27703598251
148 37586 189.295355 62.356535 1915.9986578630924 1380.8904845776433
149 37587 189.351468 62.366039 354.99955169096665 1953.421571483561
150 37588 189.304445 62.356795 1662.9682629504841 1396.7694121516488
151 37590 189.296412 62.357283 1886.6207353359205 1425.801249655031
152 37592 189.28683 62.357605 2153.376504905087 1444.8615056814542
153 37601 189.285388 62.357396 2193.5066779794815 1432.2857787975536
154 37602 189.258339 62.357187 2946.473230395255 1419.2423058562654
155 37605 189.272243 62.357108 2559.4169064424004 1414.7217311889272
156 37612 189.29839 62.357399 1831.565770438514 1432.8198297476429
157 37614 189.340194 62.357355 667.8494253286663 1431.8112085080593
158 37615 189.274402 62.358291 2499.3656926559815 1485.7435492452078
159 37620 189.294966 62.357526 1926.8886196273306 1440.3395636104924
160 37623 189.276052 62.360181 2453.5185150793204 1599.177104342607
161 37624 189.293782 62.357731 1959.8602660101005 1452.6061026615334
162 37629 189.323173 62.357601 1141.690830833908 1445.8162404154555
163 37631 189.33283 62.357439 872.8519085752741 1436.509268496602
164 37633 189.273867 62.35939 2514.3043063517816 1551.6733350704035
165 37635 189.338343 62.357792 719.4208224025406 1457.9431397095086
166 37636 189.336046 62.358075 783.3904958193434 1474.8158555727186
167 37643 189.325317 62.35821 1082.0625656671182 1482.44460100397
168 37645 189.291285 62.358082 2029.389711918382 1473.5974961353477
169 37647 189.281633 62.359958 2298.161753689339 1585.9176767410772
170 37651 189.350136 62.358363 391.20385439385245 1492.7900761548972
171 37658 189.351577 62.35895 351.15844354187175 1528.0859869812648
172 37666 189.286177 62.360118 2171.6881934236917 1595.6258291403228
173 37668 189.329494 62.359446 965.9047163178766 1556.7824363700329
174 37671 189.276224 62.359152 2448.685544733258 1537.4403703821172
175 37674 189.296962 62.359304 1871.4381290976908 1547.0778184482278
176 37683 189.306089 62.36035 1617.4579660801946 1610.1244280893789
177 37686 189.274474 62.36082 2497.468921629863 1637.4855876712627
178 37691 189.282499 62.360135 2274.06550831843 1596.557638746408
179 37697 189.277218 62.359722 2421.0425120359123 1571.6610858246368
180 37700 189.325869 62.360394 1066.8935882644919 1613.5080876092852
181 37701 189.288741 62.360622 2100.3477959322427 1625.9308762097917
182 37702 189.335454 62.36021 800.0811836265148 1602.8889752079212
183 37706 189.297449 62.361798 1858.0412741533528 1696.7327803863973
184 37710 189.337627 62.360328 739.6082531797692 1610.0699239599326
185 37711 189.275162 62.361129 2478.332338877499 1656.0393435594215
186 37712 189.338309 62.360781 720.6710926823725 1637.2821079865407
187 37717 189.274519 62.364157 2496.358313291783 1837.7073361731836
188 37719 189.297622 62.360664 1853.1536113467464 1628.6976409347862
189 37721 189.301789 62.361079 1737.1961767926132 1653.7252157698695
190 37729 189.274308 62.361305 2502.109927126772 1666.5824397807355
191 37736 189.288258 62.361337 2113.8313011893024 1668.818603521935
192 37738 189.281185 62.363288 2310.794020943502 1785.7083327730306
193 37749 189.274749 62.362123 2489.8702216748316 1715.6713603260923
194 37750 189.320636 62.362036 1212.6918230442825 1711.8153264015655
195 37753 189.301055 62.362615 1757.7293776018141 1745.8625854499314
196 37761 189.324025 62.367362 1118.8365299570596 2031.5132309822457
197 37762 189.283222 62.362715 2254.071484687209 1751.3751566285118
198 37765 189.277806 62.362997 2404.824689571111 1768.1742802827557
199 37767 189.296013 62.362756 1898.0696629597187 1754.1709231949735
200 37770 189.351085 62.36389 365.41430434305494 1824.4609224165488
201 37772 189.348524 62.362769 436.56572712552224 1757.0671469444478
202 37781 189.28537 62.363349 2194.320801948279 1789.466782624333
203 37786 189.281986 62.363756 2288.523826382241 1813.8067106570434
204 37787 189.325931 62.363382 1065.437284795772 1792.7913311154643
205 37792 189.284731 62.363447 2212.110433859196 1795.3312904846625
206 37793 189.312949 62.364027 1426.7999487156821 1830.9841123423412
207 37798 189.302802 62.36496 1709.267193494461 1886.6182757770748
208 37802 189.323713 62.36373 1127.1988506643793 1813.579587455135
209 37805 189.306668 62.3653 1601.6997331123312 1907.1449850179615
210 37807 189.315812 62.363926 1347.1110888743606 1825.029747107963
211 37809 189.347884 62.36412 454.5277368146044 1838.0944805713643
212 37810 189.315569 62.363911 1353.8728823354904 1824.1206386786744
213 37812 189.292723 62.365355 1989.792553849551 1910.0184981516522
214 37813 189.334417 62.366672 829.5793076818591 1990.5629168645482
215 37814 189.302308 62.364206 1722.9638906093605 1841.3623705015652
216 37819 189.350216 62.364829 389.7055141177807 1880.755476774213
217 37820 189.340086 62.364216 671.5645375405229 1843.467373551959
218 37821 189.30746 62.36454 1579.6028393055185 1861.571531112002
219 37824 189.302845 62.364419 1708.0332789840286 1854.1595134881081
220 37830 189.356144 62.364532 224.691595809536 1863.25316224159
221 37831 189.30222 62.364661 1725.4440527617717 1868.659695210512
222 37834 189.297794 62.365434 1848.6718674160675 1914.9039302604087
223 37835 189.276076 62.364827 2453.0547878442194 1877.9387887096836
224 37836 189.281481 62.36502 2302.640623076257 1889.635500568702
225 37837 189.279226 62.365159 2365.404417393109 1897.9253380510254
226 37840 189.326286 62.365819 1055.7775559461352 1939.0267818224256
227 37847 189.295497 62.366186 1912.6437298806668 1959.9568885955614
228 37850 189.357162 62.365678 196.49643868007024 1932.069472589521
229 37852 189.277747 62.36673 2406.636725034834 1992.1540289617787
230 37854 189.34626 62.366125 499.9440033569963 1958.3121194668875
231 37859 189.323399 62.367796 1136.2950363253813 2057.5277233975594
232 37860 189.328142 62.36684 1004.2201135586402 2000.365763693184
233 37863 189.310374 62.366902 1498.6830698931117 2003.3928071667706
234 37864 189.308761 62.366695 1543.5551129426967 1990.916571518419
235 37878 189.275668 62.366668 2464.489875999654 1988.3909937796288
236 37882 189.274413 62.366717 2499.4170381041913 1991.3059394724278
237 37887 189.281437 62.366932 2303.9587337051544 2004.3550167509366
238 37889 189.288073 62.367111 2119.2986350488663 2015.255354094088
239 37890 189.35437 62.366891 274.33816264143024 2004.696963937682
240 37892 189.311035 62.367537 1480.336908165198 2041.5163161023465
241 37893 189.314448 62.36749 1385.3564154732558 2038.81984276591
242 37896 189.289141 62.367272 2089.586998570785 2024.9429648170753
243 37899 189.292192 62.368414 2004.7504678541281 2093.5447313355453
244 37901 189.286788 62.367351 2155.070986734381 2029.6229019305774
245 37903 189.326547 62.367246 1048.6435418351866 2024.6581042648886
246 37906 189.3198 62.36782 1236.4489431788224 2058.823741444101
247 37907 189.294943 62.367736 1928.1563638879488 2052.941425044957
248 37909 189.333299 62.368076 860.8280225000199 2074.752618699569
249 37910 189.354464 62.368121 271.86571685445597 2078.5023100257513
250 37911 189.321506 62.367499 1188.947301258755 2039.6312203149955
251 37913 189.310772 62.36786 1487.6802449790266 2060.8870876726487
252 37914 189.329951 62.368359 954.0208446469278 2091.5842992891285
253 37917 189.29835 62.368309 1833.3842173048433 2087.4213047156936
254 37922 189.351763 62.368064 347.0209791988691 2074.9376118249293
255 37927 189.35237 62.368177 330.1426823893735 2081.749878223194
256 37928 189.292808 62.368988 1987.643096904134 2128.001821272368
257 37932 189.29007 62.368769 2063.81985382747 2114.7877542478036
258 37942 189.350348 62.368755 386.47474953875826 2116.3232181671647
259 37947 189.317505 62.370586 1300.5412803744366 2224.6955499850064
260 37950 189.280365 62.369439 2333.9111008204327 2154.7516058540805
261 37951 189.350978 62.369401 369.0171125821944 2155.1164440665616
262 37952 189.358026 62.36908 172.85957443510233 2136.238118654377
263 37953 189.294901 62.369646 1929.4424406120816 2167.5407514259477
264 37955 189.337824 62.371137 735.2186460801022 2258.621571812155
265 37957 189.306383 62.371177 1610.054779157268 2259.7569821366105
266 37960 189.289228 62.370717 2087.3594253691936 2231.6461961313635
267 37961 189.291112 62.369784 2034.8831031131685 2175.7158228050193
268 37963 189.299228 62.370091 1809.0685069035972 2194.3683017865787
269 37966 189.306218 62.369608 1614.533011629932 2165.611037054774
270 37967 189.357311 62.36973 192.83303212124247 2175.1985571025525
271 37970 189.2951 62.369905 1923.9210243022662 2183.0865075437086
272 37974 189.285846 62.369625 2181.4056590755226 2166.0401511223045
273 37975 189.3404 62.369786 663.4025505388181 2177.6837076125794
274 37979 189.291305 62.371264 2029.5986807160134 2264.5214432390476
275 37985 189.286146 62.370026 2173.0792320985584 2190.107671734406
276 37987 189.338115 62.370223 727.0289505385863 2203.7950390263813
277 37989 189.349378 62.370496 413.6615642233346 2220.733008989295
278 37991 189.278895 62.371177 2374.896557987802 2258.999850184382
279 37996 189.291587 62.370806 2021.725451088554 2237.048933949047
280 37997 189.355863 62.37149 233.3324473814937 2280.719222026133
281 37999 189.281716 62.370714 2296.380659710132 2231.2824463187553
282 38003 189.335179 62.370802 808.781623061881 2238.3987173530422
283 38006 189.281295 62.370953 2308.1066510025794 2245.612936947864
284 38007 189.28083 62.371223 2321.058236189996 2261.8025245846275
285 38010 189.348701 62.371845 432.64932333645083 2301.6382489151856
286 38014 189.30229 62.371574 1723.9678361447968 2283.4437564881064
287 38018 189.344669 62.371599 544.8089804644351 2286.6733764027977
288 38022 189.314439 62.371908 1385.9582064812548 2303.900677049167
289 38027 189.30543 62.372356 1636.6555084560605 2330.4656245415626
290 38030 189.287971 62.37231 2122.4230577470607 2327.1942238703723
291 38032 189.311674 62.372447 1462.932739828775 2336.1403796862232
292 38039 189.355801 62.372576 235.18554021424825 2345.8760779290333
293 38040 189.326562 62.373252 1048.7712139802588 2385.020268918628
294 38041 189.312274 62.372905 1446.2742098400504 2363.6420252839
295 38042 189.359684 62.372962 127.19472176912222 2369.2518796196764
296 38043 189.34309 62.373275 588.9211181158716 2387.1554884742673
297 38046 189.346083 62.373423 505.6641500237956 2396.184852781307
298 38053 189.360132 62.37399 114.85534308452588 2430.9574219992046
299 38057 189.278606 62.373706 2383.0550009905674 2410.7343821307313
300 38061 189.285111 62.373999 2202.0867430612125 2428.463464391245
301 38062 189.316433 62.374647 1330.7002534254934 2468.31592278485
302 38064 189.35973 62.374204 126.06576420124657 2443.77476198325
303 38065 189.330787 62.375188 931.4038549170391 2501.362662959169
304 38068 189.30611 62.374707 1617.9043622835243 2471.5488768451232
305 38070 189.305861 62.374382 1624.808602948804 2452.040493355469
306 38072 189.289194 62.374403 2088.512373585212 2452.8064048799515
307 38074 189.319947 62.374349 1232.9108149034873 2450.5712482382824
308 38077 189.288467 62.374602 2108.7496991908774 2464.727634192497
309 38078 189.352898 62.375225 316.2615199995889 2504.659686900517
310 38085 189.325688 62.374794 1073.226901284348 2477.504028195386
311 38088 189.3395 62.374795 688.9604755115588 2478.1818536509836
312 38089 189.328357 62.374965 998.9878960164351 2487.8770650559436
313 38091 189.285428 62.375279 2193.3345634398265 2505.271586544184
314 38093 189.301037 62.375063 1759.0656896902674 2492.74539996734
315 38098 189.302156 62.375063 1727.9340273981798 2492.780531152477
316 38099 189.294207 62.376266 1949.1560151613357 2564.723021520009
317 38101 189.282894 62.375726 2263.8548764939897 2532.031180085609
318 38102 189.339219 62.375874 696.8888179473961 2542.9087537400574
319 38105 189.318889 62.375442 1262.43752106166 2516.1102315833214
320 38106 189.336339 62.376207 777.0442503195418 2562.75359845791
321 38107 189.287057 62.375493 2148.026117289586 2518.1520355022058
322 38108 189.292408 62.375848 1999.1792250904564 2539.592827847091
323 38110 189.343317 62.376143 582.9102097593113 2559.2474202081376
324 38111 189.338732 62.375779 710.4275645809121 2537.185607705158
325 38112 189.324539 62.376335 1105.3304421730609 2569.9167664762117
326 38114 189.321065 62.378523 1202.1638031541443 2701.056658715841
327 38116 189.294818 62.376331 1932.1620716956932 2568.640361625383
328 38118 189.33528 62.375964 806.4815047618868 2548.124698242611
329 38120 189.280512 62.376004 2330.136333600556 2548.656872547812
330 38121 189.331456 62.378632 913.1199016606715 2708.033138231751
331 38123 189.328685 62.376626 990.0166088127207 2587.5516274277306
332 38125 189.341379 62.37645 636.8573607289527 2577.5726844931723
333 38126 189.284502 62.377789 2219.2265719115294 2655.8499427752777
334 38127 189.284768 62.377268 2211.799758362218 2624.596183350326
335 38129 189.281015 62.376498 2316.166808284921 2578.3083140120816
336 38130 189.31514 62.376508 1366.8224620949768 2579.92797872711
337 38134 189.339407 62.37706 691.7803758900864 2614.078028768554
338 38138 189.285266 62.376942 2197.9288206226993 2605.0481603802455
339 38139 189.330152 62.376775 949.219403985514 2596.5552831026343
340 38140 189.296924 62.37698 1873.6146646337402 2607.6414931395975
341 38143 189.327267 62.377065 1029.5048066566196 2613.8311446564203
342 38149 189.331893 62.377636 900.8682719623848 2648.2922235604365
343 38154 189.294519 62.37743 1940.5473008219851 2634.57221219058
344 38155 189.337505 62.377827 744.7697061588624 2660.0083724513843
345 38159 189.305884 62.377438 1624.3875063537525 2635.4021799548736
346 38160 189.299104 62.377401 1812.9963243236907 2632.9667036046612
347 38163 189.293837 62.377716 1959.5369895326148 2651.713069679243
348 38173 189.317738 62.378202 1294.6869706103234 2681.666635553016
349 38179 189.296649 62.379146 1881.4014852090659 2737.5941211932823
350 38180 189.334605 62.379063 825.5644459807636 2734.034699240985
351 38184 189.326314 62.379346 1056.222910216984 2750.6515700804393
352 38193 189.305123 62.379798 1645.724891374999 2776.9777565299937
353 38210 189.321673 62.381325 1185.4922184727275 2869.2017805500855
354 38212 189.33312 62.381156 867.0757420259888 2859.548092730818
355 38216 189.308177 62.383625 1561.0551945265925 3006.701526841878
356 38220 189.291419 62.383046 2027.1123153205244 2971.4482761989584
357 38225 189.304558 62.382204 1661.6105641859485 2921.3200230466555
358 38229 189.291354 62.382393 2028.8822369593909 2932.2662945512366
359 38235 189.3262 62.383081 1059.7317774874837 2974.7479416427213
360 38241 189.303516 62.382651 1690.6241391595013 2948.106371769414
361 38244 189.290266 62.382901 2059.173080580249 2962.717367258936
362 38247 189.292111 62.38325 2007.877325889338 2983.7071423190555
363 38251 189.287633 62.383634 2132.44665346649 3006.6293011463076
364 38255 189.301743 62.383937 1740.0253855655446 3025.2103717034897
365 38268 189.319273 62.385267 1252.5797460050462 3105.628249853913
