metallicities age
0.005 4.599999999999999
0.005 4.699999999999999
0.005 4.399999999999999
0.005 4.699999999999999
0.005 4.699999999999999
0.005 4.599999999999999
0.005 4.599999999999999
0.005 4.499999999999999
0.005 4.599999999999999
0.005 4.599999999999999
0.005 4.399999999999999
0.005 4.599999999999999
0.005 4.599999999999999
0.004 4.599999999999999
0.005 4.399999999999999
0.005 4.699999999999999
0.004 4.599999999999999
0.004 4.299999999999999
0.007 3.2999999999999994
0.005 4.499999999999999
0.004 4.699999999999999
0.005 4.499999999999999
0.004 4.699999999999999
0.005 4.799999999999999
0.005 4.699999999999999
0.005 4.399999999999999
0.005 4.599999999999999
0.005 4.499999999999999
0.005 4.699999999999999
0.005 4.399999999999999
0.004 4.599999999999999
0.004 4.499999999999999
0.005 4.499999999999999
0.005 4.699999999999999
0.006 3.599999999999999
0.005 4.399999999999999
0.005 4.499999999999999
0.005 4.899999999999999
0.005 4.399999999999999
0.005 4.499999999999999
0.005 4.599999999999999
0.005 4.499999999999999
0.005 4.699999999999999
0.005 4.699999999999999
0.005 4.699999999999999
0.005 4.499999999999999
0.007 3.0999999999999996
0.005 4.599999999999999
0.005 4.799999999999999
0.006 3.599999999999999
0.007 3.0999999999999996
0.005 4.499999999999999
0.004 4.599999999999999
0.005 4.699999999999999
0.005 4.499999999999999
0.007 3.0999999999999996
0.005 4.399999999999999
0.006 3.599999999999999
0.005 4.499999999999999
0.005 4.499999999999999
0.006 3.8999999999999995
0.005 4.799999999999999
0.004 4.699999999999999
0.005 4.699999999999999
0.005 4.399999999999999
0.004 4.399999999999999
0.004 4.499999999999999
0.005 4.499999999999999
0.005 4.599999999999999
0.005 4.599999999999999
0.004 5.399999999999999
0.005 4.399999999999999
0.005 4.799999999999999
0.006 3.599999999999999
0.006 3.599999999999999
0.006 3.7999999999999994
0.009000000000000001 3.0999999999999996
0.005 4.599999999999999
0.006 3.6999999999999993
0.005 4.899999999999999
0.005 4.299999999999999
0.005 4.599999999999999
0.005 4.399999999999999
0.004 4.599999999999999
0.008 2.8999999999999995
0.005 4.699999999999999
0.005 4.399999999999999
0.005 4.299999999999999
0.005 4.699999999999999
0.005 4.499999999999999
0.005 4.699999999999999
0.004 5.399999999999999
0.005 4.699999999999999
0.005 4.499999999999999
0.005 4.799999999999999
0.005 4.699999999999999
0.005 4.599999999999999
0.005 4.599999999999999
0.005 4.699999999999999
0.004 4.599999999999999
0.004 4.599999999999999
0.005 4.399999999999999
0.005 4.699999999999999
0.004 4.599999999999999
0.007 3.1999999999999993
0.005 4.599999999999999
0.005 4.699999999999999
0.005 4.499999999999999
0.005 4.399999999999999
0.005 4.499999999999999
0.005 4.699999999999999
0.005 4.599999999999999
0.005 4.499999999999999
0.005 4.399999999999999
0.004 4.599999999999999
0.005 4.799999999999999
0.005 4.799999999999999
0.005 4.599999999999999
0.005 4.599999999999999
0.005 4.799999999999999
0.005 4.599999999999999
0.005 4.599999999999999
0.004 4.499999999999999
0.005 4.499999999999999
0.005 4.599999999999999
0.005 4.499999999999999
0.004 4.499999999999999
0.005 4.799999999999999
0.005 4.299999999999999
0.007 3.0999999999999996
0.005 4.499999999999999
0.005 4.499999999999999
0.005 4.599999999999999
0.005 4.699999999999999
0.006 3.7999999999999994
0.005 4.499999999999999
0.005 4.699999999999999
0.004 4.399999999999999
0.005 4.699999999999999
0.005 4.399999999999999
0.004 5.399999999999999
0.005 4.399999999999999
0.005 4.399999999999999
0.005 4.599999999999999
0.005 4.299999999999999
0.004 4.699999999999999
0.005 4.699999999999999
0.005 4.599999999999999
0.006 3.6999999999999993
0.005 4.499999999999999
0.004 4.699999999999999
0.005 4.599999999999999
0.004 4.699999999999999
0.004 4.499999999999999
0.004 4.599999999999999
0.006 3.6999999999999993
0.013 2.4999999999999996
0.005 4.299999999999999
0.005 4.699999999999999
0.005 4.699999999999999
0.005 4.799999999999999
0.005 4.599999999999999
0.005 4.599999999999999
0.004 5.399999999999999
0.005 4.499999999999999
0.005 4.599999999999999
0.005 4.799999999999999
0.004 5.199999999999999
0.005 4.399999999999999
0.005 4.599999999999999
0.005 4.799999999999999
0.004 4.499999999999999
0.006 3.8999999999999995
0.005 4.399999999999999
0.005 4.499999999999999
0.005 4.899999999999999
0.004 4.699999999999999
0.004 4.799999999999999
0.005 4.699999999999999
0.005 4.599999999999999
0.014 2.3
0.005 4.599999999999999
0.005 4.599999999999999
0.005 4.599999999999999
0.005 4.699999999999999
0.005 4.899999999999999
0.005 4.399999999999999
0.006 3.599999999999999
0.005 4.399999999999999
0.004 4.599999999999999
0.005 4.399999999999999
0.005 4.399999999999999
0.005 4.799999999999999
0.006 3.599999999999999
0.005 4.399999999999999
0.005 4.599999999999999
0.004 4.499999999999999
0.005 4.399999999999999
0.005 4.599999999999999
0.005 4.799999999999999
0.005 4.599999999999999
0.006 3.8999999999999995
0.006 3.6999999999999993
0.005 4.799999999999999
0.005 4.699999999999999
0.009000000000000001 2.9999999999999996
0.007 3.1999999999999993
0.005 4.599999999999999
0.005 4.1
0.005 4.599999999999999
0.005 4.599999999999999
0.006 3.599999999999999
0.008 2.8999999999999995
0.005 4.599999999999999
0.005 4.799999999999999
0.005 4.399999999999999
0.004 4.599999999999999
0.005 4.499999999999999
0.005 4.599999999999999
