wv flux sim_flux error best_fit_flux
0.9804389240121545 0.0010072244715142735 -0.008689983864570075 0.008612035267277132 0.0009905009687232091
0.9810769347046518 0.0010257111498071134 -0.00548813085541724 0.008612617369145328 0.0010088079276146314
0.981714936857221 0.0010440541617934415 0.0008297557939523264 0.008613198729752853 0.0010270160825006074
0.9823529221976286 0.0010623859358697627 -0.006598885345853082 0.008613779329530882 0.0010452586290362349
0.9829909075380362 0.0010806817297855924 -0.006701440111330916 0.008614359205144737 0.001063510891736024
0.9836289015428655 0.0010955862538506581 -0.0033136637642741038 0.008614830923223515 0.0010784226027866415
0.9842668956726908 0.001098151077693788 0.001228652586811554 0.00861489977808992 0.0010810342370184173
0.9849048898025161 0.001100620245967405 -0.003362883163907156 0.008614968555178475 0.0010835549557908432
0.9855428839323414 0.001103088139426013 0.018721823290498405 0.00861503724783866 0.0010860789970897837
0.9861808780621667 0.001105554878017586 -0.0047556136157427265 0.008615105864191676 0.001088606478657104
0.9868188721919919 0.0011080203213709396 -0.016099063135848433 0.008615174394747847 0.0010911372619299721
0.9874568663218173 0.001110484612662997 -0.010916719847716912 0.008615242849158388 0.0010936714875523772
0.9880948604516425 0.001112882274970266 0.012734042264214023 0.00861531122288041 0.0010961448977964484
0.9887328545814679 0.0011068482257507064 -0.009847228280238148 0.008615104982685865 0.0010903373892438653
0.9893708339760829 0.0010988712422189773 0.00509759599681583 0.008614837605910463 0.0010826012308301908
0.9900088027544766 0.0010908848041527438 0.0011636990956372822 0.008614570544517938 0.00107483382791788
0.9906467735553839 0.0010829031897846683 0.001152878590818931 0.008614303792122656 0.0010670492103112713
0.991284751123397 0.0010749264205809005 0.0022955221330757166 0.008614037352214996 0.0010592473965526884
0.9919227286914101 0.001066954438973266 0.007337009455862422 0.008613771218209143 0.0010514283258234486
0.9925607062594232 0.001059022005794727 0.00829876052693404 0.008613505395118345 0.0010436270615153218
0.9931986838274363 0.00105560452311942 0.002924225107844333 0.008613385191606683 0.0010403644767421566
0.9938366613954492 0.0010582967123546623 0.0013610769292929227 0.008613462801094391 0.001043271086631133
0.9944746389634623 0.0010610343373106909 0.002312837280979728 0.00861354033180044 0.0010462292589355326
0.9951126165314754 0.0010637705010023652 -0.020470815488302697 0.008613617765582594 0.0010491916281057515
0.9957505940994885 0.0010665053468983943 0.0014549063206842885 0.008613695112180355 0.0010521583356219628
0.9963885716675016 0.001069238808273349 0.019390430322907555 0.008613772367088627 0.0010551293156957095
0.9970265492355147 0.0010719703595683586 0.0027833555492102428 0.008613849528433528 0.0010581039455403601
0.9976645268035278 0.0010746203727947238 0.006330376970099807 0.008613924523844942 0.0010609868390594542
0.9983024845006195 0.0010751850399702374 -0.000981457338190063 0.008613931763490802 0.0010613749882927073
0.9989404201575647 0.0010757335897011262 0.008859094736158233 0.008613938996063884 0.0010617430880685166
0.9995783600090152 0.001076282017893393 0.0021711890509665596 0.008613946220274891 0.001062110286266113
1.0002163298054407 0.0010768304889919457 0.005730421883125886 0.008613953446053988 0.0010624767379788266
1.0008542996018663 0.001077378755074004 -0.005639920504582154 0.008613960658071166 0.0010628422039396705
