wv flux sim_flux error best_fit_flux
2.870821137400157 0.02310492102760132 0.02556464839848726 0.0021579281220312505 0.023645513551565488
2.87262032634343 0.023375911719485082 0.023884868070372538 0.0021599838370450113 0.02403951645982446
2.874419515286703 0.023662422938587342 0.02227691951886808 0.0021622636802831213 0.024331845013544278
2.8762186907490643 0.023970983867163898 0.017823071360410784 0.0021647301717412594 0.0246445923793932
2.8780178654398654 0.024081286953935965 0.02503025330086765 0.002165590358269153 0.02477094421064507
2.879817026158353 0.024206027405062357 0.024336364267625196 0.0021665579707175545 0.024905554818767245
2.881616186876841 0.024669632364536672 0.02535143561818383 0.002170258620631984 0.025357114389486603
2.8834153475953284 0.025137044458780067 0.023641070102839865 0.002173977210960851 0.025815544874308788
2.8852145066312045 0.025383657714741943 0.028052938810121185 0.0021759261158856963 0.026067325830864935
2.8870136532376316 0.025431001090385277 0.023606175437899682 0.0021762826604974075 0.02613284001267995
2.8888127973903783 0.025501984453069747 0.029048478142819717 0.002176826891017505 0.026213971229243224
2.890611929884966 0.025806987931474394 0.026414914024188097 0.002179252851385379 0.02651142371976809
2.892411062379554 0.02607651612990641 0.029212508602318422 0.0021813977045509973 0.026782550239890384
2.894210194874142 0.026015314307512763 0.028215072424570074 0.002180886546702032 0.026755737698032998
2.8960093233733524 0.025985680873889232 0.03071631381084692 0.0021806177944282035 0.026763038478687978
2.897808441756322 0.026462565730906537 0.027939396623036617 0.0021844069860837007 0.02722224527279533
2.8996075601392923 0.027020897579648387 0.02468657466363313 0.0021888266809710704 0.02774123424317753
2.9014066785222625 0.02733478235210004 0.029344457027028002 0.0021912884266913155 0.02803667863110035
2.9032057913686367 0.027503305186207427 0.027145742661690966 0.0021926181167571603 0.028204338517826784
2.9050048956402104 0.027389023432128356 0.02962329279078422 0.002191708465955728 0.02812511066010413
2.906803968378164 0.02706671172949023 0.026089023319101685 0.0021891273355830855 0.027870063880443652
2.9086030020960756 0.02713638204531876 0.025749684159643745 0.0021896722574091024 0.027953539930210144
2.9104020901923087 0.02757005984540484 0.02475470598772624 0.002193098705772763 0.028355791847604343
2.9122012323491715 0.028080701020601145 0.02703587870269502 0.0021971172428719523 0.028844051256182453
2.914000337752343 0.02851586245691545 0.02808461642372139 0.002200529265047139 0.02926175567143798
2.9157994138017878 0.028855963908800106 0.02839271458039427 0.00220319506031564 0.029588539086700588
2.9175984812361415 0.02902449245860625 0.02983839975413541 0.0022045167072571345 0.029764634002806063
2.9193975431748536 0.028907035285312382 0.02358802349987834 0.0022035703275322177 0.029682902797763117
