wv flux sim_flux error best_fit_flux
1.6606869209722133 0.0045829808768863434 0.014000884862647096 0.008696948156725394 0.004451917031932137
1.6617570224752667 0.0045118157089353225 0.004840764025023252 0.00869772129057077 0.0044806383146802605
1.6628271665291654 0.004544994291391078 -0.0035562563652881043 0.008698495032360844 0.00451316639638402
1.663897323078947 0.004578202864285277 -0.0008067705872390916 0.008699268649311854 0.004545704083512984
1.6649674535602577 0.004613045675737302 0.010538001704546631 0.008700074705906898 0.004579890437480483
1.666037580967183 0.004686727077042098 -0.010833199656337817 0.008701854071656029 0.004653108363951483
1.667107699943849 0.0047124996867959805 0.0027774929367612613 0.008702434761152109 0.00467892603489741
1.6681778131129585 0.0047379564968942104 0.010482395472277417 0.008703016338317415 0.004704467211465623
1.6692478971429703 0.004763457548362704 0.003121955953867806 0.008703598548625917 0.0047300889450714615
1.6703179975323934 0.0047890894761453895 0.014337276608553658 0.008704183517277102 0.00475587743777917
1.671388136608377 0.004814961369242949 -0.005775555365996423 0.008704773893163601 0.004781940269548099
1.6724582595959272 0.00484105202979766 0.010589178681170553 0.00870537029903883 0.004808258226704193
1.6735283610989806 0.004861360241737142 0.0008046188694464124 0.00870582527180561 0.004828870677427552
1.674598462602034 0.004869340132299808 -0.002091253857105654 0.00870598431272864 0.004837459743479129
1.6756685641050877 0.004832631827907379 0.005213647695163059 0.008705040483537615 0.00480247517410353
1.6767386595774716 0.004789794213329582 -0.005086254782444619 0.008703953984966616 0.004761403635820451
1.6778087523439327 0.004746862674529783 0.00018127918418775653 0.008702866889893059 0.004720125047990711
1.6788788164099615 0.004703898952662546 0.013267205717790158 0.008701779690908927 0.004678698854038644
1.6799488742314803 0.004660723567279142 -0.004904271331766052 0.00870068960767828 0.004636946179812329
1.6810189927899903 0.004608706420506276 0.0030782733209615124 0.008699381514373198 0.004586279466503579
1.6820891112653154 0.004556773390879772 -0.000837729075297348 0.008698077870827244 0.004535576354414292
1.683159195295327 0.00450515696284292 0.0006981745774434001 0.008696780017139681 0.004485068347086519
1.6842292774535965 0.004468060929856718 0.01919130533668735 0.008695835062330265 0.004448759793968386
1.6852993527473012 0.004465497308539512 0.010889758667036228 0.008695740848311848 0.004446452122113635
1.6863694159768206 0.004464235102531096 -0.0007170913646621811 0.008695672327211364 0.00444543509458328
1.6874394563267239 0.004462900983090215 0.013428596308891375 0.008695601924790424 0.004444359268319937
1.6885095228875746 0.004461342310902363 0.006880630128502173 0.008695525954156007 0.004443073497998397
1.6895796182815594 0.00446040786014419 -0.005361565200066561 0.008695464660258402 0.004442423516555556
1.690649690865246 0.004463755635387515 -0.0077174329529322155 0.008695508925139546 0.0044460514397777545
1.6917197486867648 0.004466959011693451 0.013868933512443287 0.008695548815706042 0.004449549300134347
1.6927898065082834 0.004470378059699728 0.0020621453145374287 0.008695587375639628 0.004453269108150112
1.693859864329802 0.004508888478770044 -0.00960900734520536 0.008696481362530664 0.004491109097928733
1.6949299145595464 0.004594486010913802 0.01258910684943915 0.008698527203515782 0.004574895575767839
1.6959999636451861 0.0046808466838510554 0.00345870428166506 0.008700580887728744 0.004659647478984345
1.697069977789269 0.0047683917707308 -0.0021935371887634846 0.008702661441868277 0.00474579643147236
1.6981400002798244 0.0048568763073214335 0.00519236097936851 0.008704772742965636 0.004833100001664338
1.6992100782020083 0.004892951481901275 0.004367116128667915 0.008705623454114075 0.004868766642647045
1.700280146289102 0.004777600019637988 -0.004891666962919357 0.008702756961198672 0.004753837535003499
1.7013501866390053 0.0047008549218506114 0.0032415087772115526 0.008700866270684683 0.004675953452185752
1.7024202235584391 0.004634948631186993 0.005088683583152337 0.008699231691850927 0.004611437725221086
1.7034902551727487 0.004588249223835447 -0.0018315698099480573 0.008698044851316918 0.004568235330311544
1.7045602867870582 0.004660824210172933 -0.0036705333470513158 0.00869977706110846 0.004642049529584496
1.7056303184013677 0.0047607208009216185 0.006403780955609817 0.008702184740118232 0.004743299676863817
1.7067003214280554 0.004706523552666255 0.008259380144218642 0.008700807777714826 0.004693046111669742
1.7077703093665355 0.004653547347706022 0.0023713183629210243 0.008699440833259799 0.004640906557498916
1.70884034739458 0.004862474586955718 0.018054541548330055 0.008704466327893715 0.00484279398831031
1.709910399110132 0.005201057693439273 -0.004156648826746195 0.008712627093125602 0.005172490538417904
1.7109804164011169 0.005438912389255688 -0.004839865567681115 0.008718354676768753 0.005403535645435654
