wv flux sim_flux error best_fit_flux
0.6024954888205943 0.0020940166285568374 0.0014886241000072837 0.00138877622415305 3.624365856127142e-05
0.6798774834927327 0.001058991553636533 0.0010876792690487113 0.0013949618305829315 3.2834231374720664e-05
0.6860332854009485 0.0011752449452848682 0.00200431756412122 0.0013961212213511134 3.442470115991347e-05
0.6923358270925476 0.001272744545841501 0.0028809088754200114 0.0013970789032344423 3.558912427931374e-05
0.6988053151311685 0.0013075894356957916 0.001016057706324521 0.0013973836709568433 3.615759856350576e-05
0.7054351170328494 0.0013072612954633841 0.00413001031555106 0.0013973247037175457 3.6716006211033334e-05
0.7122254455746909 0.0013376299406763347 0.0004584836210727955 0.001397584950234924 3.739333140736407e-05
0.7191798349391124 0.0013444415957106646 0.0016544089252658956 0.0013976006961408233 3.672946685226069e-05
0.7263172675803488 0.0013248148078130102 0.000925372514748668 0.0013973374421752819 3.541834634805405e-05
0.7336442399236287 0.0014325984641247657 0.001660666004009544 0.0013983567347981422 3.76138288532908e-05
0.7411476866192758 0.0017074978840437576 0.0008020776995947739 0.0014010405445105362 4.299300247512871e-05
0.74885536987851 0.0020058541782625515 0.00020064560572091304 0.0014039232741651358 4.758008711722515e-05
0.7567638769608438 0.0022380910571337636 0.003265044691564487 0.0014061164586551924 5.0541459479633665e-05
0.7648753543529766 0.0024348580932414075 0.0019405777122390071 0.001407944786809807 5.303851081468041e-05
0.7732105969224792 0.0025549497729978575 0.004049437385079178 0.0014090026473305615 5.5247891519486566e-05
0.7817620224044457 0.0026285699137988507 0.0016190436475057722 0.0014095946289301043 5.791978414965085e-05
0.7905437278998475 0.0027402682502900844 0.003035831578176237 0.0014105507974064189 6.171266025855088e-05
0.7995682990835928 0.0028822796073607387 0.00535235913529003 0.0014117878422276245 6.615230806374555e-05
0.8088270674333922 0.0029942646258373255 -0.00041651473579273337 0.0014127228369992723 7.030799645093881e-05
0.8183418088138193 0.003027592974756796 0.0037315914297168175 0.0014128925082158687 7.401215862780872e-05
0.8281213710495698 0.0030501861073865466 0.0018343670253947789 0.0014129532630748128 7.767765740563523e-05
0.8381632252130756 0.00314384533137733 0.0009228704554710165 0.0014136831410667945 8.300474526036063e-05
0.8484769844805841 0.0032681236117000204 0.004754583078092951 0.001414683962136653 9.199182043353286e-05
0.8590716213638419 0.003410068746067382 0.00518371770525584 0.0014158318849339024 0.00010571384869904806
0.8699550721065319 0.003568154158663996 0.008683010606994102 0.0014171143850824383 0.00012368224819394943
0.8811345691434173 0.00368643450694965 0.004846200155692741 0.001418006349598221 0.00014554606812573962
0.8926164059756965 0.0038143508589880823 0.0033834119949930673 0.0014189758936324014 0.00018778188822789294
0.904406016120264 0.0039250893632754285 0.005164312002421388 0.0014197635894203236 0.0003056415178268294
0.9165078232919142 0.004141346389599282 0.006298029294798365 0.0014214767206431763 0.0005693362329339092
0.9289255380224837 0.004650384957213492 0.0034149867917000953 0.0014257704312081556 0.0009667910527941499
0.9416800844295095 0.005492182200128461 0.0044269292438520735 0.0014329373176584772 0.0015163287572870622
0.954757922890753 0.006410847556018118 0.004499644227054801 0.0014406555208410228 0.002108309840721391
0.9681655972814562 0.00699700701417986 0.008528561530930017 0.0014453178093893522 0.0025111444150488714
0.9819158207688717 0.007717199748693085 0.0073628005547729004 0.0014509867967045216 0.0032151474527032644
0.9959981927370158 0.00984418412143912 0.009796281343356032 0.0014684330241103221 0.005466279804966233
1.0104222177520512 0.013705809754732508 0.012695900364554183 0.0014997810276645965 0.009623767735230564
1.0251871827790946 0.018074247170309414 0.02126501296168804 0.0015341377367793759 0.014372107849776246
1.0402862726990512 0.022463470841489426 0.020081632303629075 0.0015675327377307618 0.01903929004699928
1.0557198281924247 0.026664078393400282 0.03018523585334095 0.001598421292050156 0.02332947336477708
1.0714898376307211 0.03092669274944507 0.034263565167243604 0.001628921722861805 0.027683065491344357
1.0875877163842513 0.034033220489120046 0.03301236791566335 0.0016500657890353128 0.030989031372506495
1.104006533920936 0.03586298816349464 0.037939661038101806 0.0016613571842856803 0.032940935562185976
1.1207395248796759 0.03932886914607388 0.03893373374294545 0.0016841738061544322 0.03652199763267522
1.1377781502879116 0.04361846008798584 0.04254680270155331 0.0017120952865232238 0.041016616187171416
1.1551158212859407 0.04793523951137103 0.04786088182065322 0.0017392685226307984 0.0454614650526851
1.1727403237610945 0.05434654733303415 0.05189855505565461 0.0017797506940832241 0.05209191241300308
1.190638059814936 0.059691568386993236 0.06077660109852279 0.0018119382909968095 0.057768086856479495
1.208795814444236 0.06275804221144324 0.060493832419279275 0.001828444923516138 0.06095595407134256
1.2272038274968164 0.0684472789286529 0.06863971643725732 0.0018612380782250747 0.06673243145564871
1.2458459059263047 0.07590859418994556 0.07667507390805868 0.001904127009274542 0.0743074548900673
1.2647046149609256 0.07906735604797259 0.08034010856238731 0.001919674342956917 0.07743483463367744
1.2837703169412418 0.07906422331511094 0.07690194882867485 0.001915965819322715 0.0772868693964305
1.3030203614670928 0.08005335862763711 0.08131256812564504 0.0019184379339253 0.07828248156464021
1.3224455259176782 0.08067131401627498 0.08005055160524165 0.0019186867702704997 0.07915643279389059
1.3420237208724042 0.07987589191535498 0.08353501705311729 0.001910577530599837 0.07860042934679502
1.3617432290662455 0.07851384691837895 0.0790531240231759 0.001899402214863871 0.07741323577235153
1.3815854704877728 0.07355590418067326 0.073707596682256 0.0018671794919678539 0.07274640118570329
1.4015354314822852 0.06438812686351043 0.06935867109130645 0.001809590522211887 0.06375987535667249
1.4215790403804203 0.05815055696404414 0.057431348499067426 0.0017691751423420082 0.057417058934136136
1.4416998638203056 0.06102360658878518 0.05864555510185989 0.001783984031856364 0.06005099933163136
1.4618841077787084 0.07024002801993348 0.0707355563539738 0.0018359825761515122 0.06935239697774252
1.48211848098785 0.07383267304548591 0.07447876447766401 0.001853899682734507 0.07335485131924017
1.502388965910429 0.06962806175397356 0.06796382308818726 0.0018265923937850223 0.06928073150266742
1.522683417390884 0.06754414785327148 0.06374695882529609 0.0018117794402630534 0.06698241213258797
1.5429900557396328 0.0718591730187649 0.07110058201799377 0.0018337553068763614 0.07130652953318406
1.5632975284691646 0.08145861311111585 0.08138803778099243 0.001884464649370491 0.08094497483324084
1.5835958392856337 0.09737032932775068 0.09774744511855545 0.0019678457760375695 0.09680375424271119
1.6038747981452106 0.10750682072685389 0.10461412137167785 0.002017958370499471 0.10724087867982796
1.624125605649303 0.10353693966405214 0.10085143251244211 0.001993698755640938 0.10364817914335014
1.6443401332022933 0.09284102535651445 0.09281637146455166 0.0019341431035708185 0.09312948220218317
1.6645096901720602 0.08477639349988245 0.08657052455260379 0.0018879728774210593 0.08485547583736765
1.6846280471972848 0.09084515869280639 0.09291268042570858 0.0019173747743403391 0.0904160132270726
1.70468907000548 0.10999317343089617 0.11311108107371308 0.0020135493494700418 0.10935301196198507
1.724685462473476 0.1286675575867655 0.13041590978150575 0.002103190454122953 0.12790568826131518
1.7446131940256195 0.14233536368015104 0.13977053095183165 0.0021656867379253298 0.14149306727094216
1.7644671558989597 0.14978139141479951 0.15024978720403376 0.0021971903474056792 0.14898032190683075
1.7842419061924712 0.15463487130001227 0.15458563641790188 0.0022161251320241947 0.1537475746288104
1.803935659492312 0.16015486360370595 0.15918520389696247 0.0022381224341196347 0.15913575832686405
1.8235424368753346 0.1660461842441526 0.16825296434348747 0.0022615602970509894 0.16493246885358123
1.8430615360990812 0.17186081584763027 0.17356083807719244 0.002284404150102979 0.17067719494963735
1.862488638859403 0.17606681476306912 0.1735609735831782 0.0022997443221040824 0.17487878136959498
1.8818222487451635 0.1778393509723923 0.1802471667053622 0.0023040356028974245 0.17672683663853503
1.9010600597705933 0.17806646571267135 0.17713488128179275 0.0023014246456558992 0.17705880889867837
1.9202005976983825 0.1784667785405963 0.17923628847656645 0.0022995395536671666 0.17743947962101617
1.9392416443150753 0.18428292841141342 0.18276162849983713 0.002321821211084258 0.1830119386793475
1.9581833135000246 0.19524028519871695 0.1958423374715564 0.002366523707758177 0.19372703931871452
1.9770226975996716 0.20345347763601412 0.20344694052100695 0.002398603324230311 0.20192679813175354
1.995761500765532 0.2046267274828294 0.19942013194686944 0.0023999167527999944 0.20322529004123327
2.0143957914273765 0.20118273098849096 0.19972205463877798 0.002381363263636829 0.1998939350747125
2.032928379962473 0.19988973348771386 0.20076798679511904 0.0023722581015574924 0.1986060924201055
2.051358218685731 0.2028839181027815 0.20617522274741565 0.002381672308002918 0.2015454606684964
2.0696832675906767 0.20834582406232383 0.20948358336847664 0.0024050831556405496 0.2069071619742897
