wv flux sim_flux error best_fit_flux
0.6024954888205943 0.006450061192792112 0.009122211362883628 0.001432419667444406 0.002820810960018965
0.6069110001174575 0.004834195282161112 0.00596063957949621 0.0014384693368779883 0.0032732032854872585
0.6114138195510883 0.005414991719489839 0.005099928818948925 0.0014444452782012532 0.0037215330131178414
0.6160082542888619 0.005895252973995096 0.004404189661845997 0.0014492865600976236 0.004093465030003194
0.6207060229416635 0.006541117536308889 0.004681316332763183 0.001455803578172911 0.00461916215479536
0.6255136961328447 0.007556972726165123 0.007112400506381005 0.0014661042736551389 0.005468595135025186
0.6304230619844057 0.00851431937771613 0.008093899980816032 0.0014756833890231086 0.006284623987849966
0.635438327589194 0.00896457960379067 0.007874542596245447 0.0014799830296928715 0.006671430095677627
0.6405637793507409 0.009022335268337737 0.009931883587863427 0.001480240987796963 0.006712495627340653
0.6458036706502773 0.009418201692375484 0.005922415175266302 0.0014839064616223416 0.007053733168572597
0.6511621496987382 0.010604774107539907 0.01133666361733401 0.0014954706586439142 0.00810798425585305
0.6566433617365964 0.012145057746108603 0.012833575743152631 0.001510351196661633 0.009473727551811886
0.6622514729790379 0.01355006081171213 0.012792714702181596 0.0015236660165104104 0.010711235694846322
0.6679905160063571 0.014617493650008874 0.013235444004204459 0.0015334996617426173 0.01158035342314968
0.6738645135535137 0.015618409525508536 0.013898052007848235 0.0015424869876522977 0.012313199861451168
0.6798774834927327 0.01788862139647402 0.019734906611824816 0.0015633987599674888 0.014286897562012173
0.6860332854009485 0.021340085051777088 0.023562865623178424 0.0015949072243485504 0.017504967236581525
0.6923358270925476 0.024043965588386257 0.021451494347718227 0.0016188247508129865 0.020058398049839374
0.6988053151311685 0.025232637349402644 0.02670291800140037 0.0016285979194313968 0.021153948949715676
0.7054351170328494 0.02639123369934392 0.022975728925304174 0.0016379553438090292 0.022153128617255314
0.7122254455746909 0.029125089253746055 0.030973259721228958 0.0016610753817165164 0.024646551575605108
0.7191798349391124 0.033355983057893716 0.034000624860892614 0.001696581803612005 0.028660782349436455
0.7263172675803488 0.03814084027085339 0.03700591217635743 0.0017358527579566338 0.03337580779775534
0.7336442399236287 0.04126735789510888 0.04217473792292413 0.0017604040117761323 0.036556152430081035
0.7411476866192758 0.042214580036617065 0.04024574425207373 0.0017666539774369413 0.037482788019974914
0.74885536987851 0.04316668224367943 0.04458847940875163 0.001772926442886136 0.03835217442893243
0.7567638769608438 0.0450085906614602 0.048006475442222196 0.001786308021726133 0.040135503515024554
0.7648753543529766 0.04716888449320423 0.048774610919975675 0.0018020209600679098 0.04225956508236428
0.7732105969224792 0.048427975234651574 0.049568821498676176 0.0018103154147664613 0.043502881847232375
0.7817620224044457 0.0490905066935862 0.05361600401789931 0.0018138039206635473 0.04414757955943395
0.7905437278998475 0.04992413300795743 0.045334852998916625 0.0018186089118071612 0.04495978374138394
0.7995682990835928 0.05054903220077634 0.04796167697269576 0.001821884045424382 0.04564892194222467
0.8088270674333922 0.04771400476983424 0.047281144219608634 0.0017981915517601933 0.042991902027619586
0.8183418088138193 0.04255887625886146 0.04516506592338911 0.0017560161650687432 0.037786629032749916
0.8281213710495698 0.0394550230685822 0.042310836633174725 0.0017297290269456978 0.034484543044552736
0.8381632252130756 0.040942250808572465 0.040385625838934285 0.0017397843861252599 0.03582285718451765
0.8484769844805841 0.048485899937034095 0.04857924144727676 0.0017967412436860452 0.04339171696928263
0.8590716213638419 0.05540454306399001 0.05367885641866089 0.001846959406465647 0.050515704786380684
0.8699550721065319 0.05577410519064765 0.05373306257763804 0.001847305424174121 0.05094144701261673
0.8811345691434173 0.05355197323908815 0.05015061088843099 0.001828346139585858 0.04854890408751289
0.8926164059756965 0.05611992139920732 0.055140819532656246 0.0018449762687900724 0.05083323152381978
0.904406016120264 0.063679509983518 0.0636363476336984 0.0018968623417947067 0.05811104782891739
0.9165078232919142 0.07744918787033049 0.07883512038860796 0.0019896867073041016 0.07171477340879033
0.9289255380224837 0.0950721835137143 0.0981128884583054 0.0021035933093002 0.08970138967745209
0.9416800844295095 0.10261539161642416 0.10654591541808547 0.0021480959012297675 0.09771659703086935
0.954757922890753 0.09843516968966619 0.09792679663327207 0.0021173224769540887 0.09346771636005886
0.9681655972814562 0.09379193611062316 0.0953660855186167 0.0020832881014925366 0.08836078976682223
0.9819158207688717 0.10447359861714868 0.1031958997335238 0.0021465486153422297 0.09858581337997939
0.9959981927370158 0.13412377816502338 0.1348062267461654 0.002320877732102001 0.12845798831519517
1.0104222177520512 0.16720096384165825 0.16848129852541166 0.0025026612745494667 0.1622078361744892
1.0251871827790946 0.19404520514358523 0.19523190447325328 0.0026405790588027223 0.1896585213964386
1.0402862726990512 0.21591583431860054 0.21790507250867183 0.0027467776279180914 0.21201928549430268
1.0557198281924247 0.23825868505473796 0.24174981098427442 0.0028514905184156497 0.23482205785556662
1.0714898376307211 0.2623932205746025 0.26482693924183526 0.0029612632388611028 0.25948803079546245
1.0875877163842513 0.28492750935485034 0.27730871786319156 0.0030597758638411547 0.28259077641809544
1.104006533920936 0.3026677886823746 0.3003838852616702 0.0031330485294705493 0.3006293516775781
1.1207395248796759 0.32161996822802297 0.32354191751950634 0.0032097576777320685 0.3194680118888639
1.1377781502879116 0.3508663682768268 0.3496019979518841 0.003330196258182959 0.3488993659727836
1.1551158212859407 0.3801559147505132 0.3769544440200881 0.0034471375912108713 0.3792635680426771
1.1727403237610945 0.3959186651381776 0.39159777404575397 0.0035032237329624787 0.3958913435459566
1.190638059814936 0.409307478486064 0.4121034907985745 0.0035482717845137838 0.40927547994607316
1.208795814444236 0.4322050897128321 0.4337383565294733 0.0036319712601780648 0.4322278468625666
1.2272038274968164 0.45539709985946886 0.4573817677199842 0.003714857653164766 0.4559786515378643
1.2458459059263047 0.4739379454861138 0.4799772889691546 0.0037770665273297623 0.4745821260367933
1.2647046149609256 0.5014163888185406 0.49845544351178517 0.003873241003420509 0.5014261005681141
1.2837703169412418 0.5445667899606716 0.5463916596061569 0.004027543959881649 0.5447717692636085
1.3030203614670928 0.6032704359238986 0.5987619264485524 0.004236378007028495 0.6034068248534386
1.3224455259176782 0.6877032832373984 0.6915466597469916 0.004533878604574997 0.6860650160811953
1.3420237208724042 0.7787959013415555 0.7793768738303478 0.004845945487919757 0.7747929479599444
1.3617432290662455 0.8484158189959421 0.8453578676833209 0.005074532747486465 0.8426054914301083
1.3815854704877728 0.9232504392716134 0.9185023460570314 0.005316181665484824 0.9165668117576611
1.4015354314822852 1.0444826366555564 1.0464382318733003 0.005710402798383903 1.0405962898885646
1.4215790403804203 1.114660826590119 1.1129361867694225 0.005927273837941611 1.1159461724288846
1.4416998638203056 1.1323775052306335 1.1385356507806148 0.005969278627734866 1.1354151615427412
1.4618841077787084 1.166581891392337 1.172819263268325 0.006068853093112724 1.17159710468843
1.48211848098785 1.172873338883624 1.170791391034284 0.006077053490323485 1.1828488088886628
1.502388965910429 1.1330543642554054 1.137738356351306 0.005934014666670645 1.146981599927131
1.522683417390884 1.1233640208742783 1.1145660511830748 0.00588993912526203 1.1378030315858711
1.5429900557396328 1.1735626889024002 1.1735412279497897 0.006042350468694912 1.188325612516003
1.5632975284691646 1.2187500046735673 1.2130806271685215 0.006177089369149523 1.234818416973191
1.5835958392856337 1.2341267307721853 1.2262259945702265 0.0062148264726078675 1.251261120642434
1.6038747981452106 1.2365098306561477 1.2315180819090379 0.0062110465325163795 1.2538710457300728
1.624125605649303 1.23189822831357 1.2452248624910034 0.006186415726604528 1.2487506076834958
1.6443401332022933 1.2238440358583773 1.2192931119221506 0.0061511396885671615 1.2407224424795142
1.6645096901720602 1.2081739093933381 1.209958868817681 0.00609172142717518 1.2268795611227807
1.6846280471972848 1.166124203889454 1.1579188285310749 0.005946478701062478 1.1861174692525156
1.70468907000548 1.127196306485242 1.1241468174108513 0.005810751775372611 1.145820158150407
1.724685462473476 1.1377135190088958 1.1410530986442247 0.005837158799639094 1.1560687498298634
1.7446131940256195 1.1448588915496576 1.150449669221656 0.005852288062483895 1.1639911513832608
1.7644671558989597 1.1335110712967813 1.1394981373449613 0.0058071815689197314 1.151953330418783
1.7842419061924712 1.1162693851916046 1.1245852304522552 0.005743303142365236 1.1338056306527426
1.803935659492312 1.0910029610531613 1.0891177681563406 0.005653427223546798 1.108320620296291
1.8235424368753346 1.0781844074527807 1.0866747797928809 0.00560441789352513 1.096293570636297
1.8430615360990812 1.0858930009290888 1.0865542317211403 0.005623069874838101 1.1051499966827756
1.862488638859403 1.0979839997375467 1.0958421788501167 0.005656201152173213 1.117986578147626
1.8818222487451635 1.1002130373129433 1.1067184989062453 0.005657015635648482 1.120288506360815
1.9010600597705933 1.098480602307994 1.095641092371295 0.005645088857677426 1.1183019189231613
1.9202005976983825 1.0972162484762493 1.095321361999107 0.005634924688431515 1.116829998862913
1.9392416443150753 1.0965459771782011 1.0877528218211627 0.005626909172885428 1.1158918480684177
1.9581833135000246 1.0942037081154647 1.0931110415727514 0.0056135132034101 1.1134684505892871
1.9770226975996716 1.0935299601986894 1.086283775264785 0.0056053698267538666 1.1132844176971148
1.995761500765532 1.097884740065401 1.0908916089706944 0.005613101009384089 1.118389391412068
2.0143957914273765 1.1010043165326675 1.09313164186595 0.005616890710452779 1.1219001651172689
2.032928379962473 1.0998599992409885 1.0921847352800418 0.005606940078748365 1.121053456171097
2.051358218685731 1.0866566307192667 1.0861916309928212 0.005557355764770798 1.1080066615992237
2.0696832675906767 1.0752889559214849 1.0801399110775265 0.005522013477046065 1.096568716179066
2.087905942681301 1.0770579339451776 1.069208750667086 0.005530236929337425 1.0983397537685762
2.106026115143801 1.0819509680437724 1.0873861540795031 0.005548708239010108 1.102951598577969
2.1240418389552427 1.0820440027781322 1.087197369049367 0.0055513649823338345 1.1027802907490494
2.1419552292740134 1.0726883523289132 1.0787843769514247 0.005522792803745098 1.0931154895091364
2.159767139031436 1.0568097831881291 1.0550245499918962 0.005472478318756147 1.0771078036886954
2.1774776251839576 1.045690139873382 1.0529612548812546 0.005437645679766405 1.0659775967935448
2.19508556156567 1.0430223335219457 1.0312531061841128 0.0054299753025343475 1.0626338620039264
2.2125931264332297 1.0461176185967285 1.048586411318242 0.005441438614719442 1.0644239828127873
2.2300012929932276 1.0482412027509305 1.0482769427226573 0.005449613134750721 1.0655030289232832
2.2473102941785776 1.0480408579062375 1.049479018468021 0.0054501832028009435 1.0650926973308112
2.2645208970082105 1.0369845702128497 1.0262574823310637 0.005414689252248232 1.053824550545639
2.2816341921219743 1.0097846579744987 1.0165671038387376 0.005325020417521843 1.0259114557222486
2.298650096643734 0.9888815864008662 0.9762606635357608 0.0052560272620546305 1.004466013304548
2.315569618251327 0.997032703711663 1.000259234287893 0.005284625557456027 1.0134792469072547
2.3323939660540756 1.0082082357456121 1.0124569140504176 0.0053231626465301786 1.0260655011338886
2.3491243923001606 1.0071831910345463 1.0056839007403189 0.005320625407671702 1.0258008338730995
2.3657615906609704 1.0058796954234952 1.0035968848566703 0.005317290909465632 1.024740585320821
