P(z) z
1482.370414908492 0.01
1426.8072583251346 0.0201
1443.3157067430757 0.030301
1441.437141728032 0.04060401
1434.2995223980831 0.0510100501
1320.8283790832347 0.061520150601
1296.274385904454 0.07213535210701
1262.7401733018507 0.0828567056280801
1239.9176432830152 0.0936852726843609
1359.190158791399 0.10462212541120451
1348.4499157162702 0.11566834666531656
1338.4926047656545 0.12682503013196972
1294.2948392164535 0.13809328043328942
1155.6811274689696 0.1494742132376223
1134.6453538295889 0.16096895536999853
1142.0244375078469 0.1725786449236985
1137.9182290497552 0.1843044313729355
1130.9939874195595 0.19614747568666485
1158.4734371447696 0.2081089504435315
1174.9255165449015 0.22019003994796682
1142.8171210440382 0.23239194034744648
1105.5587832508536 0.24471585975092094
1142.508053634889 0.25716301834843014
1112.016847181732 0.2697346485319144
1046.9940766328273 0.2824319950172336
1027.7803478470473 0.29525631496740595
1066.783677172302 0.30820887811708003
1050.6349138253233 0.3212909668982508
1041.9505715973119 0.33450387656723335
1039.8397044178464 0.3478489153329057
1036.0026687688405 0.36132740448623474
1014.1102469181459 0.3749406785310971
991.9389955357336 0.38869008531640803
963.9083728130175 0.4025769861695721
936.409286208705 0.41660275603126784
896.9400852932714 0.4307687835915805
863.398296594581 0.4450764714274963
844.98051483571 0.45952723614177127
815.8056142273799 0.474122508503189
789.0344345790681 0.4888637335882209
749.125606732928 0.5037523709241031
708.4254060969262 0.5187898946333441
661.3009790581764 0.5339777935796776
616.0932880857135 0.5493175715154743
578.05023214717 0.5648107472306291
547.3534396090878 0.5804588547029353
510.5705872797556 0.5962634432499647
472.76315132933485 0.6122260776824644
431.10292747178494 0.6283483384592891
385.51947151835316 0.6446318218438819
338.83415099829205 0.6610781400623207
283.3427106650701 0.6776889214629439
234.0854948479837 0.6944658106775733
197.613453848323 0.711410468784349
171.55348234901916 0.7285245734721925
155.20025439674342 0.7458098192069144
148.19468092018968 0.7632679173989835
139.70263685844338 0.7809005965729733
130.17267868101192 0.798709602538703
111.16260417207106 0.8166966985640901
84.1142728053154 0.834863665549731
64.14273559037915 0.8532123022052284
49.5665227195702 0.8717444252272807
45.431186010011494 0.8904618694795535
47.35832103241318 0.9093664881743491
53.95126315865414 0.9284601530560925
58.11917670744457 0.9477447545866534
60.00628471108641 0.96722220213252
55.02230544704006 0.9868944241538452
48.10631138351428 1.0067633683953836
40.19452598378886 1.0268310020793374
37.170994303885 1.0470993121001309
35.428457643678136 1.067570305221132
34.20409709884152 1.0882460082733434
33.82380680181376 1.109128468356077
35.459442151299456 1.1302197530396376
38.19039976618566 1.151521950570034
42.82437066787509 1.1730371700757343
50.589451025891286 1.1947675417764916
56.36858291030924 1.2167152171942566
58.85404790255957 1.2388823693661992
59.72952780665859 1.2612711930598612
63.097848963105754 1.2838839049904598
73.25326595711677 1.3067227440403644
87.61054011969146 1.329789971480768
102.89559636490141 1.3530878711955756
117.04917709887073 1.3766187499075313
133.64681406956547 1.4003849374066066
152.59822709955012 1.4243887867806726
167.1231512726461 1.4486326746484792
181.08610545928235 1.473119001394964
194.09623126103503 1.4978501914089137
210.92198924479328 1.5228286933230029
224.44397333891396 1.548056980256233
235.46662482162574 1.5735375500587954
253.44280409835056 1.5992729255593834
278.510527860832 1.6252656548149773
298.75978037637225 1.651518311363127
312.4649727751074 1.6780334944767583
321.5853741544827 1.7048138294215258
331.6360677125014 1.731861967715741
343.49963040981885 1.7591805873928983
359.9009974776571 1.7867723932668274
378.36319643601865 1.8146401171994957
398.52705323382906 1.8427865183714907
414.50456032031434 1.8712143835552055
424.61872139823623 1.8999265273907575
434.36225250099926 1.928925792664665
446.8231801989518 1.9582150505913116
465.73246546220884 1.9877972010972247
490.9766284070598 2.0176751731081968
520.2116002939489 2.0478519248392786
548.709294377946 2.0783304440876713
573.1382583686247 2.109113748528548
593.5098586023684 2.140204886013833
614.7180055299903 2.1716069348739717
642.843769639014 2.203323004222711
673.8902955297077 2.2353562342649385
689.9547019266874 2.267709796607588
735.6600621459546 2.3003868945736636
784.098310507473 2.3333907635194002
823.163108686263 2.366724671154594
859.8038254355763 2.40039191786614
896.5390534286003 2.4343958370448013
938.9762360347428 2.4687397954152495
982.1548043287446 2.503427193369402
1019.7701441918834 2.5384614653030964
1055.6671904848035 2.573846079956127
1091.3225086845086 2.6095845407556886
1116.1622137222375 2.6456803861632454
1139.820976806604 2.682137190024878
1159.8039844764521 2.7189585619251266
1180.2918451746225 2.756148147544378
1209.224831403997 2.793709629019822
1229.512951814387 2.83164672531002
1251.941059678519 2.8699631925631204
1267.885112305622 2.9086628244887516
1285.071885117724 2.947749452733639
1306.5215414963207 2.987226947260975
1325.063142161978 3.027099216733585
1347.8444758628216 3.067370208900921
1363.3526283618053 3.10804391098993
1377.5223096133582 3.149124350099829
1393.990298765054 3.1906155936008274
1419.766320395672 3.2325217495368355
1425.286967436362 3.274846967032204
1433.218204939231 3.317595436702526
1426.6041435046839 3.360771391069551
1421.368690341604 3.4043791049802468
1399.921084113622 3.448422896030049
1382.2994857127037 3.49290712499035
1379.793308307051 3.5378361962402534
1365.259130454632 3.583214558202656
1345.3235735069657 3.6290467037846827
1315.8730257673271 3.6753371708225298
1289.1254553708586 3.722090542530755
1258.0539034348838 3.7693114479560625
1234.9228781350255 3.8170045624356232
1200.2409116480392 3.8651746080599794
1155.4193999182417 3.9138263541405793
1109.6872876069056 3.962964617681985
1076.6850763905913 4.012594263858805
1031.5843826612127 4.062720206497393
1002.998630535857 4.113347408562367
983.7738128294035 4.16448088264799
988.4671224379032 4.2161256914744705
993.7286533089442 4.268286948389215
990.4037925826176 4.320969817873107
984.9910382731633 4.3741795160518375
991.2715203968631 4.427921311212356
1022.9509508487675 4.48220052432448
1026.9707244555318 4.537022529567724
1016.8473057550615 4.592392754863401
1019.1356949061171 4.648316682412036
1043.3938161369292 4.7047998492361565
1098.3815988724555 4.761847847728518
