P(z) z
3402.821877224213 0.01
3387.452141195439 0.0201
3405.010552755165 0.030301
3418.743904542581 0.04060401
3425.634218953627 0.0510100501
3339.389695308525 0.061520150601
3304.700099365402 0.07213535210701
3245.492912614518 0.0828567056280801
3164.738674993128 0.0936852726843609
3201.348197649688 0.10462212541120451
3198.422157170307 0.11566834666531656
3196.906821588986 0.12682503013196972
3175.76662747797 0.13809328043328942
3118.225871363723 0.1494742132376223
3118.095627994154 0.16096895536999853
3132.551276455139 0.1725786449236985
3142.560057912015 0.1843044313729355
3148.315414648097 0.19614747568666485
3184.028214450253 0.2081089504435315
3204.328891148076 0.22019003994796682
3199.348735352137 0.23239194034744648
3197.15872547459 0.24471585975092094
3219.464626829614 0.25716301834843014
3205.512409633584 0.2697346485319144
3182.588972426023 0.2824319950172336
3182.064808813884 0.29525631496740595
3230.546507333718 0.30820887811708003
3236.020786977183 0.3212909668982508
3237.924027350503 0.33450387656723335
3244.279896370259 0.3478489153329057
3263.677194394 0.36132740448623474
3258.603721183566 0.3749406785310971
3245.138290807431 0.38869008531640803
3227.792330922509 0.4025769861695721
3208.205925685679 0.41660275603126784
3176.427386589488 0.4307687835915805
3144.314092197735 0.4450764714274963
3119.865996844077 0.45952723614177127
3078.069482012553 0.474122508503189
3033.393656403468 0.4888637335882209
2984.148853137585 0.5037523709241031
2934.355587893159 0.5187898946333441
2880.532662888176 0.5339777935796776
2822.765820276129 0.5493175715154743
2767.401280554036 0.5648107472306291
2714.844214019342 0.5804588547029353
2653.67427935157 0.5962634432499647
2598.528602693597 0.6122260776824644
2542.468902204806 0.6283483384592891
2480.16074279568 0.6446318218438819
2416.632180933711 0.6610781400623207
2344.428981294318 0.6776889214629439
2269.045915024083 0.6944658106775733
2197.23072737568 0.711410468784349
2126.989436728746 0.7285245734721925
2063.992054909547 0.7458098192069144
2003.635894458451 0.7632679173989835
1938.259352366862 0.7809005965729733
1877.462002301689 0.798709602538703
1806.85759346944 0.8166966985640901
1717.912702313315 0.834863665549731
1635.286268383483 0.8532123022052284
1552.714280032857 0.8717444252272807
1462.137522172939 0.8904618694795535
1372.990548509448 0.9093664881743491
1281.854854678489 0.9284601530560925
