P(z) z
3081.1767712611913 0.01
3026.667220499702 0.0201
3037.4274913959825 0.030301
3050.710099515395 0.04060401
3060.046866365899 0.0510100501
2874.0251865496166 0.061520150601
2827.517890277141 0.07213535210701
2734.2842462085996 0.0828567056280801
2681.5626870096 0.0936852726843609
2977.1946895833566 0.10462212541120451
2986.145768842616 0.11566834666531656
2982.9417220410396 0.12682503013196972
2920.871203220316 0.13809328043328942
2674.2951956513025 0.1494742132376223
2658.747598237103 0.16096895536999853
2700.0462380923636 0.1725786449236985
2714.920997327128 0.1843044313729355
2704.692420795463 0.19614747568666485
2726.176429651357 0.2081089504435315
2794.8343182863587 0.22019003994796682
2749.9744115105414 0.23239194034744648
2666.9437087657334 0.24471585975092094
2750.467791880709 0.25716301834843014
2715.9137291735196 0.2697346485319144
2658.1744463964283 0.2824319950172336
2720.513223529502 0.29525631496740595
2871.178570131268 0.30820887811708003
2856.193669691338 0.3212909668982508
2763.6088163209397 0.33450387656723335
2745.2786611875736 0.3478489153329057
2835.977643500773 0.36132740448623474
2843.59651589226 0.3749406785310971
2801.300050410522 0.38869008531640803
2756.356624127333 0.4025769861695721
2727.750949772273 0.41660275603126784
2624.0159467290423 0.4307687835915805
2617.2506565650533 0.4450764714274963
2678.597173927107 0.45952723614177127
2682.8910364043336 0.474122508503189
2790.3549398032037 0.4888637335882209
2743.6039507847927 0.5037523709241031
2699.0698983526418 0.5187898946333441
2670.3174418891304 0.5339777935796776
2617.437036185836 0.5493175715154743
2566.237809293602 0.5648107472306291
2546.314311886111 0.5804588547029353
2508.2251345486384 0.5962634432499647
2461.683483402913 0.6122260776824644
2400.6813446860347 0.6283483384592891
2351.2590521144084 0.6446318218438819
2295.0347675001117 0.6610781400623207
2209.1413759547377 0.6776889214629439
2137.3661209048455 0.6944658106775733
2090.3604843250587 0.711410468784349
2038.9475643304484 0.7285245734721925
1999.6580310350128 0.7458098192069144
1958.48956447102 0.7632679173989835
1919.103641418104 0.7809005965729733
1834.0235708206224 0.798709602538703
1759.1509602492547 0.8166966985640901
1655.3982834167039 0.834863665549731
1560.1280858456248 0.8532123022052284
1381.3544529013393 0.8717444252272807
1342.515789855083 0.8904618694795535
1328.6093596805065 0.9093664881743491
1337.7590544626655 0.9284601530560925
1312.3332822574837 0.9477447545866534
1228.7972531342452 0.96722220213252
1140.6449275164273 0.9868944241538452
1049.3344123750314 1.0067633683953836
958.8820570774925 1.0268310020793374
930.1210793087783 1.0470993121001309
890.2611186129311 1.067570305221132
828.1911650701762 1.0882460082733434
759.2572837491808 1.109128468356077
681.6239495635808 1.1302197530396376
615.6054526534166 1.151521950570034
543.7075812609684 1.1730371700757343
480.69130629262065 1.1947675417764916
447.23364215252985 1.2167152171942566
418.052845696095 1.2388823693661992
385.3694621456068 1.2612711930598612
349.02305667180246 1.2838839049904598
311.6646194497294 1.3067227440403644
272.9303618248714 1.329789971480768
229.08045540499467 1.3530878711955756
201.84950628375378 1.3766187499075313
180.5623874157898 1.4003849374066066
160.4578985991795 1.4243887867806726
144.72131282637022 1.4486326746484792
128.35247176460325 1.473119001394964
113.04879939810536 1.4978501914089137
99.42125089238925 1.5228286933230029
84.3409357402492 1.548056980256233
67.7028631596184 1.5735375500587954
