P(z) z
1321.5811057357575 0.01
1335.5601704385012 0.0201
1352.2954265614283 0.030301
1365.672651488099 0.04060401
1374.0987909371606 0.0510100501
1386.5807305033438 0.061520150601
1405.192029291638 0.07213535210701
1417.7551035559547 0.0828567056280801
1430.3135086475927 0.0936852726843609
1435.2702891875283 0.10462212541120451
1439.273903788137 0.11566834666531656
1441.655606518723 0.12682503013196972
1448.1363059182208 0.13809328043328942
1455.9983292894083 0.1494742132376223
1472.9158192276645 0.16096895536999853
1462.2486357553535 0.1725786449236985
1447.1492872403314 0.1843044313729355
1419.3988381510637 0.19614747568666485
1399.0644001054548 0.2081089504435315
1358.599820282849 0.22019003994796682
1324.638425807557 0.23239194034744648
1313.6585500048561 0.24471585975092094
1311.624815320734 0.25716301834843014
1307.5305794679507 0.2697346485319144
1302.2264729225708 0.2824319950172336
1273.6630145502097 0.29525631496740595
1237.027029143115 0.30820887811708003
1192.5824212177579 0.3212909668982508
1152.5334991043103 0.33450387656723335
1119.796265669123 0.3478489153329057
1085.8117132609357 0.36132740448623474
1057.3734613402555 0.3749406785310971
1027.7922040328262 0.38869008531640803
995.6758984508405 0.4025769861695721
959.027883434334 0.41660275603126784
918.6429593293192 0.4307687835915805
870.0378287099691 0.4450764714274963
821.0587397085835 0.45952723614177127
772.1936228345712 0.474122508503189
732.3390600337476 0.4888637335882209
701.4989616163168 0.5037523709241031
675.820006131414 0.5187898946333441
652.7898642229509 0.5339777935796776
628.8010164521279 0.5493175715154743
601.5495404588925 0.5648107472306291
573.006835954185 0.5804588547029353
541.3858625782426 0.5962634432499647
510.97397780921193 0.6122260776824644
482.19474852624137 0.6283483384592891
457.6057277164821 0.6446318218438819
433.9076804785133 0.6610781400623207
402.4138952738929 0.6776889214629439
364.80135280566424 0.6944658106775733
327.9513701666051 0.711410468784349
292.69540544377645 0.7285245734721925
253.34642594941263 0.7458098192069144
218.07022720592136 0.7632679173989835
188.92872967264603 0.7809005965729733
159.78162426111248 0.798709602538703
132.44751609439487 0.8166966985640901
109.72905442369098 0.834863665549731
94.55245128846582 0.8532123022052284
85.32830974956617 0.8717444252272807
72.54023961122624 0.8904618694795535
57.75110915296214 0.9093664881743491
46.199776491988736 0.9284601530560925
38.69698154824907 0.9477447545866534
35.810094189399194 0.96722220213252
33.99982751798039 0.9868944241538452
32.05555812074265 1.0067633683953836
28.925028425812766 1.0268310020793374
25.196301233014577 1.0470993121001309
22.514214494497303 1.067570305221132
21.56165706844376 1.0882460082733434
22.816632361716284 1.109128468356077
25.794936486687764 1.1302197530396376
29.3545974162366 1.151521950570034
33.247659073858834 1.1730371700757343
36.906739410731326 1.1947675417764916
40.41846098706996 1.2167152171942566
44.52226407304084 1.2388823693661992
50.61746546684893 1.2612711930598612
60.32028815601139 1.2838839049904598
72.16855128169482 1.3067227440403644
87.99290245489932 1.329789971480768
107.93416493835187 1.3530878711955756
131.7388086193518 1.3766187499075313
157.39655456493108 1.4003849374066066
182.99018714986735 1.4243887867806726
210.09125640196294 1.4486326746484792
237.64844057891423 1.473119001394964
261.75552345064466 1.4978501914089137
284.2069319435057 1.5228286933230029
307.0732233165491 1.548056980256233
329.41072061772036 1.5735375500587954
350.94164125271055 1.5992729255593834
373.5360619653318 1.6252656548149773
395.6586937270009 1.651518311363127
417.6971096029001 1.6780334944767583
435.9063696837092 1.7048138294215258
452.5817144044326 1.731861967715741
471.8447907178801 1.7591805873928983
489.82419496765635 1.7867723932668274
511.58635016898705 1.8146401171994957
531.6817405022389 1.8427865183714907
553.06041135607 1.8712143835552055
576.7453137493261 1.8999265273907575
600.6015605652818 1.928925792664665
631.1707622342897 1.9582150505913116
661.1020937919551 1.9877972010972247
696.0213042764283 2.0176751731081968
731.5907875701193 2.0478519248392786
773.8756328861956 2.0783304440876713
811.8944271563615 2.109113748528548
852.2192276821075 2.140204886013833
889.3804755764633 2.1716069348739717
928.3566685400876 2.203323004222711
965.8994417811874 2.2353562342649385
1003.2190320354166 2.267709796607588
1038.77288224883 2.3003868945736636
1075.8961836394647 2.3333907635194002
1109.8096319989954 2.366724671154594
1151.166687154244 2.40039191786614
1187.991133701098 2.4343958370448013
1226.918426961118 2.4687397954152495
1261.1954976657146 2.503427193369402
1291.5032217967125 2.5384614653030964
1322.150821328743 2.573846079956127
1351.6776837681443 2.6095845407556886
1384.4815456973506 2.6456803861632454
1415.8763346176333 2.682137190024878
1445.3665379227095 2.7189585619251266
1472.0941874530768 2.756148147544378
1502.584224343461 2.793709629019822
1523.665790289864 2.83164672531002
1547.7576437956093 2.8699631925631204
1563.2096009125517 2.9086628244887516
1575.4926292521086 2.947749452733639
1596.3479581879258 2.987226947260975
1614.3929959494 3.027099216733585
1643.5181293987612 3.067370208900921
1657.3128383556023 3.10804391098993
1660.8798928412507 3.149124350099829
1658.068250195224 3.1906155936008274
1654.9787407197214 3.2325217495368355
1630.0734610798534 3.274846967032204
1613.5513486680068 3.317595436702526
1584.5782988571355 3.360771391069551
1552.999397649806 3.4043791049802468
1511.1335523659616 3.448422896030049
1469.5359073680927 3.49290712499035
1432.329186085281 3.5378361962402534
1382.7034520098339 3.583214558202656
1326.591995511694 3.6290467037846827
1267.8885722446348 3.6753371708225298
1220.4404787068356 3.722090542530755
1179.2771828426678 3.7693114479560625
1143.1665031210923 3.8170045624356232
1106.3775422866154 3.8651746080599794
1103.2246501119462 3.9138263541405793
1099.5487556230837 3.962964617681985
1095.4928526799417 4.012594263858805
