P(z) z
3089.071795648991 0.01
3026.688941951331 0.0201
3083.356153285305 0.030301
3097.403136476006 0.04060401
3099.035007033871 0.0510100501
3017.290077285826 0.061520150601
3015.151297105082 0.07213535210701
2886.454944398524 0.0828567056280801
2792.708236968107 0.0936852726843609
2915.99527912288 0.10462212541120451
2904.977592957501 0.11566834666531656
2887.152735519707 0.12682503013196972
2810.397252936668 0.13809328043328942
2689.149871582704 0.1494742132376223
2710.569861649035 0.16096895536999853
2728.054057549024 0.1725786449236985
2723.11965218503 0.1843044313729355
2715.126012658939 0.19614747568666485
2761.447312560863 0.2081089504435315
2802.137639752489 0.22019003994796682
2745.96184989581 0.23239194034744648
2650.420166894121 0.24471585975092094
2715.979701594626 0.25716301834843014
2632.001033088767 0.2697346485319144
2506.905778333463 0.2824319950172336
2485.878953928048 0.29525631496740595
2570.844785958784 0.30820887811708003
2527.672428246521 0.3212909668982508
2487.561235924086 0.33450387656723335
2485.825996464351 0.3478489153329057
2510.426733735976 0.36132740448623474
2497.970468873005 0.3749406785310971
2468.052985534082 0.38869008531640803
2425.769926681148 0.4025769861695721
2373.891614494113 0.41660275603126784
2283.195421756193 0.4307687835915805
2218.243893136035 0.4450764714274963
2181.773840181975 0.45952723614177127
2119.09486649456 0.474122508503189
2093.820614275146 0.4888637335882209
2026.076691209497 0.5037523709241031
1957.427259315677 0.5187898946333441
1883.379970302064 0.5339777935796776
1799.830939290412 0.5493175715154743
1723.16901332447 0.5648107472306291
1657.628553943748 0.5804588547029353
1581.184254716236 0.5962634432499647
1515.374991511353 0.6122260776824644
1443.412606062162 0.6283483384592891
1372.173255225548 0.6446318218438819
1297.638863143913 0.6610781400623207
1200.258816916773 0.6776889214629439
1099.067129604142 0.6944658106775733
1011.227394706107 0.711410468784349
930.440005174017 0.7285245734721925
863.2312596151144 0.7458098192069144
791.46615577029 0.7632679173989835
729.1022220652033 0.7809005965729733
663.8618821562005 0.798709602538703
587.7323519560056 0.8166966985640901
502.5484759410632 0.834863665549731
432.1183720632037 0.8532123022052284
366.5567394221642 0.8717444252272807
319.8895868754724 0.8904618694795535
267.8255181020941 0.9093664881743491
214.6208745572567 0.9284601530560925
164.6672036868522 0.9477447545866534
117.8673080191718 0.96722220213252
79.29954817520017 0.9868944241538452
53.40193060810864 1.0067633683953836
41.30913208323544 1.0268310020793374
40.60580926320984 1.0470993121001309
40.05848584103105 1.067570305221132
38.44917376770442 1.0882460082733434
38.85253554145567 1.109128468356077
38.00848062729276 1.1302197530396376
37.12190995943867 1.151521950570034
33.65345504298408 1.1730371700757343
32.72155999078139 1.1947675417764916
35.4673017173195 1.2167152171942566
39.41012893711738 1.2388823693661992
46.14814501547457 1.2612711930598612
61.04519977909196 1.2838839049904598
80.94447664602836 1.3067227440403644
100.1194028600675 1.329789971480768
117.2506866835739 1.3530878711955756
131.9855701372455 1.3766187499075313
151.8152876674493 1.4003849374066066
176.3553072531714 1.4243887867806726
199.6684209578894 1.4486326746484792
225.1909476032283 1.473119001394964
252.897426507131 1.4978501914089137
287.4333291305194 1.5228286933230029
315.5642075097915 1.548056980256233
341.5645617995165 1.5735375500587954
379.8005860996247 1.5992729255593834
425.2068556679262 1.6252656548149773
462.879324467454 1.651518311363127
488.129580266905 1.6780334944767583
507.7940808639574 1.7048138294215258
541.8870324378041 1.731861967715741
577.164832562077 1.7591805873928983
620.4248350465542 1.7867723932668274
671.8314817915972 1.8146401171994957
731.5571063016156 1.8427865183714907
790.3131625357497 1.8712143835552055
836.7480333711696 1.8999265273907575
891.1323525971596 1.928925792664665
954.4368565578876 1.9582150505913116
1029.064719058789 1.9877972010972247
1115.239319327378 2.0176751731081968
1202.78943141492 2.0478519248392786
1297.487566770754 2.0783304440876713
1381.663247418565 2.109113748528548
1455.425841925642 2.140204886013833
1537.169976621514 2.1716069348739717
1641.76996451503 2.203323004222711
1764.104962975754 2.2353562342649385
1941.240478560282 2.267709796607588
2070.579191237445 2.3003868945736636
2204.056911089 2.3333907635194002
2324.661721323259 2.366724671154594
2435.959077363811 2.40039191786614
2542.319618658956 2.4343958370448013
2661.267679052155 2.4687397954152495
2787.161613042205 2.503427193369402
2905.254380722633 2.5384614653030964
3015.862234593922 2.573846079956127
3122.133086841522 2.6095845407556886
3214.380271042915 2.6456803861632454
3292.646341555831 2.682137190024878
3367.841304479428 2.7189585619251266
3446.149195479318 2.756148147544378
3533.525725333973 2.793709629019822
3614.891100972745 2.83164672531002
3681.055047206592 2.8699631925631204
3734.576112473103 2.9086628244887516
3792.064657977984 2.947749452733639
3845.930197018985 2.987226947260975
3897.046403168753 3.027099216733585
3943.035414441182 3.067370208900921
3981.031792798155 3.10804391098993
4009.644353391183 3.149124350099829
4046.585258987629 3.1906155936008274
4088.238677502566 3.2325217495368355
4101.049220534721 3.274846967032204
4110.322571397558 3.317595436702526
4100.778153605097 3.360771391069551
4100.524852346674 3.4043791049802468
4080.814982627352 3.448422896030049
4062.132456666402 3.49290712499035
4048.958225746359 3.5378361962402534
4026.410335966813 3.583214558202656
4012.733400559794 3.6290467037846827
3983.35587621442 3.6753371708225298
3943.322622698784 3.722090542530755
3901.470667053663 3.7693114479560625
3861.857219859492 3.8170045624356232
3812.446382310619 3.8651746080599794
3757.848392964402 3.9138263541405793
3710.698070871602 3.962964617681985
3705.623911722009 4.012594263858805
3697.481569786409 4.062720206497393
3722.407012409774 4.113347408562367
