P(z) z
2829.646603245345 0.01
2782.302639702651 0.0201
2792.2649116668185 0.030301
2785.028864349064 0.04060401
2768.391172970633 0.0510100501
2583.154166390491 0.061520150601
2522.5960796410113 0.07213535210701
2402.41260697674 0.0828567056280801
2317.4713888262872 0.0936852726843609
2424.022174346223 0.10462212541120451
2408.961331936956 0.11566834666531656
2391.7382499900955 0.12682503013196972
2329.1019826303627 0.13809328043328942
2191.9640631214934 0.1494742132376223
2171.6044143984727 0.16096895536999853
2171.6741980439497 0.1725786449236985
2164.0247533535126 0.1843044313729355
2150.8245807373028 0.19614747568666485
2173.438082775287 0.2081089504435315
2191.484249412719 0.22019003994796682
2147.4910057395928 0.23239194034744648
2090.600310805338 0.24471585975092094
2117.301326684371 0.25716301834843014
2057.788630732268 0.2697346485319144
1965.1655620964948 0.2824319950172336
1922.8567454121 0.29525631496740595
1987.0039350642771 0.30820887811708003
1968.7205824193225 0.3212909668982508
1957.0941024232136 0.33450387656723335
1944.4282582373794 0.3478489153329057
1932.7898726088406 0.36132740448623474
1895.6106354772921 0.3749406785310971
1849.8319939361086 0.38869008531640803
1799.9073295961525 0.4025769861695721
1747.7382930323308 0.41660275603126784
1676.5754637000496 0.4307687835915805
1617.7385133801806 0.4450764714274963
1565.8829447978185 0.45952723614177127
1496.536499447032 0.474122508503189
1423.4939219181997 0.4888637335882209
1343.6131218566295 0.5037523709241031
1263.4937903669797 0.5187898946333441
1175.6641086312131 0.5339777935796776
1088.8098670376348 0.5493175715154743
1012.3892031165386 0.5648107472306291
944.6817391247955 0.5804588547029353
872.5724497454813 0.5962634432499647
806.398116632003 0.6122260776824644
740.4033616803127 0.6283483384592891
672.3674873261449 0.6446318218438819
605.8416186769518 0.6610781400623207
526.6548006641193 0.6776889214629439
450.5898338343735 0.6944658106775733
385.59368185059185 0.711410468784349
328.6748236977464 0.7285245734721925
283.50037755253805 0.7458098192069144
248.76231947903045 0.7632679173989835
215.76112072624423 0.7809005965729733
186.37109556931406 0.798709602538703
147.2571182798543 0.8166966985640901
107.41987074588985 0.834863665549731
79.82880313912572 0.8532123022052284
63.76886439700656 0.8717444252272807
60.450333672895475 0.8904618694795535
55.6716955362796 0.9093664881743491
49.71126133570517 0.9284601530560925
47.11961597721695 0.9477447545866534
45.944962004797624 0.96722220213252
42.803043209997895 0.9868944241538452
40.847310529872026 1.0067633683953836
41.384455610570974 1.0268310020793374
42.92040369727308 1.0470993121001309
42.40664862578969 1.067570305221132
41.59533640989994 1.0882460082733434
40.73337103633329 1.109128468356077
40.91663500258728 1.1302197530396376
44.67423746645065 1.151521950570034
52.14428247671675 1.1730371700757343
62.47660754918823 1.1947675417764916
72.14374383740426 1.2167152171942566
79.54058099432658 1.2388823693661992
85.73701022641946 1.2612711930598612
95.3486273260458 1.2838839049904598
112.88631904732641 1.3067227440403644
136.77527946171017 1.329789971480768
165.22845666099332 1.3530878711955756
196.12606115534223 1.3766187499075313
235.16506066182592 1.4003849374066066
280.28716918886886 1.4243887867806726
323.9615797698941 1.4486326746484792
370.8701401376029 1.473119001394964
421.2226818990384 1.4978501914089137
475.68579795437563 1.5228286933230029
