P(z) z
2225.892015542726 0.01
2229.1057921405045 0.0201
2222.5107903877733 0.030301
2213.118390627842 0.04060401
2201.109689319116 0.0510100501
2187.832922161797 0.061520150601
2172.147488272416 0.07213535210701
2083.685359333165 0.0828567056280801
2056.58244286184 0.0936852726843609
2048.389363956775 0.10462212541120451
2041.3716791612019 0.11566834666531656
2035.6600146941807 0.12682503013196972
2029.2172408064885 0.13809328043328942
2025.126370221793 0.1494742132376223
2034.176573798532 0.16096895536999853
2017.4031565624057 0.1725786449236985
2008.957329821662 0.1843044313729355
1996.0017772249403 0.19614747568666485
1986.006518242107 0.2081089504435315
1978.3672073304888 0.22019003994796682
1966.7170819509824 0.23239194034744648
1954.1374418999299 0.24471585975092094
1941.324068534864 0.25716301834843014
1922.3128096656137 0.2697346485319144
1901.4184869004944 0.2824319950172336
1881.2893849876928 0.29525631496740595
1866.1059402999124 0.30820887811708003
1842.257276848575 0.3212909668982508
1821.6349371049598 0.33450387656723335
1803.7694994187746 0.3478489153329057
1784.0506855943077 0.36132740448623474
1768.5796078810904 0.3749406785310971
1744.8819449206587 0.38869008531640803
1714.8324039436297 0.4025769861695721
1682.1044326612873 0.41660275603126784
1644.0775170930065 0.4307687835915805
1599.7434543709824 0.4450764714274963
1552.386278921466 0.45952723614177127
1499.0698583037579 0.474122508503189
1449.1283344429773 0.4888637335882209
1394.4897261476979 0.5037523709241031
1341.490055963438 0.5187898946333441
1292.768301965759 0.5339777935796776
1240.1134840564046 0.5493175715154743
1187.466118208358 0.5648107472306291
1136.9708108541554 0.5804588547029353
1084.981470509667 0.5962634432499647
1040.7010773442612 0.6122260776824644
997.0959645640526 0.6283483384592891
956.6385361552913 0.6446318218438819
921.8595370625744 0.6610781400623207
881.077843283394 0.6776889214629439
837.2742936424645 0.6944658106775733
791.423023573715 0.711410468784349
740.619773843489 0.7285245734721925
689.8574206100736 0.7458098192069144
634.9603913482933 0.7632679173989835
577.0626461549335 0.7809005965729733
525.5309764700909 0.798709602538703
472.72739103321885 0.8166966985640901
419.33870556164254 0.834863665549731
371.22063189204886 0.8532123022052284
323.2572959761285 0.8717444252272807
278.6922460636852 0.8904618694795535
238.38420660275844 0.9093664881743491
200.39233062224469 0.9284601530560925
163.8792101696595 0.9477447545866534
130.3956042625669 0.96722220213252
101.6161197475582 0.9868944241538452
74.13839286448784 1.0067633683953836
50.83796711464833 1.0268310020793374
35.68546781953561 1.0470993121001309
28.127551663465866 1.067570305221132
29.488563306278692 1.0882460082733434
30.97341520027824 1.109128468356077
31.641706252670076 1.1302197530396376
29.8640884169425 1.151521950570034
24.325995834696354 1.1730371700757343
20.4731032317771 1.1947675417764916
18.112739752257625 1.2167152171942566
15.893401368280415 1.2388823693661992
14.516775892394191 1.2612711930598612
14.31125879074332 1.2838839049904598
15.94531009838394 1.3067227440403644
18.464822192530843 1.329789971480768
21.56890357951496 1.3530878711955756
26.093757900314294 1.3766187499075313
31.86114779522724 1.4003849374066066
37.8474186342358 1.4243887867806726
44.25287372573159 1.4486326746484792
51.16097886402391 1.473119001394964
56.016540428702925 1.4978501914089137
61.62978435251133 1.5228286933230029
74.7147530218248 1.548056980256233
95.57690625130398 1.5735375500587954
122.28144710307072 1.5992729255593834
152.32166913856497 1.6252656548149773
183.3434439939612 1.651518311363127
215.9606393731598 1.6780334944767583
251.75653595789507 1.7048138294215258
291.150886082433 1.731861967715741
333.41642603953505 1.7591805873928983
378.2609610749362 1.7867723932668274
429.2169295442732 1.8146401171994957
479.13588648340345 1.8427865183714907
531.4578936340489 1.8712143835552055
586.8936989888704 1.8999265273907575
646.7624937727201 1.928925792664665
716.9995022231049 1.9582150505913116
789.7232178407346 1.9877972010972247
865.065740369033 2.0176751731081968
938.3963388428427 2.0478519248392786
1013.8490770992425 2.0783304440876713
1088.6963792354761 2.109113748528548
1162.1033172461225 2.140204886013833
1237.5862522617815 2.1716069348739717
1315.9959553143394 2.203323004222711
1395.2315193513837 2.2353562342649385
1469.021813191181 2.267709796607588
1539.5500951273245 2.3003868945736636
1611.8920294278805 2.3333907635194002
1680.8589759734948 2.366724671154594
1749.8174745723104 2.40039191786614
1813.292194714454 2.4343958370448013
1883.6071949508857 2.4687397954152495
1945.7125100352268 2.503427193369402
2000.5443083988278 2.5384614653030964
2043.5876563949985 2.573846079956127
2085.7994124388183 2.6095845407556886
2122.7030791466127 2.6456803861632454
2157.7161759978603 2.682137190024878
2186.1271478100502 2.7189585619251266
2215.2411481417766 2.756148147544378
2244.7559270834936 2.793709629019822
2259.290013808779 2.83164672531002
2287.226632761985 2.8699631925631204
2303.0287695742036 2.9086628244887516
2304.615281634712 2.947749452733639
2318.818666422735 2.987226947260975
2316.6655351169265 3.027099216733585
2326.6749151692634 3.067370208900921
2329.1505166884563 3.10804391098993
2330.8783989335993 3.149124350099829
2337.7612016535086 3.1906155936008274
2337.1348147955136 3.2325217495368355
2323.7277233855216 3.274846967032204
2325.416356276359 3.317595436702526
2306.996634858784 3.360771391069551
2297.1660463190924 3.4043791049802468
2266.951915773363 3.448422896030049
2246.74867027542 3.49290712499035
2232.3201528312297 3.5378361962402534
2204.681638049236 3.583214558202656
2175.8649629852475 3.6290467037846827
2133.3433733411457 3.6753371708225298
2089.21532833951 3.722090542530755
2039.1294555199088 3.7693114479560625
1984.193609874752 3.8170045624356232
1913.9989915138178 3.8651746080599794
1850.558700079634 3.9138263541405793
1790.27527897013 3.962964617681985
1729.711021351267 4.012594263858805
1679.66238341349 4.062720206497393
1635.1524874589454 4.113347408562367
1600.6317597666468 4.16448088264799
1574.8996038299654 4.2161256914744705
1552.0644524832894 4.268286948389215
1540.371415277594 4.320969817873107
1520.584609057335 4.3741795160518375
1502.6509700643533 4.427921311212356
1487.9008101597747 4.48220052432448
1474.6524752380335 4.537022529567724
1469.8404732665856 4.592392754863401
1467.1357743006222 4.648316682412036
1481.3854155875388 4.7047998492361565
1501.7210099990098 4.761847847728518
1534.2182594351088 4.819466326205803
1565.794726325589 4.877660989467861
1553.3768998653666 4.93643759936254
1571.3822033396666 4.995801975356165
1575.1028318728668 5.055759995109726
1564.7225114878152 5.116317595060823
1563.916791360111 5.177480771011432
1560.1270949738707 5.239255578721546
1571.4199150035045 5.301648134508762
1573.2164828801692 5.364664615853849
1595.6308300329877 5.428311262012388
1641.1457192823984 5.492594374632511
1707.3029493550157 5.557520318378836
1805.478455905174 5.623095521562624
1941.186617386232 5.689326476778251
2115.5415444301266 5.756219741546033
2348.38924486937 5.823781938961494
2610.0233281175456 5.8920197583511085
2866.368967673066 5.960939955934619
