P(z) z
3494.7639912054997 0.01
3511.6183192675753 0.0201
3535.4669653456867 0.030301
3552.30340687497 0.04060401
3547.84930884819 0.0510100501
3540.122451166242 0.061520150601
3540.7157555826134 0.07213535210701
3495.697308400741 0.0828567056280801
3501.909088933931 0.0936852726843609
3494.948178544354 0.10462212541120451
3489.0234516980395 0.11566834666531656
3485.3610533938836 0.12682503013196972
3512.3429395838116 0.13809328043328942
3505.395519851195 0.1494742132376223
3489.396125908133 0.16096895536999853
3462.593834048274 0.1725786449236985
3431.082554731931 0.1843044313729355
3389.4167254603085 0.19614747568666485
3348.8376640100055 0.2081089504435315
3300.615399133961 0.22019003994796682
3251.5286262632662 0.23239194034744648
3210.0848895671847 0.24471585975092094
3163.551104675329 0.25716301834843014
3104.9833536058277 0.2697346485319144
3038.699781683351 0.2824319950172336
2967.8232369551333 0.29525631496740595
2894.5853484010336 0.30820887811708003
2813.3871798404975 0.3212909668982508
2736.1890318481383 0.33450387656723335
2669.565247593843 0.3478489153329057
2604.80673935929 0.36132740448623474
2547.279561884295 0.3749406785310971
2482.6545499577855 0.38869008531640803
2410.1828862722673 0.4025769861695721
2331.780584141294 0.41660275603126784
2244.9105001686976 0.4307687835915805
2148.253773075655 0.4450764714274963
2049.3069492552945 0.45952723614177127
1947.2806710866769 0.474122508503189
1852.9011102071922 0.4888637335882209
1760.6993119962929 0.5037523709241031
1674.798365324894 0.5187898946333441
1594.6388122937287 0.5339777935796776
1511.0997933253286 0.5493175715154743
1423.3734721590502 0.5648107472306291
1334.120150852594 0.5804588547029353
1241.5830262321222 0.5962634432499647
1154.862009610567 0.6122260776824644
1068.7770198142423 0.6283483384592891
990.8525506887388 0.6446318218438819
922.7384542141272 0.6610781400623207
850.4748118114693 0.6776889214629439
777.4438288423347 0.6944658106775733
705.1639540700278 0.711410468784349
633.2031126188223 0.7285245734721925
563.4064410457054 0.7458098192069144
488.8065319097052 0.7632679173989835
409.65078383998286 0.7809005965729733
332.586803713773 0.798709602538703
260.0343539382578 0.8166966985640901
197.50518291928626 0.834863665549731
147.37062227042566 0.8532123022052284
107.36820748548385 0.8717444252272807
77.84635556527705 0.8904618694795535
55.83192843061382 0.9093664881743491
41.87865939201685 0.9284601530560925
37.39430755350808 0.9477447545866534
34.599711380339244 0.96722220213252
33.195559445930776 0.9868944241538452
34.118907643003816 1.0067633683953836
35.74320253119293 1.0268310020793374
38.736958221039494 1.0470993121001309
45.88073956944476 1.067570305221132
56.04479724649521 1.0882460082733434
65.81801512315349 1.109128468356077
74.74471846492996 1.1302197530396376
81.59348008880136 1.151521950570034
89.39622204464078 1.1730371700757343
99.934874942062 1.1947675417764916
111.46195239362211 1.2167152171942566
124.78495941102429 1.2388823693661992
137.93191465103112 1.2612711930598612
151.6613053016466 1.2838839049904598
168.32989787621366 1.3067227440403644
188.77790200628186 1.329789971480768
211.21062989920776 1.3530878711955756
240.22653369660748 1.3766187499075313
269.36814557929955 1.4003849374066066
302.0354103007527 1.4243887867806726
343.86065804460503 1.4486326746484792
392.85986364429743 1.473119001394964
443.7812791405457 1.4978501914089137
496.890777169399 1.5228286933230029
554.4999975423326 1.548056980256233
617.5468511295003 1.5735375500587954
679.8779430721988 1.5992729255593834
739.1537300015449 1.6252656548149773
792.1625520138471 1.651518311363127
841.0824926514962 1.6780334944767583
885.3872417783718 1.7048138294215258
930.1409480033525 1.731861967715741
979.0758056032722 1.7591805873928983
1027.9119847600193 1.7867723932668274
1082.900356667936 1.8146401171994957
1130.9197319179507 1.8427865183714907
1181.994914803413 1.8712143835552055
1235.827864205044 1.8999265273907575
1290.7350568054144 1.928925792664665
1359.0715632767003 1.9582150505913116
1429.6616868432966 1.9877972010972247
1505.8229726955267 2.0176751731081968
1579.6103570754549 2.0478519248392786
1661.929646989987 2.0783304440876713
1742.205510553092 2.109113748528548
1827.309706674825 2.140204886013833
1920.3312276748866 2.1716069348739717
2023.6268390721382 2.203323004222711
2131.9495779537374 2.2353562342649385
2237.49576926982 2.267709796607588
2344.703416645655 2.3003868945736636
2457.174616906575 2.3333907635194002
2557.716103230231 2.366724671154594
2654.1987524012084 2.40039191786614
2749.0745063333516 2.4343958370448013
2862.4996898260565 2.4687397954152495
2964.791068060152 2.503427193369402
3059.238178370844 2.5384614653030964
3136.321667017042 2.573846079956127
3215.6442150952857 2.6095845407556886
3283.231389237385 2.6456803861632454
3346.927210302716 2.682137190024878
3398.5689452015836 2.7189585619251266
3459.691600785697 2.756148147544378
3521.8319491297784 2.793709629019822
3573.390359133747 2.83164672531002
3632.818329773616 2.8699631925631204
3677.777682246171 2.9086628244887516
3708.6021133006534 2.947749452733639
3745.4476041661137 2.987226947260975
3775.0054962549434 3.027099216733585
3810.1739194148004 3.067370208900921
3834.4234701680343 3.10804391098993
3845.2723209195224 3.149124350099829
3843.056003560677 3.1906155936008274
3843.1373410581755 3.2325217495368355
3810.507558626273 3.274846967032204
3774.070996827258 3.317595436702526
3717.870453998606 3.360771391069551
3666.814574742945 3.4043791049802468
3594.6525406887886 3.448422896030049
3516.295683025813 3.49290712499035
3445.1767485514947 3.5378361962402534
3361.0912445664526 3.583214558202656
3279.3222833031123 3.6290467037846827
3180.156092160807 3.6753371708225298
3076.2427142605334 3.722090542530755
2989.857961511488 3.7693114479560625
2892.4814419691497 3.8170045624356232
2783.470240621139 3.8651746080599794
2723.5747263596927 3.9138263541405793
2691.5138445338093 3.962964617681985
2677.5419157559318 4.012594263858805
2680.9855286057345 4.062720206497393
2682.3127512274477 4.113347408562367
2677.5005942997445 4.16448088264799
2672.3299161058812 4.2161256914744705
2652.4180785202375 4.268286948389215
2644.1520552959482 4.320969817873107
2628.943046754143 4.3741795160518375
2618.9558529130823 4.427921311212356
2613.688548256993 4.48220052432448
2635.359321256693 4.537022529567724
2669.164882503149 4.592392754863401
2736.6205938995117 4.648316682412036
2847.953522504872 4.7047998492361565
2963.461186629744 4.761847847728518
3056.01185209204 4.819466326205803
3122.080153226149 4.877660989467861
3116.6059450617527 4.93643759936254
3137.017543096714 4.995801975356165
3145.198845260452 5.055759995109726
3153.069116961281 5.116317595060823
3178.870085010244 5.177480771011432
3203.5519179058374 5.239255578721546
3242.624953443069 5.301648134508762
3267.8960562184466 5.364664615853849
3321.255045669084 5.428311262012388
3407.3341523200793 5.492594374632511
3534.6556982724696 5.557520318378836
3704.8924995556695 5.623095521562624
3922.5966100134183 5.689326476778251
4191.4574465010965 5.756219741546033
4525.17708136497 5.823781938961494
4894.231483966838 5.8920197583511085
5229.41589385716 5.960939955934619
